,,,,,,,,,,默认88,,,,我指了指身旁小雁儿所在的位置。,我指了指身旁小雁兒所在的位置。,I gestured toward the spot where Little Yan stood beside me.,小雁のいる「そこ」を指さした。,"Указал я на место рядом со мной, где стояла Лебёдушка.",,,
,,,,,,,,,,默认89,,,,在我的眼里，小雁儿正瞪大眼睛，茫然地看着我。,在我的眼裡，小雁兒正瞪大眼睛，茫然地看著我。,"To my eyes, Little Yan gaped at me in wide-eyed confusion.",私の視界では、小雁が目をまん丸に見開いて、呆然と私を見ている。,"Мне виделось, как глаза той расширились, и она в недоумении посмотрела на меня.",,,
,,,,,,,,,,默认90,,,,而在良叔的眼里，大概我所指的地方空无一物——什么都没有。,而在良叔的眼裡，大概我所指的地方空無一物——什麼都沒有。,"To Uncle Liang, the spot I gestured toward likely held nothing at all—just empty space.",良の視界では、私が指さす場所には何もないことだろう。,"А вот глазам дядюшки Ляна ничего этого, скорее всего, видно не было - в том месте, куда я указывал, была пустота.",,,
,,小雁儿,委屈,,,,,,,默认91,,小雁儿/21_小雁儿_12,,[知宥……我果然是死了……变成鬼魂了……],[知宥……我果然是死了……變成鬼魂了……],"""Zhiyou... I am really dead... Have I become a ghost...""",「知宥……やっぱりあたし、死んでたんだ……おばけになっちゃったんだ……」,"""Чжию... Я всё-таки умерла... И стала духом...""",,,
,,,,,,,,,,默认92,,,,小雁儿的幻觉听到我说她是“已逝故人”，伤心地低下了头。,小雁兒的幻覺聽到我說她是“已逝故人”，傷心地低下了頭。,"The phantom of Little Yan, hearing me refer to her as ""the one who has passed,"" bowed her head in sorrow.",私が「死んだ者」だと言ったのを聞いて、小雁は傷ついてうなだれた。,"Услышав про ""умершего близкого человека"", иллюзия Лебёдушки скорбно склонила голову.",,,
,,良,好奇,,,,,,,默认93,,良/21_良_03,,[已逝故人……她生得什么模样？是你什么人？],[已逝故人……她生得什麼模樣？是你什麼人？],"""The one who has passed... What did she look like? Who was she to you?""",「死んだ者……そいつはどんな姿なんだ？おまえにとって、どういう関係なんだ？」,"""Умерший близкий человек... А как этот человек выглядит? Кто он тебе?""",,,
,,,,,,,,,,默认94,,,,良叔听到这里，起了好奇心，便向我询问小雁儿的外貌，以及与我的关系。,良叔聽到這裡，起了好奇心，便向我詢問小雁兒的外貌，以及與我的關係。,"At this, Uncle Liang’s curiosity got the better of him, and he asked me to describe Little Yan’s appearance and how she was connected to me.",良は興味をくすぐられたようで、小雁の見た目や私との関係について訊いてきた。,"У дядюшки Ляна от моих слов разыгралось любопытство, и он решил расспросить меня.",,,
,,方知宥,,,,,,,,默认95,,方知宥/21_方知宥_10,,[她是我那故人十岁时的模样……穿着一身布衣，头戴花状饰物，眼睛很大，很是好看。],[她是我那故人十歲時的模樣……穿著一身布衣，頭戴花狀飾物，眼睛很大，非常好看。],"""She resembled my departed loved one at age ten... dressed in simple cloth, adorned with a floral hairpiece, her large eyes strikingly beautiful.""",「私の旧友で、十歳の頃の姿だ……布の服を着て、頭には花の髪飾りをつけている。目がぱっちりしていて、とても美しい」,"""Она выглядит, как та подруга в десять лет... Одета в холщовую одежду, на голове украшение в виде цветка, глаза большие и очень красивые.""",,,
,,小雁儿,羞愧,,,,,,,默认96,,,,[……],[……],"""...""",「……」,"""...""",,,
,,,,,,,,,,默认97,,,,小雁儿被我盯着看，有些不自在地别过目光。,小雁兒被我盯著看，有些不自在地別過目光。,"Little Yan, unsettled by my stare, looked away uncomfortably.",小雁にじっと見つめられ、気まずくなって顔を背けた。,Лебёдушка неловко отвела глаза под моим пристальным взглядом.,,,
,,方知宥,,,,,,,,默认98,,方知宥/21_方知宥_11,,[儿时我们初识，我便很是憧憬她，长大后再遇到她，更是为她深深倾倒……我原以为她会活得长久，比我更久……岂料她走得那般突然，不知为何便投河自尽了……],[兒時我們初識，我便非常憧憬她，長大後再遇到她，更是為她深深傾倒……我原以為她會活得長久，比我更久……豈料她走得那般突然，不知為何便突然投河自盡了……],"""From our first meeting in childhood, I adored her. Reuniting as adults, I fell even deeper... I assumed she’d outlive me... Yet she left abruptly—drowning herself in the river, inexplicably...""",「初めて知り合ったのは子供の頃だ。私はすぐに心を惹かれ、大人になって再会してからは、さらに彼女に溺れた……彼女は私よりもずっと長生きすると思っていた……なぜ突然逝ってしまったのか、川に身を投げ果てたのかはわからないままだ……」,"""С самого нашего знакомства в детстве я восхищался ей. Когда я встретил её снова уже во взрослом возрасте, то ещё больше был очарован ею... Я был уверен, что она проживёт долго, дольше меня... Совершенно не мог подумать, что она вдруг уйдёт так внезапно, по какой-то причине решит наложить на себя руки...""",,,
,,方知宥,,,,,,,,默认99,,方知宥/21_方知宥_12,,[也许，正因为她突然离世，在她死后的三年里，我一直无法接受……如今更是产生了幻觉……不知为何，这幻觉，竟还是她小时候的模样……],[也許，正因為她突然離世，在她死後的三年裡，我一直無法接受……如今更是產生了幻覺……不知為何，這幻覺，竟還是她小時候的模樣……],"""Maybe her sudden death is why I couldn’t accept it for three years... Now I hallucinate her—oddly, as the child she once was...""",「もしかしたら、彼女の死が突然すぎて、三年の間それを受け入れられず……今になって幻覚を見るようになったのかもしれない……なぜかその幻覚は、彼女の子供の頃の姿だが……」,"""Возможно, именно внезапность её кончины и не даёт мне все эти три года принять это... А теперь мне и вовсе стали являться видения... И по какой-то причине в этих видениях она выглядит так, как в детстве...""",,,
,,,,,,,,,,默认100,,,,我略微低下头，讲述这幻觉的由来，唇边凝着一抹自嘲。,我略微低下頭，講述這幻覺的由來，唇邊凝著一抹自嘲。,"I lowered my head slightly and recounted the origin of this illusion, a self-deprecating smile lingering at the corner of my lips.",私は少しうつむき、この幻覚を見ている理由を述べながら、自嘲気味に笑った。,"Слегка склонив голову, поведал я о том, откуда взялась эта иллюзия. Губы мои подёрнулись насмешкой над самим собой.",,,
,,,,,,,,,,默认101,,,,香炉里青烟袅袅，人影一实一虚，在烟雾中若隐若现。,香爐裡青煙裊裊，人影一實一虛，在煙霧中若隱若現。,"Blue smoke curled from the incense burner, and figures—one solid, one ethereal—flickered faintly in and out of view through the haze.",香炉から青い煙が立ち上っている。一つは実体、一つは虚像の人影が、煙の中でぼんやりと浮かんでいる。,"В зеленоватом дыме от курильницы обе человеческих фигуры - настоящая и призрачная - мерцали, как в тумане.",,,
,,,,,,,,,,默认102,,,,良叔和小雁儿都在静静听着。,良叔和小雁兒都在靜靜聽著。,Both Uncle Liang and Little Yan were listening quietly.,良と小雁は静かに話を聞いていた。,"И дядюшка Лян, и Лебёдушка тихо слушали мой рассказ.",,,
,,良,坚定,,,,,,,默认103,,,,[……］,[……］,"""...""",「……」,"""...""",,,
,,,,,,,,,,默认104,,,,良叔严肃沉思。,良叔嚴肅沉思。,Uncle Liang was lost in serious thought.,良が神妙な面持ちで考え込む。,Дядюшка Лян погрузился в размышления.,,,
,,小雁儿,委屈,,,,,,,默认105,,,,[……］,[……］,"""...""",「……」,"""...""",,,
,,,,,,,,,,默认106,,,,小雁儿虽迷茫不解，但大概也共情到了我的几许悲伤，面露怏怏之色。,小雁兒雖迷茫不解，但大概也共情到了我的幾許悲傷，面露怏怏之色。,"Though Little Yan was confused and didn’t fully understand, she seemed to share some of my sorrow, her face clouded with gloom.",小雁はまだ混乱しているが、私の悲嘆に当てられたようで、しゅんとした表情になった。,"Лебёдушка, хоть и не до конца понимавшая, что к чему, видимо, всё же ощущала мою грусть и выглядела подавленно.",,,
,CharacterOff,,,,,,,,,,,,,
,,方知宥,,,,,,,,默认107,,方知宥/21_方知宥_13,,[如何？良叔可是被我吓着了？还是觉得可笑？呵……没想到吧？我这手无缚鸡之力的书生，竟还身负两种怪病。],[如何？良叔可是被我嚇著了？還是覺得可笑？呵……沒想到吧？我這手無縛雞之力的書生，竟還身負兩種怪病。],"""Well? Were you frightened by me, Uncle Liang? Or did you find it laughable? Heh... Never expected it, did you? A feeble scholar like me, burdened with not one but two strange afflictions.""",「どうだい、驚いたか？それとも笑えるかな。ふっ……意外だっただろう？こんな貧弱な書生が、さらに二つもの奇病を患っているなんて」,"""Ну так что? Я Вас напугал, дядюшка Лян? Или Вам смешно от моего рассказа? Ха... Кто бы мог подумать, да? Что такого хилого учёного, как я, оказывается, терзают сразу два вида безумной хвори.""",,,
,,,,,,,,,,默认108,,,,我笑着反问良叔。,我笑著反問良叔。,I smiled and retorted to Uncle Liang.,笑いながら良にそう問う。,С усмешкой спросил я у дядюшка Ляна.,,,
,,,,,,,,,,默认109,,,,将这与众不同的病症说予他人听，确实让我轻松些许。,將這與眾不同的病症說予他人聽，確實讓我輕鬆些許。,Sharing this peculiar affliction with others did bring me some relief.,この私特有の症状を誰かに話すことで、少し気がまぎれた。,"От того, что удалось поделиться историей про свою болезнь с другим человеком, мне и правда стало немного легче.",,,
,,良,好奇,,,,,,,默认110,,良/21_良_04,,[嗯，是有些讶异。］,[嗯，是有些訝異。］,"""Hmm, I am a bit surprised.""",「ああ、確かに奇妙なものだ」,"""Хм, и правда странное дело.""",,,
,,,,,,,,,,默认111,,,,良叔点了点头。,良叔點了點頭。,Uncle Liang nodded.,こくりと良が頷いた。,Кивнул дядюшка Лян.,,,
,,良,笑,,,,,,,默认112,,良/21_良_05,,[但可笑却谈不上，因你这病倒有几分像我，若是笑你，岂不是也在笑我自己？],[但可笑卻談不上，因你這病倒有幾分像我，若是笑你，豈不是也在笑我自己？],"""But laughable? Not quite. In fact, your condition somewhat resembles mine—if I laugh at you, wouldn’t I be laughing at myself too?""",「だが笑えはしないな。おまえのその奇病は俺にどこか似ている。おまえを笑えば、俺自身を笑うことになるからな」,"""Но смешного тут точно нет - тем более, что в этом мы с тобой чуть-чуть похожи, так что, если я буду смеяться над тобой, разве не получится тем самым, что я и себя высмеиваю?""",,,
,,,,,,,,,,默认113,,,,突然，良叔话锋一转，他虽然依旧冷着脸，语气中却带了几分笑意。,突然，良叔話鋒一轉，他雖然依舊冷著臉，語氣重卻帶了幾分笑意。,"Suddenly, Uncle Liang shifted the topic. Though his face remained stern, his tone carried a hint of amusement.",良がふと話の主旨をずらした。相変わらずの仏頂面だが、どこか冗談めかした口調だ。,"Перевёл вдруг он разговор на себя. Хоть его лицо всё ещё было бесстрастным, а тон суровым, в его речи всё же чувствовались нотки улыбки.",,,
,,方知宥,,,,,,,,默认114,,方知宥/21_方知宥_14,,[像你？］,[像你？］,"""Resembles you?""",「似ている？」,"""Похожи?""",,,
,,,,,,,,,,默认115,,,,我微微一怔。,我微微一怔。,"I start slightly, taken aback.",意外な返事に、私は少し戸惑った。,В недоумении спросил я.,,,
,,良,通常,,,,,,,默认116,,良/21_良_06,,[先说这兽视病，说来也巧，我往日也常爱将人比作百兽，只是没你这般严重，无法真的在眼中瞧见人的兽相。］,[先說這獸視病，說來也巧，我往日也常愛將人比作百獸，只是沒你這般嚴重，無法真得在眼中看見人的獸相。］,"""Take this Beast's Affliction for an example. Coincidentally, I’ve often likened people to beasts, though not as severely—I don’t actually see their Beastly Visage.""",「さっきの獣視病とやらだが、俺もよく人を獣に例える。おまえのように、人が獣に見えてしまうほど深刻ではないがな」,"""Да вот взять ту же звериную хворь - по совпадению, в былые времена я тоже любил у себя в голове сравнивать людей с животными, разве что это не было настолько серьёзно, как у тебя - по-настоящему лиц животных у людей мне не виделось.""",,,
,,良,笑,,,,,,,默认117,,良/21_良_07,,[说实话，听你这么一说……我倒真有几分羡慕，很想亲眼看看众人兽相是何模样……哦，不知在你眼中，我的兽相是怎样的？],[說實話，聽你這麼一說……我倒真有幾分羨慕，很想親眼看看眾人獸相是何模樣……哦，不知在你眼中，我的獸相是怎樣的？],"""To be honest, hearing you say that... I actually feel rather envious—I'd love to witness people's beastly visages firsthand... Oh, what does my own beastly visage look like through your eyes?""",「正直、おまえの話を聞いて……少し羨ましくなった。人々がどんな獣になるのか、この目で見てみたい……おっと、おまえの目には、俺がどんな獣に見えるんだ？」,"""По правде говоря... Мне даже чуть-чуть завидно стало - хотелось бы самому увидеть, как люди со звериными головами выглядят... А, кстати, а мой звериный образ у тебя какой вышел?""",,,
,,,,,,,,,,默认118,,,,良叔向我说出了他的想法。,良叔向我說出了他的想法。,Uncle Liang confided his thoughts to me.,彼なりの考えを話す良。,Поделился своими мыслями дядюшка Лян.,,,
,,,,,,,,,,默认119,,,,话到一半时，他更是来了兴致，询问我眼中他的兽相。,話到一半時，他更是來了興致，詢問我眼中他的獸相。,"Mid-conversation, his curiosity piqued as he asked how I perceived his beastly visage.",話の区切りがついたところで興味が湧いたのか、自分がどんな獣の顔をしているのか彼が訊いてきた。,"После чего с интересом осведомился, в образе какого зверя вижу его я.",,,
,,方知宥,,,,,,,,默认120,,方知宥/21_方知宥_15,,[眼下我看不到你的兽相。],[目前我看不到你的獸相。],"""I can't see your beastly visage right now.""",「今のところ、あなたは獣の顔をしていない」,"""Мне Вы сейчас не видитесь в образе животного.""",,,
,,,,,,,,,,默认121,,,,我无奈地摇了摇头。,我無奈地搖了搖頭。,I shook my head with resignation.,力なく首を横に振った。,Неловко покачал я головой.,,,
,,良,好奇,,,,,,,默认122,,良/21_良_08,,[为何？],[為何？],"""Why?""",「なぜだ？」,"""Почему же?""",,,
,,方知宥,,,,,,,,默认123,,方知宥/21_方知宥_16,,[我向来无法控制这病发作，并非想看便能看见……城破后我只将那些披甲兵卒看作兽相，其余人不论男女老幼，皆是人相。],[我向來無法控制這病發作，並非想看便能看見……城破後我只將那些披甲兵卒看作獸相，其餘人不論男女老幼，皆是人相。],"""I’ve never controlled when this affliction strikes—it’s not something I can summon at will... After the city fell, only the armored soldiers took on beastly visages; everyone else, young or old, man or woman, remained human to me.""",「この発作は制御できないんだ。見ようと思って見れるものじゃない……町が落ちてからは、鎧を着た兵たちだけが獣に見えた。他は老若男女問わず、みな人の顔だ」,"""Мне никогда не удавалось контролировать эту болезнь, по своей воле я не могу вызывать у себя эти образы... И после того, как город пал, мне лишь те солдаты в доспехах видятся со звериными головами, а все прочие люди - мужчины ли, женщины, дети или старики - выглядят по-обычному.""",,,
,,方知宥,,,,,,,,默认124,,方知宥/21_方知宥_17,,[唉……说来可笑，前几日我差点因为这兽视病，以为自己并非在扬州城，而是误入了《西游记》里的狮驼国……我本以为，那些攻城屠城之事，都是兽妖做的。］,[唉……說來可笑，前幾日我差點因為這獸視病，以為自己並非在揚州城，而是誤入了《西遊記》裡的獅駝國……我本以為，那些攻城屠城之事，都是獸妖做的。］,"""Alas... it's almost laughable. A few days ago, because of this Beast's Affliction, I nearly believed I wasn't in Yangzhou City but had mistakenly wandered into the Lion Camel Kingdom from ""Journey to the West""... I had always thought that acts like besieging and sacking cities were committed only by beastly demons.""",「はあ……おかしな話だが、この獣視病のせいで、揚州の町ではなく『西遊記』の獅駝国に迷い込んだのではと数日間悩んでいた……この侵略や虐殺が、妖怪の仕業だと思っていたんだ」,"""Эх... Как бы смешно это ни звучало, мне эти дни даже чуть не стало казаться, что я на самом деле вовсе не в Янчжоу, а угодил в Королевство Льва и Верблюда из 'Путешествия на Запад.' Я думал, что взяли город и устроили резню именно яогуаи.""",,,
,,,,,,,,,,默认125,,,,我无奈解释着。,我無奈解釋著。,I explained helplessly.,やるせなさそうにそう話す私。,Со вздохом объяснял я.,,,
,,方知宥,,,,,,,,默认126,,,,[……],[……},"""...""",「……」,"""...""",,,
,,,,,,,,,,默认127,,,,如今，我已基本确定此地依然是扬州……那些杀人的也并非妖兵，而是遥远北地来的蛮兵。,如今，我已基本確定此地依然是揚州……那些殺人的也並非妖兵，而是遙遠北地來的蠻兵。,"Now, I'm fairly certain this is still Yangzhou... and those killers aren't demon soldiers but barbarian troops from the distant northern lands.",やはりここが揚州であることは、もはや確実なのだ……となれば、あの人殺したちも妖兵などではなく、遥か来たからやってきた蛮族の兵ということになる。,"Сейчас-то я уже в целом был уверен, что нахожусь в Янчжоу... И те кровожадные убийцы - это никакие не яогуаи, а варвары с далёкого севера.",,,
,,,,,,,,,,默认129,,,,……,……,...,……,...,,
,,良,笑,,,,,,,默认130,,良/21_良_09,,[呵，倒是有趣，你竟然以为自己误入了狮驼国……对了，你说的那本《西游记》，我知道这本书。］,[呵，倒是有趣，你竟然以為自己誤入了獅駝國……對了，你說的那本《西遊記》，我知道這本書。］,"""Heh, quite amusing—you actually thought you'd stumbled into the Lion Camel Kingdom... By the way, that ""Journey to the West"" you mentioned, I know that book.""",「ふっ、だが興味深い。獅駝国に迷い込んだと思い込むとは……そうだ、その『西遊記』とやら、俺も知ってるぞ」,"""Хе, интересно, так тебе казалось, что ты попал в Королевство Льва и Верблюда... К слову, мне известна та книга, о которой ты говоришь - 'Путешествие на Запад'.""",,
,,方知宥,,,,,,,,默认131,,方知宥/21_方知宥_18,,[良叔也看过？],[良叔也看過？],"""Uncle Liang, you’ve read it too?""",「良さんも読んだことがあるのか？」,"""Вы тоже её читали, дядюшка Лян?""",,
,,良,通常,,,,,,,默认132,,良/21_良_10,,[书不曾看过，以往在茶馆听人谈起，说是讲唐僧西天取经的故事。],[書不曾看過，以往在茶館聽人談起，說是講唐僧西天取經的故事。],"""Never read it myself, but back at the teahouse, I heard folks say it’s about Tang Monk’s journey to fetch scriptures from the Western Heaven.""",「いや、本は読んでない。茶館で話しているのを聞いた。唐僧が西天に経を取りに行く話だったかな」,"""Книгу-то саму не читал, но вот в чайных мне доводилось слышать про неё. Вроде как она про то, как танский монах Сюаньцзан ездил в одну западную страну за буддийскими писаниями.""",,
,,方知宥,,,,,,,,默认133,,方知宥/21_方知宥_19,,[倒也不全是讲唐僧，若只写唐僧，那是《大唐西域记》……《西游记》嘛……我倒觉得更像是‘孙悟空’的故事……不对，我们是不是扯远了？方才说到哪儿了？],[倒也不全是講唐僧，若只寫唐僧，那是《大唐西域記》……《西遊記》嘛……我倒覺得更像是‘孫悟空’的故事……不對，我們是不是扯遠了？方才說到哪裡了？],"""Well, it’s not entirely about Tang Monk. If it were just him, that’d be ""Great Tang Records on the Western Regions""... ""Journey to the West""? I’d say it’s more ""Sun Wukong’s"" story... Wait, are we off track? Where were we?""",「全部が唐僧の話じゃない。唐僧だけのものは『大唐西域記』だ……『西遊記』は……むしろ『孫悟空』の物語だと思う……ん？話が逸れたな。さっきまで何の話をしていたんだっけ」,"""На самом деле она не вся про танского монаха. Книга только про монаха - это 'Путешествие в Западный край во времена Великой Тан'... Ну а ""Путешествие на Запад""... Оно куда больше про царя обезьян Сунь Укуна... Ой, мы что-то совсем от темы отошли. О чём мы вообще говорили?""",,
,,良,,,,,,,,默认134,,良/21_良_11,,[说到你的病……我方才还说，并不觉得你的兽视病古怪——见到思念之人的幻觉，我自己也有类似的经历。],[說到你的病……我方才還說，並不覺得你的獸視病古怪——見到思念之人的幻覺，我自己也有類似的經歷。],"""We were discussing your condition... I was just saying I don’t find your Beast's Affliction odd—hallucinations of missing someone? I’ve had similar experiences myself.""",「おまえの病についてだ……さっきも言ったが、獣視病が変だとは思わない――想い人の幻を見るというのは、俺も似たような経験があるからな」,"""Про твою болезнь... Я говорил, что твоя звериная хворь мне вовсе не кажется странной - но у меня также случалось и что-то наподобие тех видений, когда тебе является тот, о ком вспоминаешь.""",,
,,方知宥,,,,,,,,默认135,,方知宥/21_方知宥_20,,[哦？],[哦？],"""Oh?""",「そうなのか？」,"""А?""",,
,,,,,,,,,,默认136,,,,我未料到，良叔与我的相似之处竟如此之多。,我未料到，良叔與我的相似之處竟如此之多。,I never expected Uncle Liang and I would have so much in common.,良と私にそれほど多くの似通った点があることに驚いた。,"Я и не думал, что у нас с дядюшкой Ляном окажется столько общего.",,
,,,,,,,,,,默认137,,,,于是，我正了正身子，深呼出一口气，静静地听良叔讲——,於是，我正了正身子，深呼出一口氣，靜靜地聽良叔講——,"So I straightened up, took a deep breath, and listened quietly as Uncle Liang spoke—",姿勢を正し、すっと息を吸い込むと、静かに良の話に耳を傾けた。,"Я выпрямился, выдохнул и стал тихо слушать его рассказ:",,
,,良,坚定,,,,,,,默认138,,良/21_良_12,,[几年前，我随闯王东征西讨，最艰难的一战，闯军被官军杀得大败，闯王身边仅剩下十八骑。],[幾年前，我隨闖王東征西討，最艱難的一戰，闖軍被官軍殺得大敗，闖王身邊僅剩下十八騎。],"""Years ago, I fought alongside the Dashing King Li in battles across the land. In our hardest fight, the Dashing Army was crushed by imperial forces, leaving only eighteen riders at the Dashing King Li's side.""",「数年前、闖王と共に戦っていた時のことだ。最も手ごわかった戦で、闖軍が官軍に大敗し、闖王側には十八騎しか兵が残らなかった」,"""Несколько лет назад, когда я ещё сражался под началом Короля, Идущего Напролом, в одной особенно тяжёлой битве наши войска потерпели разгром от правительственной армии. При Короле, Идущем Напролом осталось лишь восемнадцать всадников.""",,
,,良,无奈叹息,,,,,,,默认139,,良/21_良_13,,[那时我在溃散中未跟上闯王，倒在了商洛山附近的战场上，身负重伤……正当我自觉将死之际，却突然听到了一个人的声音，看到了她的幻觉朝我走来……］,[那時我在潰散中未跟上闖王，倒在了商洛山附近的戰場上，身負重傷……正當我自覺將死之際，卻突然聽到了一個人的聲音，看到了她的幻覺朝我走來……］,"""During the rout, I lost the Dashing King Li and fell wounded on the battlefield near Shangluo Mountain... Just as I accepted death, I suddenly heard a voice and saw her vision walking toward me...""",「俺は敗走の中、闖王とはぐれ、<ruby=しょうらくざん>商洛山</ruby>の近くの戦場で重傷を負った……これまでかと思った時、声が聞こえて、そいつの幻がこっちに来るのが見えたんだ……」,"""Я тогда в суматохе оказался отрезан от Короля. Я валялся на поле боя у гор Шаньло, тяжело раненный... Когда я уже было думал, что смерть приближается, вдруг до меня донёсся её голос, и я увидел её иллюзию, шагающую ко мне...""",,
,,方知宥,,,,,,,,默认140,,方知宥/21_方知宥_21,,[是那位名叫满穗的姑娘？］,[是那位名叫滿穗的姑娘？］,"""Is that the girl named Man Sui?""",「<ruby=スイ>穂</ruby>という娘か？」,"""Это Вы про ту девушку по имени Маньсуй?""",,
,,,,,,,,,,默认141,,,,我淡笑着打断了良叔，猜测道。,我淡笑著打斷了良叔，猜測道。,"With a faint smile, I cut off Uncle Liang and ventured a guess.",笑いながら良の話を遮り、推測する。,"С лёгкой улыбкой предположил я, прервав дядюшку Ляна.",,
,,良,通常,,,,,,,默认142,,,,[……］,[……］,"""...""",「……」,"""...""",,
,,良,坚定,,,,,,,默认143,,良/21_良_14,,[确是她，但你不要误会……我是因亏欠于她，才会一直念想着她，并非你所想的那般……］,[確是她，但你不要誤會……我是因虧欠於她，才會一直念想著她，並非你所想的那般……］,"""It is her, but don’t misunderstand... I’ve been thinking of her out of guilt, not in the way you assume...""",「そうだ。だが勘違いするな……あいつに借りを感じているからこそ、あいつのことを考えているんだ。おまえが思うようなやつじゃない……」,"""Да, про неё, но ты только не подумай лишнего... Она у меня всё время на уме потому, что у меня перед ней долг, а вовсе не из-за того, что там могло тебе показаться...""",,
,,方知宥,,,,,,,,默认144,,方知宥/21_方知宥_22,,[我所想的哪般？］,[我所想的哪般？］,"""And what way do I assume?""",「私が思うようなやつとは？」,"""Могло мне показаться?""",,
,,良,,,,,,,,默认145,,良/21_良_15,,[男女之情。］,[男女之情。］,"""Romantic feelings.""",「男女のそれだ」,"""Я имею в виду 'чувства между мужчиной и женщиной'.""",,
,,,,,,,,,,默认146,,,,良叔严肃地自我辩解。,良叔嚴肅地自我辯解。,Uncle Liang solemnly defended himself.,良が真剣そのもので弁明した。,Сурово оправдывался дядюшка Лян.,,
,,方知宥,,,,,,,,默认147,,方知宥/21_方知宥_23,,[行行行，我知道，你们并非男女之情……良叔，我可比你坦白得多——我对那位思念之人，确实怀有男女之情……］,[行行行，我知道，你們並非男女之情……良叔，我可比你坦白得多——我對那位思念之人，確實懷有男女之情……］,"""Alright, alright, I get it—no romantic feelings... Uncle Liang, I’m far more candid than you—the one I long for, I do harbor romantic feelings...""",「そうかそうか、わかっているとも。男女の仲じゃないとも……良さん、私はあなたよりは正直だ――私は想い人に対して、確かに男女の感情を抱いてるんだから……」,"""Ладно-ладно-ладно, я понял, у вас двоих нет никаких таких чувств... Но вот я, дядюшка Лян, буду откровеннее, чем Вы - к той, о ком я думаю, у меня и правда есть подобные чувства...""",,
,,,,,,,,,,默认148,,,,我微微一笑，坦白承认。,我微微一笑，坦白承認。,I smiled faintly and confessed openly.,ふっと笑うと、素直に認めた。,С улыбкой высказался я начистоту.,,
,,小雁儿,惊慌,,,,,,,默认149,,小雁儿/21_小雁儿_13,,[知宥……你怎能胡说？我怎会与你有男女之情……］,[知宥……你怎能胡說？我怎會與你有男女之情……］,"""Zhiyou... How can you spout such nonsense? There could never be romantic feelings between us...""",「知宥……どうして嘘をつくの？あたしはあんたを男としてなんか……」,"""Чжию... Ты что это за ерунду говоришь? Какие это у нас с тобой чувства...""",,
,,,,,,,,,,默认150,,,,小雁儿听到这句话，小脸通红，又急又羞。,小雁兒聽到這句話，小臉通紅，又急又羞。,"Little Yan's face flushed crimson upon hearing this, equal parts flustered and mortified.",小雁が私の言葉を聞いて、恥ずかしくて慌てたかのように、ぽっと頬を赤らめた。,"От моих слов лицо Лебёдушки залилось краской, она занервничала и застыдилась.",,
,,方知宥,,,,,,,,默认151,,方知宥/21_方知宥_24,,[与你无干，我说的是长大后的你。］,[與你無干，我說的是長大後的你。］,"""This doesn't concern you—I meant the adult version of you.""",「今の君には関係ない。私が言ってるのは成長した後の君のことだ」,"""Речь не про тебя - я говорю про тебя взрослую.""",,
,,,,,,,,,,默认152,,,,我看向她，调侃般地笑了笑。,我看向她，調侃般地笑了笑。,I glanced at her with a teasing smirk.,彼女の方を見て、少しからかうように笑う。,С шутливой улыбкой взглянул я на неё.,,
,,良,好奇,,,,,,,默认153,,良/21_良_16,,[她此刻在你身旁？］,[她此刻在你身旁？］,"""Is she with you now?""",「今も傍にいるのか？」,"""Она сейчас рядом с тобой?""",,
,,方知宥,,,,,,,,默认154,,方知宥/21_方知宥_25,,[对。］,[對。］,"""Yes.""",「ああ」,"""Да.""",,
,,良,,,,,,,,默认155,,良/21_良_17,,[她在你方才所指之处？］,[她在你方才所指之處？］,"""Is she at the spot you just pointed to?""",「さっき指さした場所に？」,"""В том месте, куда ты показывал?""",,
,,方知宥,,,,,,,,默认156,,方知宥/21_方知宥_26,,[不，方才她在所指的地方……如今，她又扑到我身旁了，因为我说了刚才那句话……正在捶打我哩。］,[不，方才她在所指的地方……如今，她又撲到我身旁了，因為我說了剛才那句話……正在捶打我哩。］,"""No—she was there earlier... But now she's leapt back to my side after my comment... currently pummeling me in protest.""",「いや、それはさっきまで彼女がいた場所だ……今はまた私に飛び掛かっているところだ……さっきの言葉のせいで……私をぽかぽか殴っている」,"""Нет, она там была до этого... А сейчас она прильнула ко мне и из-за моих предыдущих слов... бьёт меня.""",,
,,小雁儿,使劲,,,,,,,,,,,,,,,
,,,,,,,,,,默认157,,,,我对良叔说道，而小雁儿正在我身旁，双手如同风火轮一般旋转着，不断挥舞着她的小拳头打在我身上。,我對良叔說道，而小雁兒正在我身旁，雙手如同風火輪一般旋轉著，不斷揮舞著她的小拳頭打在我身上。,"I told Uncle Liang as Little Yan stood beside me, her arms windmilling furiously while her tiny fists drummed against me.",良にそう言った時、小雁はまさに私の隣で風火輪を回すかのように、ぐるぐると小さな拳を振り回して私を殴りつけていた。,"Говорил я дядюшке Ляну, пока Лебёдушка рядом поколачивала меня - её сжатые в кулаки ручки вертелись, словно боевое колесо Нэчжа. <i>(Нэчжа - божество защиты в китайской мифологии)</i>",,
,,,,,,,,,,默认158,,,,不过，她宛若无物，一次次击打，最终一次次穿透了我的身体。,不過，她的宛若無物，一次次擊打，最終一次次穿透了我的身體。,"Yet her seemingly weightless blows struck repeatedly, each time piercing straight through me.",しかし空気でも殴っているかのように、手を振り下ろすたびに空しく私の体をすり抜けている。,"Но её кулачки, будучи словно из пустоты, с каждым ударом лишь проходили сквозь моё тело.",,
