#SHEET_NAME,记-第十八回三
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认63,,,,又过了一日。,又過了一日。,Another day passed.,また一日が過ぎた。,Прошёл ещё один день.
,,,,,,,,,,默认64,,,,本日天色放晴，烈日当空，与屠城那五日使人心情压抑的阴雨天截然不同。,本日天色放晴，烈日當空，與屠城那五日使人心情壓抑的陰雨天截然不同。,"Today the sky cleared, the sun blazed overhead—a stark contrast to the oppressive rainy days during those five days of slaughter.",今日の天気は快晴で、ぎらぎらと日が照りつけていた。虐殺の五日間、ずっと陰鬱な気分にさせていた雨はどこへやら。,"Сегодня распогодилось и солнце ярко засветило, создавая резкий контраст с угнетающими дождливыми днями во время пятидневной резни."
,,,,,,,,,,默认65,,,,这样的晴空，让人一时认为秩序已经彻底恢复，越来越多的人，试探着走上街头。,這樣的晴空，讓人一時認為秩序已經徹底恢復，越來越多的人，試探著走上街頭。,"Such clear skies made it easy to believe order had been fully restored, and more people tentatively ventured onto the streets.",晴れ晴れとした空を見ていると、ふと町の秩序が戻ったのではないかと錯覚してしまう。次第に多くの人が、様子を見に町に顔を出すようになった。,"Такое ясное небо давало веру в то, что порядок был полностью восстановлен, и всё больше людей осторожно выходили на улицы."
,,,,,,,,,,默认66,,,,缺口关的粮食，愈发难领了。,缺口關的糧食，越來越難領了。,Obtaining rations at Quekou Pass has grown increasingly difficult.,欠口関の食料は、ますます受け取るのが困難になっていった。,Получить еду у разрушенных ворот становилось всё труднее.
,,,,,,,,,,默认67,,,,幸好琼华临走前给我留了足够的银钱与干粮，我尚能勉强果腹，不必担心会被饿死。,幸好瓊華臨走前給我留了足夠的銀錢與乾糧，我尚能勉強果腹，不必擔心會被餓死。,"Fortunately, Qionghua left me enough money and dry provisions before leaving, so I can barely stave off hunger without fearing starvation.",幸いにも瓊華が出発前に十分な金と干し米を残してくれておいたおかげで、なんとか腹を満たすことができ、飢え死にする心配はなかった。,"К счастью, Цюнхуа оставила мне достаточно денег и сухих лепёшек перед тем как уйти, так что я могу поесть, не боясь голодной смерти."
,,,,,,,,,,默认68,,,,而且……即便领到粮食，除非是饿到不得不吃，不然我也难以有食欲。,而且……即便領到糧食，除非是餓到不得不吃，不然我也難以有食慾。,"And yet... even if given rations, I couldn’t bring myself to eat unless driven by absolute hunger.",それに……仮に食料を受け取ったとしても、どうしても食わねば死ぬといった状況でない限り、食欲が湧かなかった。,"Но... даже получи я миску риса, вряд ли бы у меня появился аппетит её есть - ну разве что чувство голода совсем бы обуяло меня."
,,,,,,,,,,默认69,,,,艳阳高照的天气，正适合焚化尸体。,艷陽高照的天氣，正適合焚化屍體。,The scorching sunlight made ideal conditions for burning corpses.,太陽の照り付けるこの天気は、死体を焼くのにうってつけだ。,Жаркое солнце создавало идеальные условия для сжигания тел.
,CharacterOff,,,,,,1.5,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,琼华离去7,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,Ink2,,Linear,,1.5,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认70,,,,估计是那些官差和僧侣刻意留着一些尸体没有焚烧，刻意想等一个晴天再去一起烧。,估計是那些官差和僧侶刻意留著一些屍體沒有焚燒，刻意想等一個晴天再去一起燒。,"The officials and monks must have intentionally left some corpses unburned, waiting for a sunny day to cremate them together.",役人や僧たちはあえて一部の死体を燃やさず、晴れてから改めて燃すつもりだったのだろう。,"Те чиновники и монахи, видимо, специально оставляли часть тел, чтобы дождаться солнечного дня и сжечь все трупы вместе."
,,,,,,,,,,默认71,,,,此时，城中四处弥漫着焦糊与腐臭交织的气味，浓烟滚滚，绵延数十里，几乎令人窒息。,此時，城中四處瀰漫著焦糊與腐臭交織的氣味，濃煙滾滾，綿延數十里，幾乎令人窒息。,"The city now reeked of a choking blend of charred flesh and decay, with thick smoke stretching for miles.",町のあちこちで焦げ臭さと腐臭が混じった臭いがし、もうもうとした煙が数十里に渡って伸び、とても息苦しかった。,По всему городу проносилась удушающая вонь сожжённой плоти и гниения - густой дым тянулся на десятки ли.
,,,,,,,,,,默认72,,,,焚烧大量尸体不仅会带来一阵尸臭，也会使一些扬州城民哭得更厉害。,焚燒大量屍體不僅會帶來一陣屍臭，也會使一些揚州城民哭得更厲害。,Burning piles of corpses not only fills the air with a foul stench but also makes some citizens of Yangzhou weep even more bitterly.,大量の遺体を火葬にしたことで死臭だけでなく、揚州の町民の泣き声もさらに激しいものになった。,"Горячие кучи трупов не только наполняли воздух своим зловонием, но и заставляли некоторых людей плакать ещё сильнее."
,,,,,,,,,,默认73,,,,我走在街上，每走几步，便能听见隐隐的哭声。,我走在街上，每走幾步，便能聽見隱隱的哭聲。,"Walking down the street, I hear muffled sobs every few steps.",町を歩いていると、数歩おきに微かな泣き声が聞こえた。,"Идя по улице, через каждые пару шагов я мог слышать приглушённый плач."
,,,,,,,,,,默认74,,,,有人为烧毁的房屋与家产而泣，站在废墟边低声啜泣。,有人為燒毀的房屋與家產而泣，站在廢墟邊低聲啜泣。,"Some mourn their burned homes and possessions, standing by the ruins and whimpering softly.",焼け落ちた家や家財を惜しみ、廃墟の傍ですすり泣く者。,"Кто-то тихо оплакивал свои сгоревшие дома и вещи, стоя у руин."
,,,,,,,,,,默认75,,,,有人为死去多日的亲人而哭，跪在燃烧的焦尸旁哀声痛哭。,有人為死去多日的親人而哭，跪在燃燒的焦屍旁哀聲痛哭。,"Others wail for kin who died days earlier, kneeling beside smoldering remains and weeping inconsolably.",数日前に死んだ家族を悼み、燃える屍の傍らに跪き悲痛に泣く者。,"Кто-то, стоя на коленях у тлеющих останков, горестно оплакивал родных, погибших какое-то время назад."
,,,,,,,,,,默认76,,,,还有人，为正在死去的亲人而痛哭，他们伏在地上，哭得撕心裂肺。,還有人，為正在死去的親人而痛哭，他們伏在地上，哭得撕心裂肺。,"Still others sob over loved ones slipping away, collapsed on the ground and crying as if their hearts would break.",今にも死にそうな家族のために泣く者もいた。彼らは地面に伏し、喉が壊れんばかりの勢いでおいおい泣いている。,"Кто-то, упав на землю перед умирающими близкими, рыдал так, будто у него разрывалось сердце."
,,,,,,,,,,默认77,,,,是啊，即便妖兵已撤出数日，城中仍不断有人死去，且不在少数。,是啊，即便妖兵已撤出數日，城中仍不斷有人死去，且不在少數。,"Yes, though the demon soldiers retreated days ago, deaths in the city have not ceased—and not in small numbers.",そうだろうな。妖兵が出て行って数日経つが、町ではまだ人が死んでいる。それも少なくない人数が。,"Да, яогуаи ушли несколько дней назад, но в городе всё ещё умирали люди - и немало."
,,,,,,,,,,默认78,,,,幸存者们大多都带着伤，重伤者无处求医，无药可治，只能眼睁睁熬到死。,倖存者們大多都帶著傷，重傷者無處求醫，無藥可治，只能眼睜睜熬到死。,"Most survivors bore wounds, and the severely injured had nowhere to seek treatment or medicine, left to slowly perish.",生き残った者のほとんどは怪我をしている。重傷者は医者もおらず、薬もなく、ただ手をこまねいて死を待つしかなかった。,"У большинства выживших были раны: те, у кого они были серьёзными, без возможности получить врачебную помощь и лекарства были обречены на медленную смерть."
,,,,,,,,,,默认79,,,,轻伤者如果没有能照应自己的亲人，也会因为连日饥饿，在领粮途中被人推打，若是伤口恶化，也会逐渐转为重伤，最终不治而亡。,輕傷者如果沒有能照應自己的親人，也會因為連日飢餓，在領糧途中被人推打，若是傷口惡化，也會逐漸轉為重傷，最終不治而亡。,"Those with minor injuries, without kin to tend to them, starved for days and faced beatings while fetching rations. If their wounds festered, they deteriorated until death claimed them.",軽傷でも面倒を見てくれる家族がいなければ、連日の飢えや、食料の配給を受ける途中で押しのけられたり殴られたりするだろう。もしもそれで傷が悪化して重症に転じれば、治すこともできず死ぬことになる。,"Те, у кого раны были лёгкими, но не было близких, способных о них позаботиться, голодали и подвергались нападениям, когда шли за едой. Если раны начинали гноиться, им становилось всё хуже, пока они не умирали."
,,,,,,,,,,默认80,,,,更何况，东虏的恶兵虽然退了，但城中的官差不够多，仍然有许多恶徒在流窜。,更何況，東虜的惡兵雖然退了，但城中的官差不夠多，仍然有許多惡徒在流竄。,"Furthermore, though the Eastern Barbarians' marauding troops had withdrawn, the city lacked sufficient officials, allowing many ruffians to roam unchecked.",それに、東虜の悪兵どもが撤収したとはいえ、町の役人もまだまだ足りない。未だに悪党が跋扈している。,"Хоть и мародёры ""восточных лу"" ушли, но в городе не хватало чиновников, из-за чего многие разбойники могли беспрепятственно разгуливать по городу."
,,,,,,,,,,默认81,,,,他们或穿着残破的明军铠甲，或披着流民破衣，手持铁锤棍棒，四处勒索抢掠，不少人因此丧命。,他們或穿著殘破的明軍鎧甲，或披著流民破衣，手持鐵錘棍棒，四處勒索搶掠，不少人因此喪命。,"Clad in either tattered Ming Army armor or refugees' rags, they brandished hammers and clubs to extort and loot, leaving many dead in their wake.",彼らは壊れた明軍の鎧や難民のぼろ服を着て、鉄槌や棍棒を手に、手あたり次第恐喝や略奪を繰り返している。そのせいで多くが命を落とした。,"Одетые то в изношенные минские доспехи, то в лохмотья беженцев, они, размахивая молотами и дубинами, грабили и вымогали деньги - немало людей погибло от их рук."
,,,,,,,,,,默认82,,,,我不知道他们是溃散的东虏之兵、还是兴平伯的残部，亦或是趁火打劫的乱民——,我不知道他們是潰散的東虜之兵、還是興平伯的殘部，亦或是趁火打劫的亂民——,"I didn't know whether they were fleeing Eastern Barbarians soldiers, remnants of Marquess Xingping's forces, or opportunistic rioters exploiting the chaos—",そいつらが落ち延びた東虜なのか、それとも興平伯の残党なのか、あるいは火事場泥棒なのかはわからない――,"Не знаю, были ли они дезертирами ""восточных лу"", остатками армии бо Синпина, либо же разбойниками, воспользовавшимися ситуацией ради наживы."
,,,,,,,,,,默认83,,,,我只知道，他们的行径，与那曾屠杀过民众的东虏之兵并无二致，也称得上是“畜生”。,我只知道，他們的行徑，與那曾屠殺過民眾的東虜之兵並無二致，也稱得上是“畜生”。,"All I knew was their actions were no different from those Eastern Barbarian soldiers who had slaughtered civilians—they too deserved to be called ""beasts"".",ただ一つ確かなのは、連中の行いが民を虐殺して回った韃子と何ら変わらぬ「畜生」であるということだ。,"Я знал лишь одно - они были ничем не лучше тех ""восточных лу"", что не так давно устраивали в городе резню. Они тоже заслуживали называться зверьём."
,,,,,,,,,,默认84,,,,唉。,唉。,Sigh...,やれやれ。,Эх...
,,,,,,,,,,默认85,,,,那些躲过了屠城，却死在今日的人，究竟是更幸运，还是更可悲？,那些躲過了屠城，卻死在今日的人，究竟是更幸運，還是更可悲？,Were those who escaped the massacre only to perish today more fortunate or more wretched?,せっかく虐殺から逃れたのに今死んでいる者たちは、はたして幸運なのか不運なのか。,"Тех, кто спасся от резни, но погиб сегодня, можно считать более везучими или, наоборот, более невезучими?"
,,,,,,,,,,默认86,,,,我说不上来。,我說不上來。,I couldn't tell.,私には何とも言えない。,Сложно сказать.
,,,,,,,,,,默认87,,,,……,……,...,……,...
,,,,,,,,,,默认88,,,,五月初五。,五月初五。,The fifth day of the fifth month.,五月五日。,Пятый день пятого месяца.
,,,,,,,,,,默认89,,,,这一日，城中的乱象稍缓，管事的官差多了些，作恶的畜生少了些，秩序似乎在一点点地恢复。,這一日，城中的亂象稍緩，管事的官差多了些，作惡的畜生少了些，秩序似乎在一點點地恢復。,"That day, the city's turmoil lessened slightly—more officials took charge, fewer beasts ran amok, and order appeared to be gradually restoring.",町の混乱も少し収まり、取り締まりの役人の数が増えた。罪を働く畜生どもも鳴りをひそめ、少しずつ秩序が戻っているようだ。,"Беспорядков в городе стало меньше - появилось больше чиновников, на улицах стало меньше того разбушевавшегося зверья. Порядок, похоже, действительно мало-помалу восстанавливался."
,CharacterOff,,,,,,1.5,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,东关街关口,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,ReInk,,Linear,,1.5,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认90,,,,我在缺口关附近的一处废墟旁，遇见了王生。,我在缺口關附近的一處廢墟旁，遇見了王生。,"Near Quekou Pass, amidst some ruins, I encountered Scholar Wang.",欠口関の近くの廃墟で、偶然にも王書生と出会った。,Около руин возле разрушенных ворот я наткнулся на учёного Вана.
,,王生逃难,眼神空洞,,,,0.8,,,,,,,
,,,,,,,,,,默认91,,,,他穿着一身沾满血污的破衣，头发凌乱，面色惨白，眼窝深陷。,他穿著一身沾滿血汙的破衣，頭髮凌亂，臉色慘白，眼窩深陷。,"He wore bloodstained rags, his hair unkempt, his face ghostly pale with sunken eyes.",彼は血だらけのぼろ服を纏い、髪はすっかり乱れ、顔は土気色で、目は落ちくぼんでいた。,"На нём были окровавленные обноски, волосы были растрёпаны, а лицо было мертвенно-бледным, с запавшими глазами."
,,,,,,,,,,默认92,,,,他看上去经历了许多事，看起来比之前苍老了许多。,他看起來經歷了許多事，看起來比之前蒼老了許多。,"He appeared to have endured much, looking considerably older than before.",相当なことがあったのだろう。以前よりも老け込んで見えた。,"Похоже, он многое пережил - даже заметно постарел от этого на вид."
,,王生逃难,惊讶,,,,,,,默认93,,王生/34_王生_01,,[知宥……],[知宥……],"""Zhiyou...""",「知宥……」,"""Чжию..."""
,,,,,,,,,,默认94,,,,他看见我后，那暗淡无光的眼瞳逐渐亮了起来，原本眼中深邃的悲伤转为了一丝喜色。,他看見我後，那暗淡無光的眼瞳逐漸亮了起來，原本眼中深邃的悲傷轉為了一絲喜色。,"When he noticed me, his dull eyes gradually lit up, the deep sorrow within them giving way to a flicker of joy.",私を見ると光を失っていた瞳が徐々に明るさを取り戻し、深い悲しみの表情にわずかに喜びの色が浮かんだ。,"При виде меня его поникшие глаза понемногу стали загораться, и глубокая печаль, таившаяся в них, сменилась проблеском радости."
,,,,,,,,,,默认95,,,,他的声音沙哑而疲惫。,他的聲音沙啞而疲憊。,His voice came out hoarse and exhausted.,彼の声はかすれ、疲れが滲んでいた。,Его голос был хриплым и усталым.
,,方知宥,,,,,,,,默认96,,方知宥/34_方知宥_02,,[王兄。],[王兄。],"""Brother Wang.""",「王」,"""Братец Ван..."""
,,,,,,,,,,默认97,,,,我淡笑了一声，走近了他。,我淡笑了一聲，走近了他。,I offered a faint smile and stepped closer to him.,彼に笑いかけ、近付いていく。,"Слабо улыбнувшись, я подошёл к нему."
,,王生逃难,悲凉,,,,,,,默认98,,,,[……],[……],"""...""",「……」,"""..."""
,,方知宥,,,,,,,,默认99,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认100,,,,我们两人站在废墟间，先是对望了一阵，再而开始了久别重逢的对话。,我們兩人站在廢墟間，先是對望了一陣，再而開始了久別重逢的對話。,"We stood among the ruins, locking eyes momentarily before commencing our long-awaited reunion.",廃墟に立つ二人。しばらく互いを見やり、改めて再会の会話と相成った。,"Стоя посреди руин, мы встретились взглядами, прежде чем приступили к первой беседе с нашего долгожданного воссоединения."
,,方知宥,,,,,,,,默认101,,方知宥/34_方知宥_03,,[你还活着，真好。］,[你還活著，真好。］,"""You're still alive... that's good.""",「生きていたか、よかった」,"""Ты выжил... это хорошо."""
,,王生逃难,低落垂眸,,,,,,,默认102,,王生/34_王生_02,,[好什么，家里原本八口人，如今只剩三个了。],[好什麼，家裡原本八口人，如今只剩三個了。],"""Good what? Our family had eight members, but now only three remain.""",「何がよかっただ、うちの家族は八人もいたのに、今じゃたった三人になってしまった」,"""Что хорошего? У меня восемь родственников было, осталось три."""
,,,,,,,,,,默认103,,,,他憔悴地抽动嘴角笑了笑，眼里却无一丝笑意。,他憔悴地抽動嘴角笑了笑，眼裡卻無一絲笑意。,"He managed a weary smile, though his eyes held no trace of joy.",憔悴した表情で口元だけを吊り上げる彼。目は全く笑っていなかった。,"Он устало приподнял уголки губ, но в его глазах не было и тени улыбки."
,,方知宥,,,,,,,,默认104,,方知宥/34_方知宥_04,,[唉……],[唉……],"""Sigh...""",「はぁ……」,"""Эх..."""
,,,,,,,,,,默认105,,,,我低叹一声。,我低嘆一聲。,I sighed quietly.,軽く溜息をつく。,Тихо вздохнул я.
,,,,,,,,,,默认106,,,,气氛陡然沉重。,氣氛陡然沉重。,The atmosphere turned heavy suddenly.,空気が重くなってしまった。,Атмосфера внезапно стала тяжёлой.
,,王生逃难,通常,,,,,,,默认107,,,,[……］,[……］,"""...""",「……」,"""..."""
,,方知宥,,,,,,,,默认108,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认109,,,,我们相视无言。,我們相視無言。,We shared a silent look.,互いに目を合わせたまま、沈黙が流れる。,"Мы глядели друг на друга, не говоря ни слова."
,,,,,,,,,,默认110,,,,一阵烧焦的烟雾飘过我们面前，这时我才注意到，原来王生正在焚烧一具尸体。,一陣燒焦的煙霧飄過我們面前，這時我才注意到，原來王生正在焚燒一具屍體。,"A wisp of acrid smoke drifted past, and only then did I notice Scholar Wang burning a body.",焦げた煙が私たちの間を横切った。そこではたと気付く。王はここで遺体を焼いていたのだと。,"Мимо проплыл клочок едкого дыма, и только тогда я заметил, что учёный Ван сжигал тело."
,,,,,,,,,,默认111,,,,这大概是他某个亲人的尸体，看那身形，像是我曾见过的他家的大哥。,這大概是他某個親人的屍體，看那身形，像是我曾見過的他家的大哥。,"It was likely a relative's corpse—the build resembled his Eldest Brother, whom I'd once met.",おそらく家族の誰かの遺体だろう。姿かたちを見るに、長兄のもののようだった。,"Скорее всего, это был кто-то из его родственников. Судя по комплекции тела - это был его старший брат, которого я когда-то встретил."
,,王生逃难,苦笑,,,,,,,默认112,,王生/34_王生_03,,[知宥，你啊……你家里本就你一个，如今也还是一个，倒是一个都没少……],[知宥，你啊……你家裡本就你一個，如今也還是一個，倒是一個都沒少……],"""Zhiyou, you... Your family was just you alone, and it's still just you now—not a single one lost...""",「知宥、おまえは……そもそも一人で、今でも一人きりだ。ま、一人も減っちゃいないと言えばそうだが……」,"""Чжию, а вот у тебя... У тебя в семье и так был один лишь ты. Так что всё осталось по-прежнему - никто не умер."""
,,方知宥,,,,,,,,默认113,,方知宥/34_方知宥_05,,[哈哈……],[哈哈……],"""Haha...""",「ははは……」,"""Ха-ха..."""
,,,,,,,,,,默认114,,,,他似乎是想让气氛轻松些，用沙哑的嗓音调侃了我一句。,他似乎是想讓氣氛輕鬆些，用沙啞的嗓音調侃了我一句。,"He seemed to want to lighten the mood, teasing me in a hoarse voice.",きっと空気を和らげようとしたのだろう、彼は乾いた声で私をそうからかった。,"Попытавшись разрядить обстановку, хрипло пошутил он."
,,,,,,,,,,默认115,,,,我也自嘲般地笑了笑。,我也自嘲般地笑了笑。,I laughed at myself self-deprecatingly.,私も自嘲気味に笑う。,Я горько посмеялся в ответ.
,CharacterOff,,,,,,,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认116,,,,是啊。,是啊。,Yeah.,そうだ。,Он прав.
,,,,,,,,,,默认117,,,,我并未成家，始终都是孤身一人。,我並未成家，始終都是孤身一人。,I never married—always alone.,結婚もしていない私は、どこまで行っても一人きりだ。,Жены у меня не было - я всегда был в одиночестве.
,,,,,,,,,,默认118,,,,这是不幸，却也是幸运。,這是不幸，卻也是幸運。,"This was unfortunate, yet also a blessing.",それは不幸でもあり、幸運でもあった。,Это была палка о двух концах.
,,,,,,,,,,默认119,,,,屠城之时，我无牵无挂，也没什么可失去的。,屠城之時，我無牽無掛，也沒什麼可失去的。,"When the city fell, I had no ties left and nothing to lose.",今回の虐殺において、気に掛けるものもなければ、失うものもなかった。,"Когда город пал, мне нечего было терять."
,,,,,,,,,,默认120,,,,哦……不过，虽然并非是家人。,哦……不過，雖然並非是家人。,Oh... though they weren’t family.,おっと……家族ではないが……,Хотя... пусть их и сложно было назвать семьёй...
,,,,,,,,,,默认121,,,,我应当也失去了一些“重要之人”吧。,我應當也失去了一些“重要之人”吧。,"I suppose I lost some ""important people"" too.",「大事な人」なら失ってしまったな。,"Всё равно можно сказать, что я тоже потерял близких мне людей:"
,,,,,,,,,,默认122,,,,有那个幻觉中的“小雁儿”。,有那個幻覺中的“小雁兒”。,"There was that phantom ""Little Yan"".",あの幻覚の「小雁」だ。,Иллюзию в виде Лебёдушки.
,,,,,,,,,,默认123,,,,或许，还有我记忆复苏后逐渐想起来的林翩翩。,或許，還有我記憶復甦後逐漸想起來的林翩翩。,"Perhaps also Lin Pianpian, whom I gradually remembered as my memories returned.",それから、記憶が戻ってから徐々に思い出した林翩翩も。,"И, пожалуй, Линь Пяньпянь - о которой я вспомнил спустя время, когда мои воспоминания вернулись."
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,方知宥,,,,,,,,默认124,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认125,,,,一想到翩翩最后的去向，我的脸色不由沉了下来。,一想到翩翩最後的去向，我的臉色不由沉了下來。,The thought of Pianpian's final fate made my expression darken involuntarily.,翩翩の最後の行き先を思い、私は気分が沈んだ。,При мысли о Линь Пяньпянь моё лицо невольно помрачнело.
,,,,,,,,,,默认126,,,,王生大概是注意到了此事，主动开口，引开了话题——,王生大概是注意到了此事，主動開口，引開了話題——,"Scholar Wang must have noticed, as he deliberately changed the subject—",王はそれを察すると、口を開いて話題を変えてくれた――,"Учёный Ван, скорее всего, это заметил и поспешил сменить тему..."
,,王生逃难,悲凉,,,,,,,默认127,,王生/34_王生_04,,[知宥，当初在乔承望那宅子里，是你递给我一片刀片的吧？],[知宥，當初在喬承望那住宅裡，是你遞給我一片刀片的吧？],"""Zhiyou, back at Qiao Chengwang's estate, you were the one who slipped me that razor blade, weren't you?""",「なあ知宥、<ruby=きょうしょうぼう>喬承望</ruby>の屋敷で小刀をくれたのは、おまえだろ？」,"""Чжию, в поместье Цяо Чэнвана это же ты мне дал лезвие бритвы, да?"""
,,方知宥,,,,,,,,默认128,,方知宥/34_方知宥_06,,[是。],[是。],"""Yes.""",「ああ」,"""Да."""
,,王生逃难,,,,,,,,默认129,,王生/34_王生_05,,[多谢你的救命之恩……你那刀片是哪来的？],[多謝你的救命之恩……你那刀片是哪來的？],"""Thank you for saving my life... Where did you get that blade?""",「命の恩人だな……あれはどこで手に入れたんだ？」,"""Спасибо, что спас мою жизнь... Где ты достал эту бритву?"""
,,方知宥,,,,,,,,默认130,,方知宥/34_方知宥_07,,[林翩翩给的。］,[林翩翩給的。］,"""Lin Pianpian gave it to me.""",「林翩翩がくれた」,"""Линь Пяньпянь дала мне её."""
,,王生逃难,疑惑,,,,,,,默认131,,王生/34_王生_06,,[林翩翩？……哦，你认识她的，她如今……怎么样了？］,[林翩翩？……哦，你認識她的，她如今……怎麼樣了？］,"""Lin Pianpian?... Oh, you know her. How is she... doing now?""",「林翩翩？……ああ、彼女を知ってるのか。今は……どうしてる？」,"""Линь Пяньпянь?.. А, ты же знаешь её... Как она вообще?"""
,,方知宥,,,,,,,,默认132,,方知宥/34_方知宥_08,,[她被王爷看中，充入女俘营，被带走了。］,[她被王爺看中，充入女俘營，被帶走了。］,"""The prince took a liking to her. She was sent to the female prisoner camp.""",「親王に気に入られて、捕らえられた女たちに加わって連れていかれたよ」,"""Она понравилась князю, и он увёл её с собой."""
,,,,,,,,,,默认133,,,,我面色一沉，声音不自觉地变低。,我臉色一沉，聲音不自覺地變低。,"My face darkened, and my voice dropped unconsciously.",顔を曇らせる私。無意識に声の調子が落ちた。,Моё лицо помрачнело и я невольно заговорил тише.
,,王生逃难,疲惫,,,,,,,默认134,,王生/34_王生_07,,[唉……］,[唉……］,"""Sigh...""",「そうか、はあ……」,"""Эх..."""
,,王生逃难,低落垂眸,,,,,,,,,,,
,,,,,,,,,,默认135,,,,这次，换他用一声长叹安慰我了。,這次，換他用一聲長嘆安慰我了。,"This time, he comforted me with a long sigh instead.",彼も長い溜息で私に同情してくれた。,На этот раз уже он утешил меня долгим вздохом.
,,,,,,,,,,默认136,,,,……,……,...,……,...
,,方知宥,,,,,,,,默认137,,方知宥/34_方知宥_09,,[离开乔承望那宅子之后，你是怎么活下来的？],[離開喬承望那住宅之後，你是怎麼活下來的？],"""How did you survive after leaving Qiao Chengwang's house?""",「屋敷を出てから、どうやって生き延びたんだ？」,"""Как ты выжил после побега из поместья Цяо Чэнвана?"""
,,,,,,,,,,默认138,,,,隔了一会儿后，我好奇地询问王生。,隔了一會後，我好奇地詢問王生。,"After a pause, I asked Scholar Wang curiously.",少しして、私は王書生に気になったことを訊いてみた。,"Помолчав, осторожно спросил я его."
,,王生逃难,通常,,,,,,,默认139,,王生/34_王生_08,,[哦……我先是逃了好久，找到我妻子……后来受二哥的亲戚洪妪照顾，她给我们寻了个藏身之处。］,[哦……我先是逃了好久，找到我妻子……後來受二哥的親戚洪嫗照顧，她給我們尋了個藏身之處。］,"""Oh... I fled for a long time first, then found my wife... Later, Second Brother's relative Granny Hong took us in and found us a hiding place.""",「ああ……ひとまず逃げに逃げて、妻を見つけた……その後、次兄の親戚の<ruby=こうおう>洪嫗</ruby>の世話になって、隠れ家を用意してもらった」,"""А... Сначала я долго был в бегах, потом нашёл свою жену... Потом бабуля Хун, родственница второго старшего брата, приютила нас и дала убежище."""
,,王生逃难,低落垂眸,,,,,,,默认140,,王生/34_王生_09,,[再后来，她寻得地方也不安全了，我们就躲到何家坟，藏在棺材里……洪妪她人很好，一直没出卖我们。］,[再後來，她尋得地方也不安全了，我們就躲到何家墳，藏在棺材裡……洪嫗她人很好，一直沒出賣我們。］,"""Eventually, her hiding spot became unsafe too, so we took refuge in the He family's graves, hiding inside coffins... Granny Hong was truly kind—she never betrayed us.""",「後になって、彼女の用意してくれた場所も危険になったため、何家墳まで落ち延び、棺桶の中に隠れていた……洪嫗は実に良い人だった。一度たりとも俺たちを売ることもなかったしな」,"""Со временем её убежище тоже стало небезопасным, и мы прятались в гробах на родовом кладбище семьи Хэ... Бабуля Хун была так добра... они когда бы нас не предала."""
,,,,,,,,,,默认141,,,,王生缓缓说着，似乎一边说一边回忆到了一些事。,王生緩緩說著，似乎一邊說一邊回憶到了一些事。,"Scholar Wang spoke slowly, as if reminiscing while he talked.",王が記憶をたどりつつ、その後の出来事を話してくれた。,"Медленно говорил учёный Ван, словно вспоминая всё это по ходу дела."
,,,,,,,,,,默认142,,,,他起初的语气还算轻松，越说便越显得严肃。,他起初的語氣還算輕鬆，越說便越顯得嚴肅。,"His tone was light at first, but grew increasingly serious as he spoke.",初めこそ軽快な口ぶりだったものの、話すうちに徐々に真面目になっていった。,"Сначала он говорил относительно непринуждённо, но чем дальше, тем всё более серьёзным становился его."
,,方知宥,,,,,,,,默认143,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认144,,,,我静静听着，心中略有些惊讶。,我靜靜聽著，心中略有些驚訝。,"I listened quietly, feeling a quiet surprise in my heart.",内心驚きつつも、静かに彼の話を聞く。,"Молча слушая его, я испытывал лёгкое удивление:"
