,FadeOut,black,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,默认804,,,,我继续等在方院之内，什么都没做，也什么都难做。,我繼續等在方院之內，什麼都沒做，也什麼都難做。,"I lingered in the courtyard, helpless, with nothing left to do.",私はそのまま方院に居座り続けた。特にやる事もなく、やれることもなかった。,"Я так и продолжал пребывать в своём дворе, ничего не делая, да и не зная, что поделать.",
,,,,,,,,,,默认805,,,,我时不时拉开方院的大门往外偷看，刚才那要了我银两的红甲鹰妖一直守在外面的街道上，继续监视着这里。,我三不五時拉開方院的大門往外偷看，剛才那要了我銀兩的紅甲鷹妖一直守在外面的街道上，繼續監視著這裡。,"Every now and then, I crack open the courtyard’s gate to peek outside. That Eagle Demon who took my silver taels is still posted on the street, keeping watch over this place.",時折門を開け、こっそり外を見る。銀を要求してきた赤い鎧の鷹妖はずっと街道に陣取り、こちらを監視している。,"Время от времени я приоткрывал ворота, чтобы выглянуть наружу. Яогуай-орёл, что забрал мои деньги, всё ещё стоял на улице, наблюдая за моим домом.",
,,,,,,,,,,默认806,,,,偶尔，远处会传来一些凄厉的惨叫声、哭喊声、求饶声，令人越来越心慌。,偶爾，遠處會傳來一些淒厲的慘叫聲、哭喊聲、求饒聲，令人越來越心慌。,"Occasionally, distant screams, wails, and pleas for mercy pierce the air, gnawing at my nerves with growing dread.",たまに遠くから凄まじい悲鳴や叫び声、懇願する声などが聞こえてくるせいで、どんどん不安が募っていく。,"Иногда слышались крики, стоны и мольбы о помощи, от чего сердце всё больше охватывала паника.",
,FadeIn,black,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,默认807,,,,等到这些声音越来越密集，越来越近之时，我逐渐按捺不住了。,等到這些聲音越來越密集，越來越近之時，我逐漸按捺不住了。,"As those sounds grow more frequent and draw nearer, I can barely hold myself together.",声が次第に多くなり、さらには近くなってくると、いよいよ耐え難くなってきた。,"Чем чаще и ближе они раздавались, тем труднее мне было сдерживаться.",
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,,,,
,,,,,,,,,,默认808,,,,不行！,不行！,No!,このままではだめだ！,Нет!,
,,,,,,,,,,默认809,,,,还是要逃……,還是要逃……,We’ve got to run...,やはり逃げなければ……,Надо бежать...,
,,,,,,,,,,默认810,,,,我要快逃！,我要快逃！,I need to get out—now!,今すぐ、逃げなければ！,Сейчас же!,
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,,,,
,,,,,,,,,,默认811,,,,——噌！,——噌！,—Whoosh!,――ガバッ,*Вжух!*,
,,,,,,,,,,默认812,,,,我猛地站起身，想要带着她一起逃跑。,我猛地站起身，想要帶著她一起逃跑。,"I bolt upright, scrambling to find Little Yan so we can flee together.",私はがばっと立ち上がり、小雁を連れて逃げるため、彼女を探しに行った。,"Я вскочил, пытаясь найти Лебёдушку, чтобы сбежать вместе.",
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,,,,
,Se,捶门,,,,,,,,,,,,,,,,
,,小雁儿,惊慌,,,,,,,,,,,,,,,
,,,,,,,,,,默认813,,,,——嘭！,——嘭！,—Bang!,――ドン！,*Бац!*,
,,,,,,,,,,默认814,,,,而这时，方院的门口突然响起了一阵连续的声音——,而這時，方院的門口突然響起了一陣連續的聲音——,"Just then, a rapid series of sounds erupted at the courtyard's entrance—",ちょうどその時、方院の門が再び何度も鳴らされた――,Внезапно в ворота начал кто-то колотить.,
,Se,捶门,,,,,,,,,,,,,,
,Se,捶门,,,,,,,,,,,,,,
,Se,捶门,,,,,,,,,,,,,,
,,小雁儿,使劲,,,,,,,,,,,,,,,
,Shake,Graphics,,x=200 y=120 time=0.4,,,,,PageWait,,,,,,,,,,,,
,,,,,,,,,,默认816,,,,又是一阵急促的敲门声！,又是一陣急促的敲門聲！,Another frantic round of knocking!,また急かすような音だ！,Ещё одна серия ударов!,
,,,,,,,,,,默认817,,,,又有妖兵来了！,又有妖兵來了！,More demon soldiers are here!,妖兵が来たのだ！,Ещё один яогуай заявился!,
,,,,,,,,,,默认818,,,,[……],[……],"""...""",方知宥「……」,"""...""",
,,方知宥,,,,,,,,默认819,,,,我摸了摸胸口，胸前还藏了十两的银子，是之前藏的。,我摸了摸胸口，胸前還藏了十兩的銀子，是之前藏的。,"I touched my chest—still hidden there were ten taels of silver, stashed away earlier.",胸をまさぐると、事前に隠しておいた十両の銀がある。,"Я пощупал за пазухой - там всё ещё были десять таэлей серебра, которые я спрятал ранее.",
,,,,,,,,,,默认820,,,,这也是我最后的银子。,這也是我最後的銀子。,This was my last bit of silver.,そして、最後の銀だ。,Это были последние деньги.,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,,,,
,,,,,,,,,,默认821,,,,但愿这次来的妖兵是最后一个人。,但願這次來的妖兵是最後一個人。,I prayed this demon soldier would be the last one.,今回の奴が最後の一人だと思いたい。,Только бы этот яогуай оказался последним.,
,,,,,,,,,,默认822,,,,但愿他收下这些银子，能放我一条生路。,但願他收下這些銀子，能放我一條生路。,I prayed he’d take the silver and spare my life.,この銀を受け取って、どうか生き永らえさせてくれ。,Только бы он просто взял серебро и пощадил меня.,
,,,,,,,,,,默认823,,,,应该能放我一条生路的吧？,應該能放我一條生路的吧？,He’d spare me... right?,きっと生き延びれるだろう。,Он же пощадит меня... да?,
,,,,,,,,,,默认824,,,,毕竟最初那个蓝甲的彘妖，收下银两后，很快便走了……,畢竟最初那個藍甲的彘妖，收下銀兩後，很快便走了……,"After all, that Blue-Armored Boar Demon took the silver taels and left without a fuss...",最初の青い鎧の猪妖は、数両で帰ってくれたのだ……,"В конце концов, тот яогуай-вепрь в синей броне просто взял деньги и ушёл, без каких либо проблем...",
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,,,,
,CharacterOff,,,,,,,,,,,,,,,,,
,Se,推门,,,,,,,,,,,,,,,,
,,,,,,,,,,默认825,,,,——吱,——吱,--Squeak,――ギイ……,*Скрип.*,
,Bg,方院雨天,,,,,1,,,,,,,,,
,,,,,,,,,,默认826,,,,我没有说话，无声拉开了方院的门。,我沒有說話，無聲拉開了方院的門。,"I stayed silent, wordlessly pulling open the courtyard's door.",私は無言のまま、方院の門を開いた。,Я безмолвно открыл ворота.,
,,,,,,,,,,默认827,,,,[……],[……],"""...""",赤鎧の狼妖「……」,"""...""",
,,红甲彘妖,,右,,,1,,,,,,,,,,,
,,红甲狼妖,,左,,,1,,,,,,,,,,,
,,红甲狼妖,,,,,,,,默认828,,,,[……],[……],"""...""",赤鎧の猪妖「……」,"""...""",
,,红甲狼妖,,,,,,,,默认831,,红甲狼妖/03分支_红甲狼妖_01,,[给钱，把所有的银两都交出来。],[給錢，把所有的銀兩都交出來。],"""Pay up. Hand over all your silver taels.""",赤鎧の狼妖「銭を出せ。銀をぜんぶだ」,"""Плати. Всё серебро отдавай.""",
,,方知宥,,,,,,,,默认832,,方知宥/03分支_方知宥_11,,[兵爷，你们之前来过三次了……如今我只剩下十两不到的钱了。],[兵爺，你們之前來過三次了……如今我只剩下十兩不到的錢了。],"""My Lord, you've come three times already... Now I barely have ten taels left.""",方知宥「兵隊さん、もう四度目ですよ……もう十両も残ってないんです」,"""Господин служивый, от ваших уже три раза приходили... У меня только десять таэлей осталось.""",
,,红甲狼妖,,,,,,,,默认833,,红甲狼妖/03分支_红甲狼妖_02,,[不行，十两不够买你的命，我们这有两个人，你至少要拿出二十两。],[不行，十兩不夠買你的命，我們這有兩個人，你至少要拿出二十兩。],"""Not enough. Ten taels won't buy your life. There are two of us—you need at least twenty.""",赤鎧の狼妖「だめだ。十両で命は買えんぞ。こっちは二人だ、少なくとも二十両はないとな」,"""Мало. Десяти мало будет за твою жизнь. Нас тут двое, так что плати двадцать.""",
,,方知宥,,,,,,,,默认834,,方知宥/03分支_方知宥_12,,[我没……],[我沒……],"""I don't...""",方知宥「そんなには……」,"""Но у меня...""",
,Se,拔刀,,,,,,,,默认835,,,,——哗啦。,——嘩啦。,—Clang.,――スッ,*Лязг.*,
,Se,刺入,,,,,,,,默认836,,,,我话还没说完，眼前的狼妖便从背后抽出腰刀，那狭长的刀身，带着一缕寒光，朝我刺来。,我話還沒說完，眼前的狼妖便從背後抽出腰刀，那狹長的刀身，帶著一縷寒光，朝我刺來。,"Before I could finish, the Wolf Demon before me drew his waist dagger from behind—its narrow blade glinting coldly as it thrust toward me.",私が言い終わらないうちに、狼の妖怪が背から剣を抜いた。細長い刀身が冷たい光を放ち、私めがけて突き刺さった。,"Не успел я договорить, как яогуай-волк выхватил из-за спины поясной кинжал. Его узкое лезвие холодно блеснуло, устремляясь ко мне.",
,,,,,,,,,,默认837,,,,——噗！,——噗！,—Thud!,――サクッ,*Бац!*,
,,刀光,,中2,,,1,,,,,,,,,,,,,,
,Wait,,,,,,0.25,,,,,,,,,,,,,,
,Shake,Graphics,,x=800 y=80 time=0.25,,,,,PageWait,,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,,,,
,ImageEffect,SpriteCamera,Blur,,,,3,,PageWait,,,,,,,,,,,,
,ImageEffectOff,SpriteCamera,Blur,,,,,,,,,,,,,,,,,,
,CharacterOff,刀光,,,,,1,,,,,,,,,,,,,,
,Shake,Graphics,,x=200 y=120 time=0.4,,,,,PageWait,,,,,,,,,,,,
,FadeOut,red,,,,,0.3,,,,,,,,,,,
,FadeIn,red,,,,,0.3,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,默认838,,,,刀刃刺破了我单薄的衣衫，轻易没入了我的腹部。,刀刃刺破了我單薄的衣衫，輕易沒入了我的腹部。,The blade pierced my threadbare clothes and sank effortlessly into my gut.,刃があっさりと薄い衣服を貫き、いとも簡単に私の腹に突き刺さる。,Лезвие прорвало мою лёгкую одежду и без труда вошло мне в живот.,
,BgEvent,滴血1,,,,,,,,,,,,,,,,
,Se,滴血声,,,,,,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,默认839,,,,我清晰地感受到冰冷的刀刃在体内缓缓推进、撕裂、搅动……,我清晰地感受到冰冷的刀刃在體內緩緩推進、撕裂、攪動……,"I felt it vividly—the icy steel creeping, tearing, twisting inside me...",冷たい金属の刃がゆっくりと体の中を進み、切り裂き、かき混ぜる感触をはっきりと感じた……,"Я отчётливо ощущал, как ледяная сталь разрывала мою плоть.",
,,,,,,,,,,默认840,,,,唔……,唔……,Ugh...,うっ……,Уф...,
,BgEvent,滴血2,,,,,,,,,,,,,,,,
,Se,滴血声,,,,,,,,,,,,,,,,
,,,,,,,,,,默认841,,,,难以言喻的剧痛瞬间淹没了我所有的意识。,難以言喻的劇痛瞬間淹沒了我所有的意識。,Excruciating pain instantly swallowed all my consciousness.,言葉にできない激痛で意識の全てを持っていかれる。,Мучительная боль мгновенно поглотила всё моё сознание.,
,,,,,,,,,,默认842,,,,……,……,...,……,...,
,BgEvent,滴血3,,,,,,,,,,,,,,
,Se,滴血声,,,,,,,,,,,,,,
,,,,,,,,,,默认843,,,,血……,血……,Blood...,血だ……,Кровь...,
,,,,,,,,,,默认844,,,,血从我身上的窟窿里冒出来。,血從我身上的窟窿裡冒出來。,Blood poured from the gaping wounds in my body.,血が、私の体に空いた穴から吹き出している。,Кровь хлынула из зияющих ран моего тела.,
,Se,摔倒,,,,,,,,,,,,,,,,
,Shake,Graphics,,x=200 y=120 time=0.4,,,,,PageWait,,,,,,,,,,,,
,,,,,,,,,,默认845,,,,——嘭！,——嘭！,—Bang!,――ドサッ,*Бам!*,
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认846,,,,我因无力而倒在地上，血开始在我的身下快速蔓延开，浸透了方院青砖的缝隙……,我因無力而倒在地上，血開始在我的身下快速蔓延開，浸透了方院青磚的縫隙……,"I collapsed helplessly as blood spread rapidly beneath me, soaking into the cracks between the courtyard's blue bricks...",力が出ないまま、私はその場に倒れた。体の下でみるみる血だまりが広がり、方院の床に敷かれた石畳の目地を伝っていく……,"Я безвольно упал на землю, кровь начала быстро растекаться подо мной, впитываясь в трещины между синими кирпичами двора...",
,,,,,,,,,,默认847,,小雁儿/03分支_小雁儿_02,,[知宥！],[知宥！],"""Zhiyou!""",小雁「知宥！」,"""Чжию!""",
,,小雁儿,<Off>,,,,,,,默认848,,,,突然，我听到了她在喊我的名字。,突然，我聽到了她在喊我的名字。,Then I heard her scream my name.,突然、私の名を呼ぶ声が聞こえた。,"Я услышал, как она зовёт меня.",
,BgEvent,出血而亡,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认849,,,,小雁儿哭着从右屋跑了出来，跪在了倒在血泊里的我的身旁。,小雁兒哭著從右屋跑了出來，跪在了倒在血泊裡的我的身旁。,Little Yan came sobbing from the Right Chamber and dropped to her knees beside my bleeding body.,小雁が泣きながら右の傍屋より飛び出し、血の海に横たわる私の傍へとやってくる。,"Вся в слезах и опухшими глазами, Лебёдушка выбежала из правого флигеля, и, пробежав через весь двор, упала на колени рядом с моим окровавленным телом.",
,,,,,,,,,,默认850,,小雁儿/03分支_小雁儿_03,,[知宥……呜呜呜呜……你不要死……不要死……],[知宥……嗚嗚嗚嗚……你不要死……不要死……],"""Zhiyou... sob sob... Don't die... please don't die...""",小雁「知宥……うぅ……ひっく……死なないで……やだよ……」,"""Чжию... У-у-у-у... Только не умирай... Не умирай...""",
,,小雁儿,,,,,,,,默认851,,,,她伏在我的尸体上哭着，小脸上沾满了泪水，眼睛都哭红了。,她伏在我的屍體上哭著，小臉上沾滿了淚水，眼睛都哭紅了。,"She wept over my corpse, her tiny face drenched in tears, eyes swollen red from crying.",私の亡骸に伏せて泣きじゃくる彼女。その顔は涙にまみれ、目は真っ赤になっている。,"Она плакала над моим телом, её личико было всё заплаканным, а глаза покраснели от слёз.",
,,,,,,,,,,默认852,,,,你……你为何不继续躲着……为何要过来啊……,你……你為何不繼續躲著……為何要過來啊……,You... why aren't you hiding anymore... why'd you come here...,どうして……そのまま隠れていなかった……なぜ出てきてしまったのだ……,Почему... ты не прячешься... зачем ты пришла?..,
,,,,,,,,,,默认853,,,,我担忧地看着她，却再也说不出一句话。,我擔憂地看著她，卻再也說不出一句話。,"I watched her with worry, but no words would come.",不安に駆られつつ彼女を見るも、もはや声も出なかった。,"Я с тревогой глядел на неё, не в силах что-либо сказать.",
,,,,,,,,,,默认854,,,,[……],[……],"""...""",方知宥「……」,"""...""",
,,方知宥,,,,,,,,默认855,,,,……,……,...,……,...,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,,,,
,,,,,,,,,,默认856,,,,呵。,呵。,Heh.,ふっ。,Хех...,
,,,,,,,,,,默认857,,,,我太犹豫了，选错了……,我太猶豫了，選錯了……,I hesitated too long and chose wrong...,迷いすぎて、選択を誤ったな……,Слишком долго я думал...,
,,,,,,,,,,默认858,,,,我该听老林头的，尽早带着小雁儿离开这里。,我該聽老林頭的，盡早帶著小雁兒離開這裡。,I should've listened to Old Man Lin and taken Little Yan out of here sooner.,林老人の言うとおり、さっさと小雁を連れてここを離れるべきだった。,Надо было послушать старика Линя и сбежать с Лебёдушкой отсюда как можно раньше.,
,,,,,,,,,,默认859,,,,那鹰妖在左屋内，全神贯注地看着我藏了钱财的箱子时，我也该尽快做出行动才行……,那鷹妖在左屋內，全神貫注地看著我藏了錢財的箱子時，我也該盡快做出行動才行……,"While that Eagle Demon was in the Left Chamber, fixated on the chest where I stashed my coins, I should've moved faster...",鷹妖が左の傍屋で金品の入った箱に夢中になっている間に、やるべきことをしなければ……,"Пока тот яогуай-орёл рылся в сундуке в левом флигеле, где я хранил сбережения, я должен был действовать...",
,,,,,,,,,,默认860,,,,抱歉啊……,抱歉啊……,Sorry...,すまない……,Прости меня...,
,,,,,,,,,,默认861,,,,小雁儿，我害了你。,小雁兒，我害了你。,Little Yan... I got you killed.,小雁、君を守れなかった。,Лебёдушка... я тебя погубил.,
,,,,,,,,,,默认862,,,,生命的最后，我静静凝视着她，直到眼睛闭上，直到死亡的黑暗降临……,生命地最後，我靜靜凝視著她，直到眼睛閉上，直到死亡的黑暗降臨……,"In life's final moments, I kept staring at her until my eyes shut, until death's darkness took me...",今際の時、私は静かに彼女のことを見つめていた。瞼が閉じ、死の闇が訪れるまで……,"В последние мгновения жизни я продолжал смотреть на неё, пока мои глаза не закрылись, и меня не поглотила смерть...",
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,,,,
,FadeOut,black,,square,,,1,,,,,,,,,,,,,,
,,,,,,,,,,默认863,,,,……,……,...,……,...,
,,,,,,,,,,默认864,,,,死亡的黑暗将我吞噬后。,死亡的黑暗將我吞噬後。,After death's darkness swallowed me whole.,死の暗闇が私を丸ごと呑み込んでから。,"Уже после того, как тьма смерти объяла меня...",
,,,,,,,,,,默认865,,,,我突然想到了一件事。,我突然想到了一件事。,Then it hit me.,ふと、あることに気が付いた。,Мне кое-что пришло в голову.,
,,,,,,,,,,默认866,,,,怪了……,怪了……,Weird...,おかしい……,Странно.,
,,,,,,,,,,默认867,,,,这俩妖怪……为何像是看不见小雁儿？,這兩個妖怪……為何像是看不見小雁兒？,These demons... why couldn't they see Little Yan just now?,妖怪たちは……小雁のことが見えなかったのだろうか？,Почему те яогуаи не видели Лебёдушку?,
,,,,,,,,,,默认868,,,,她哭着跑过来时，妖怪怎么一点反应也没有？,她哭著跑過來時，妖怪怎麼一點反應也沒有？,"When she came running over crying, why didn't they even flinch?",彼女が泣きながら駆け寄ってきた時、なぜ無反応だったのだろうか？,"Когда она прибежала вся в слезах, яогуаи даже бровью не повели.",
,,,,,,,,,,默认869,,,,……,……,...,……,...,
,,,,,,,,,,默认870,,,,算了……,算了……,Whatever...,まあいい……,"Эх, да какая разница...",
,,,,,,,,,,默认871,,,,不管了……,不管了……,Doesn't matter...,もうどうでもいい……,Уже нет смысла думать об этом...,
,,,,,,,,,,默认872,,,,我也管不了了……,我也管不了了……,I can't handle this anymore...,どうせどうにもできない……,Да и не могу я больше...,
,,,,,,,,,,默认873,,,,我在心中无奈一叹。,我在心中無奈一嘆。,I sighed helplessly in my heart.,心の中でやるせなく溜息を漏らした。,Я вздохнул про себя.,
,,,,,,,,,,默认874,,,,放下思绪，将身体没入了黑暗，没入了死亡……,放下思緒，將身體沒入了黑暗，沒入了死亡……,"Letting go of my thoughts, I submerged myself into the darkness... into death.",考えることをやめ、暗闇に……死に体を預けた……,"Перестав думать, я шагнул в темноту... прямо к смерти.",
,StopBgm,,,,,,3,,,,,,,,,,,,,,
,Se,死亡钟声,,,,,
,BgEvent,死,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,,,,
,AddSteamAchiKey,Achieve_death_3c,,,,,
,Param,IsDead=TRUE,,,,,
,Wait,,,,,,2
,EndScenario
,*死于走张家巷2,,,,,,
,ChapterAnimation,BG_Liang_11,TitleBG_BE,chapter_title_E1,BadEnd,92,
,*map_end_4_2b,,,,,,
,UnlockPlotMap,map_end_4_2b,,,,,
,SetChapterName,走张家巷,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,,,,
,Bg,张家巷雨,,,,,0,,,,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,,,,
,CharacterOff,,,,,,0
,Bgm,重重墙囚,,,,0.2,3,,,,,,,,,,,,,,
,,,,,,,,,,默认100002,,,,还是去张家巷吧。,還是去張家巷吧。,Let’s head to Zhangjia Alley instead.,やはり張家巷に行こう。,Побежим к переулку Чжанцзя.,
,,,,,,,,,,默认100003,,,,嗯，奔跑比躲藏更令人心安……,嗯，奔跑比躲藏更令人心安……,Running feels safer than hiding...,うむ、隠れているよりも走り回っている方が心が安らぐ……,"Мне кажется, что бежать куда безопаснее, чем прятаться.",
,,,,,,,,,,默认100004,,,,至少不必坐以待毙。,至少不必坐以待斃。,"At least I won’t be sitting idle, waiting for death.",少なくとも、こんな所でおとなしく死を待たなくたっていい。,"По крайней мере, я не буду сидеть сложа руки, дожидаясь смерти.",
,,,,,,,,,,默认100005,,,,可是——我和雁儿的体力，还能支撑多久？,可是——我和雁兒的體力，還能支撐多久？,But—how much longer can Little Yan and I last?,しかし――私と小雁の体力があとどのくらい持つだろうか。,Но... как долго ещё у нас с Лебёдушкой хватит сил бежать?,
,,,,,,,,,,默认100006,,,,试试看吧！,試試看吧！,Let’s try!,やれるだけやってみよう！,"В любом случае, попробуем!",
,Se,大口喘息,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认100007,,,,——呼——呼,——呼——呼,—Whoosh—whoosh—,――ふぅ――ふぅ,*Вжух-вжух.*,
,,,,,,,,,,默认100008,,,,我带着小雁儿，冲入了张家巷内。,我帶著小雁兒，衝入了張家巷內。,"With Little Yan in tow, I charged into Zhangjia Alley.",小雁を連れ、張家巷に駆け込んだ。,"Таща Лебёдушку, я бросился в переулок Чжанцзя.",
,,,,,,,,,,默认100009,,,,此时，我们已经很累了，并不能走太快。,此時，我們已經很累了，並不能走太快。,"By now, we were too exhausted to move quickly.",その時には既にへとへとに疲れ果て、そこまで速く走れなくなっていた。,"Мы уже слишком устали, чтобы быстро бежать.",
,,,,,,,,,,默认100010,,,,我的腹部火辣辣地疼，心脏在喉咙口疯狂擂动，脏器吵嚷着想要休息。,我的腹部火辣辣的疼，心臟在喉嚨口瘋狂擂動，臟器吵嚷著想要休息。,"My abdomen burned with pain, my heart hammered in my throat, and my organs begged for rest.",腹が焼け付くように痛い。身長が口から出そうなほど暴れ回っている。内臓のあちこちが休みたいと私に叫びかける。,"Живот жгло будто огнём, сердце подступало к самому горлу, все мои внутренности молили, чтобы я передохнул.",
,,,,,,,,,,默认100011,,,,我快步走在张家巷里，越来越累，逐渐走得头昏眼花。,我快步走在張家巷裡，越來越累，逐漸走得頭昏眼花。,"I walked quickly through Zhangjia Alley, growing increasingly exhausted until my vision blurred with dizziness.",早足で張家巷の中を歩いたが。次第に疲れがたまり、目の前がくらくらしてきた。,"Быстрым шагом идя по переулку, я всё больше уставал, пока всё перед глазами не начало плыть от головокружения.",
,,,,,,,,,,默认100012,,,,这巷子像一条被掐住喉咙的蛇，在我的脚下扭曲、分叉。,這巷子像一條被掐住喉嚨的蛇，在我的腳下扭曲、分叉。,The alley writhed and forked beneath me like a snake with its throat clamped shut.,路地は首を絞められた蛇のように私の足元でぐねぐねと曲がり、分岐している。,"Словно схваченная за глотку змея, переулок извивался и разветвлялся под моими ногами.",
,,,,,,,,,,默认100013,,,,两侧的院墙仿佛压了过来，挤压得我有些窒息。,兩側的院牆彷彿壓了過來，擠壓得我有些窒息。,"The courtyard walls on either side seemed to press inward, squeezing the breath from my lungs.",両側の壁が私たちを押し潰そうと迫ってくるような気がして、少し息苦しかった。,"Стены домов по обеим сторонам как будто нависали надо мной, сдавливая и не давая дышать.",
,,,,,,,,,,默认100014,,,,……,……,...,……,...,
,FadeOut,black,,wipe_up,,,1,,,,,,,,,,,,,,
,Bg,天空雨,,,,,0,,,,,,,,,,,,,,
,FadeIn,black,,wipe_down,,,1,,,,,,,,,,,,,,
,,,,,,,,,,默认100015,,,,不行，我原本就不太记得这里的路怎么走了，再加上疲惫所致，现在更认不得了。,不行，我原本就不太記得這裡的路怎麼走了，再加上疲憊所致，現在更認不得了。,"No good—I never knew these paths well to begin with, and now exhaustion has made them utterly unrecognizable.",だめだ。ただでさえここの道に明るくないのに、疲労のせいでますますわからない。,"Плохо дело... я и так не сильно хорошо помнил, куда ведут эти переулки, а теперь, с этим чувством усталости, они казались настоящим лабиринтом.",
,,,,,,,,,,默认100016,,,,是往这边走吗？,是往這邊走嗎？,This way?,こっちに進めばいいのか？,Сюда?,
,,,,,,,,,,默认100017,,,,还是这边？,還是這邊？,Or this way?,それともこっちか？,Или туда?,
,,方知宥,,,,,,,,默认100018,,,,[……],[……],"""...""",方知宥「……」,"""...""",
,,,,,,,,,,默认100019,,,,我迷茫地拉着小雁儿走着，走过一条条熟悉又陌生的路，面对一堵堵陌生而熟悉的墙。,我迷茫地拉著小雁兒走著，走過一條條熟悉又陌生的路，面對一堵堵陌生而熟悉的牆。,"Disoriented, I dragged Little Yan along, passing through lanes both familiar and alien, facing walls at once strange and known.",途方に暮れながら小雁の手を引き、見覚えがあるようなないような道をひたすら進むと、やはりそこには見覚えがあるようなないような壁に突き当たるのだった。,"Растерянно ведя Лебёдушку за руку, я пробирался по вроде бы знакомым, и вместе с тем незнакомым дорогам, упираясь в стены, которые были не то незнакомы, не то знакомы.",
,,,,,,,,,,默认100020,,,,我像是一只无头苍蝇，在绝望的罗网里左冲右突，每一次都以为找到生路，转弯时，却发现是来时的路。,我像是一隻無頭蒼蠅，在絕望的羅網裡左衝右突，每一次都以為找到生路，轉彎時，卻發現是來時的路。,"Like a headless fly, I thrashed desperately in this web of despair. Every turn I believed led to escape, only to circle back to where I began.",頭を失った蠅のように、絶望的な網の中を右往左往する。そのたびになんとかなったと思っても、ひとつ角を曲がればやはり来たところに戻っていることに気付く。,"Словно муха без головы, я метался в этой паутине отчаяния. Каждый поворот, казавшийся путём к спасению, на поверку оказывался лишь тем местом, откуда мы пришли.",
,,,,,,,,,,默认100021,,,,终于，我冲进了一条陌生的巷子！,終於，我衝進了一條陌生的巷子！,"Finally, I burst into an unfamiliar alley!",ようやく知らない路地に来れた！,Но наконец-то я набрёл на незнакомый переулок!,
,,,,,,,,,,默认100022,,,,这里，我从来没走过，应该会通往希望的出口——,這裡，我從來沒走過，應該會通往希望的出口——,I'd never walked this path—it had to lead to freedom—,ここは来たことがない。きっと希望に通じる出口だ――,"Я тут никогда ещё не был, это точно выход.",
,,,,,,,,,,默认100023,,,,应该——,應該——,It had to—,きっと――,Это точно...,
,,,,,,,,,,默认100024,,,,嗒。,嗒。,Tap.,――タッ,*Топ.*,
,,方知宥,,,,,,,,默认100025,,,,[……],[……],"""...""",方知宥「……」,"""...""",
,,,,,,,,,,默认100026,,,,我怀着希望冲出下一个拐角，却怔在原地，呆呆地看着前方——,我懷著希望衝出下一個轉角，卻怔在原地，呆呆地看著前方——,"I rounded the next corner with hope—then froze, staring dumbly ahead—",希望を抱きながら角を曲がったが、私はその場に立ち尽くして呆然と前を見た――,"С надеждой я завернул за угол - и замер, тупо уставившись вперёд...",
,,,,,,,,,,默认100027,,,,我的前方没有路。,我的前方沒有路。,No path lay before me.,そこに、道はなかった。,Впереди прохода не было.,
,,,,,,,,,,默认100028,,,,那是一堵高大、厚重、布满霉斑的砖墙，如同一块巨大的墓碑，赫然矗立在巷尾。,那是一堵高大、厚重、布滿霉斑的磚牆，如同一塊巨大的墓碑，赫然矗立在巷尾。,"Only a towering, mildew-stained brick wall, like a colossal tombstone, blocked the alley's end.",ぶ厚く、かびだらけの煉瓦が、まるで巨大な墓標のように路地の奥にそそり立っていた。,"Там возвышалась лишь высокая, прочная, покрытая плесенью кирпичная стена, словно огромное надгробие, высившаяся в конце переулка.",
,,,,,,,,,,默认100029,,,,完了。,完了。,It's over.,終わった。,Всё.,
