#SHEET_NAME,记-第七回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,红甲鹰妖,,,,,,,,默认64,,红甲鹰妖/12_红甲鹰妖_08,,[大点声！没吃饭吗？],[大點聲！沒吃飯嗎？],"""Louder! You sound half-starved!""",「声が小せえ！？玉でも落としたか？」,"""Чо ты мямлишь?! Громче давай! Каши мало ел?!"""
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,Se,巴掌声,,,,,,,,默认65,,,,——啪！,——啪！,—Smack!,――パアン！,*Бац!*
,,被绑男人甲,,,,,,,,默认66,,被绑男人甲/12_被绑男人甲_02,,[饶命啊！],[饒命啊！],"""Spare my life!""",「お許しを！」,"""Пощадите!"""
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,Se,巴掌声,,,,,,,,默认67,,,,——啪！,——啪！,—Smack!,――パアン！,*Бац!*
,,被绑男人甲,,,,,,,,默认68,,被绑男人甲/12_被绑男人甲_03,,[饶命！饶命！饶命啊！],[饒命！饒命！饒命啊！],"""Mercy! Mercy! I beg you!""",「お許しを！どうか！どうか！」,"""Пощадите! Прошу! Пощадите меня!"""
,,,,,,,,,,默认69,,,,那男人无论怎么做都在被红甲鹰妖抽耳光，已被打得晕头转向。,那男人無論怎麼做都在被紅甲鷹妖抽耳光，已被打得暈頭轉向。,The Red-Armored Eagle Demon kept striking the man relentlessly—slap after slap leaving him reeling.,男は何を言っても鷹妖に平手打ちを食らい、すっかりふらふらになっていた。,"Что бы тот мужчина не делал, яогуай-орёл раз за разом бил его, пока у того совсем не поплыло в голове."
,,,,,,,,,,默认70,,,,恐惧压倒了一切，他“扑通”跪倒，不住地磕头求饶。,恐懼壓倒了一切，他“撲通”跪倒，不停地磕頭求饒。,"Fear consumed him; he collapsed to his knees, forehead pounding the ground in desperate supplication.",恐怖に心を押し潰され、彼はどさりと跪くと、頭を地に叩きつけて許しを乞う。,Страх полностью овладел мужчиной. Он упал на колени и начал бить земные поклоны.
,,红甲鹰妖,得意,,,,,,,默认71,,红甲鹰妖/12_红甲鹰妖_09,,[哼！这才像是牲畜的样子！],[哼！這才像是牲畜的樣子！],"""Hmph! Now you look like proper livestock!""",「けっ！やっと家畜らしくなったぜ！」,"""Пф-ф-ф! Вот так и должен себя вести скот!"""
,,,,,,,,,,默认72,,,,红甲鹰妖冷哼一声，总算放过了他。,紅甲鷹妖冷哼一聲，總算放過了他。,"With a disdainful snort, the Red-Armored Eagle Demon finally released him.",鷹妖は鼻を鳴らすと、ようやく彼への手を止めた。,"Презрительно фыркнув, яогуай, наконец, отстал от него."
,,红甲鹰妖,狡诈,,,,,,,默认73,,红甲鹰妖/12_红甲鹰妖_10,,[蛮子过来！],[蠻子過來！],"""Barbarian! Get over here!""",「てめえも、こっちへ来い！」,"""Южанин! Сюды подошёл."""
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认74,,,,随后，他又拽过一个男人，继续捆绑。,隨後，他又拽過一個男人，繼續捆綁。,He seized another man and resumed binding him.,その後、再び一人の男を引きずってくると、彼のことも縛り上げた。,Он подозвал ещё одного мужчину и начал связывать его.
,,,,,,,,,,默认75,,,,他每接近一人，便会把那人吓得瑟瑟发抖，脸色发白。,他每接近一人，便會把那人嚇得瑟瑟發抖，臉色發白。,"Each advance sent his victims shuddering, their faces drained of blood.",鷹妖は誰かに近付くたび、相手を震え上がらせ、青い顔をさせた。,"Всякий раз, когда он подходил к кому-нибудь, те начинали дрожать от страха, лица у них белели."
,,,,,,,,,,默认76,,,,久而久之，整个后厅的男人都噤若寒蝉，在内心祈求着不被他捉到。,久而久之，整個後廳的男人都噤若寒蟬，在內心祈求著不被他捉到。,"Over time, every man in the Back Hall fell deathly silent, each praying inwardly not to be caught by him.",やがて奥の間にいる男たちは皆縮み上がってしまい、次の目標にされないことをひたすら祈るようになった。,"Постепенно все мужчины в заднем зале начали пытаться вести себя тише воды, ниже травы, молясь про себя, чтобы их не заметили."
,,,,,,,,,,默认77,,,,……,……,...,……,...
,StopVoice,,,,,,1,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认78,,,,不多时，林翩翩唤来的帮手到了。,不多時，林翩翩喚來的幫手到了。,"Soon enough, the reinforcements Lin Pianpian called for arrived.",程なくして、翩翩の呼んだ手伝いがやってきた。,"Вскоре пришли слуги, которых позвала Линь Пяньпянь."
,,,,,,,,,,默认79,,,,她找来两名男仆，两名老妪，这些人都穿着艳色的布衣，看起来像是勾栏或青楼做工的下人。,她找來兩名男僕，兩名老嫗，這些人都穿著艷色的布衣，看起來像是勾欄或青樓工作的下人。,"She brought two male servants and two old crones, all clad in gaudy cloth—clearly attendants from a brothel or pleasure house.",男が二人、老婆が二人。みな派手な服を着ており、勾欄か青楼で働いている下人のようだ。,"Она привела двух мужчин и двух старух, все были одеты в пёструю одежду - по их виду сразу можно было понять, что они работают в ""изогнутой балюстраде"" или ""зелёном тереме""."
,,,,,,,,,,默认80,,,,他们手里拿着绳索，一步步走向我们这些挤在后厅的男人。,他們手裡拿著繩索，一步步走向我們這些擠在後廳的男人。,"Ropes in hand, they advanced step by step toward us men crammed in the Back Hall.",彼らは手に縄を持ち、奥の間に詰め込まれている男たちの方へとやってきた。,"Держа в руках верёвки, они шаг за шагом подошли к нам."
,,,,,,,,,,默认81,,,,看起来并不算可怕，虽然态度也没好气，但至少不会在捆绑的时候打人，更不会杀人。,他們看起來並不算可怕，雖然態度也沒好氣，但至少不會在捆綁的時候打人，更不會殺人。,"They didn’t seem particularly threatening; though their manner was curt, at least they refrained from beating or killing during the binding.",あまり恐ろしそうには見えない。態度こそ良くはなかったが、少なくとも縛る時に殴ったり殺したりはしなさそうだ。,"Они не выглядели пугающе. Пусть в их отношении никакой вежливостью и не пахло - но, по крайней мере, при связывании они не стали бы бить нас и, уж тем более, убивать."
,,,,,,,,,,默认82,,,,很多男人生怕自己被这些人捆得慢了，一会儿又要被妖兵来捆。,很多男人生怕自己被這些人捆得慢了，一會又要被妖兵來捆。,"Many men feared being tied too slowly by these helpers, dreading the alternative—being bound by demon soldiers instead.",多くの男たちが、後に縛られることを恐れていた。さもなくばまた妖兵が来て縛られることになる。,"Многие забоялись, что, если не успеют быть связанными этими людьми, то вскоре их опять придут связывать яогуаи."
,,,,,,,,,,默认83,,,,都争先恐后地走向这四个新派过来的下人，一时将后厅都挤地有些乱了。,他們都爭先恐後地走向這四個新派過來的下人，一時將後廳都擠地有些亂了。,"They all scrambled toward the four newly assigned servants, throwing the Back Hall into momentary chaos.",彼らは先を争って四名の新たに来た下人たちのところへ駆け寄り、奥の間は一時騒然となった。,И наперебой кинулись к тем четырём помощникам - задний зал на какое-то время погрузился в хаос.
,,送茶老妪狼狈,通常,,,,1,,,,,,,,,,,
,,,,,,,,,,默认84,,,,我落在后面，并未积极向前挤，然而，一位老妪却径直朝我走来。,我落在後面，並未積極向前擠，然而，一位老嫗卻徑直朝我走來。,"I hung back, not jostling forward with the crowd—yet an Old Crone strode straight toward me.",私は後ろに取り残されたが、わざわざ前へ急ぐつもりはなかった。しかし一人の老婆がまっすぐ私のところへやってきた。,"Я отступил, чтобы не толкаться в толпе. Но тут какая-то старуха пошла прямо ко мне."
,,,,,,,,,,默认85,,,,咦？,咦？,Eh?,おや？,А?
,,,,,,,,,,默认86,,,,我微微一怔。,我微微一怔。,"I start slightly, taken aback.",私は少し呆気にとられた。,Я вздрогнул от неожиданности.
,,,,,,,,,,默认87,,,,这老妪……有些面熟。,這老嫗……有些面熟。,This Old Crone... seemed faintly familiar.,この老婆には……見覚えがある気がする。,"Эта старуха... я, кажется, знаю её."
,,,,,,,,,,默认88,,,,她好像是我初入勾栏时遇到的那位送茶老妪。,她好像是我初入勾欄時遇到的那位送茶老嫗。,She looked like the Tea-serving crone I’d met when I first entered the Brothel.,たしか、初めて勾欄に行った時に茶を淹れていた老婆だ。,"Она похожа на ту старуху, что подавала чай, когда я впервые попал в ""изогнутую балюстраду""."
,,,,,,,,,,默认89,,,,记得那时她很不会看眼色，惹得王生不快，还替我叫错了姑娘，甚至提议让我点她陪酒。,記得那時她很不會看眼色，惹得王生不快，還替我叫錯了姑娘，甚至提議讓我點她陪酒。,"Back then, she’d been hopeless at reading moods—offending Scholar Wang, summoning the wrong Maiden for me, even proposing herself as a drinking companion.",要領が悪いおばばだったはずだ。王の不興を買うわ、娘を呼び間違えるわ、さらには酒に付き合わせようとする始末だった。,"Тогда она совсем не умела читать обстановку, чем раздражала учёного Вана, позвала мне не ту девушку, а потом и вовсе предложила составить мне компанию за столом."
,,,,,,,,,,默认90,,,,没想到……几年后，又在这里遇到她了。,沒想到……幾年後，又在這裡遇到她了。,"Who’d have thought... I’d encounter her here again, years later.",まさか……数年越しに、こんな場所で再会するとは。,"Кто мог бы подумать, что после стольких лет я встречу её тут?"
,,,,,,,,,,默认91,,,,还好我当时待她还算不薄，料想她也不会为难我。,還好我當時待她還算不薄，料想她也不會為難我。,"Fortunately, I treated her decently back then, so I doubt she'd give me trouble.",幸い、当時の私は彼女に対してぞんざいな扱いはしていなかった。きっと私を悪いようにはしないだろう。,"К счастью, моё обращение с ней тогда можно было назвать вполне достойным, так что не думаю, что она будет создавать какие-то проблемы."
,,送茶老妪狼狈,,,,,1,,,默认92,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认93,,,,她绕到我身后，取出绳子开始捆绑我的手腕。,她繞到我身後，取出繩子開始捆綁我的手腕。,She circled behind me and pulled out a rope to bind my wrists.,彼女は私の後ろに回り込むと、縄を取り出し腕を縛り始めた。,"Подойдя ко мне сзади, она достала верёвку, чтобы связать мне руки."
,,方知宥,,,,,,,,默认94,,,,[……],[……],"""...""",「……」,"""..."""
,Shake,Graphics,,x=30 y=40 time=0.4,,,,,PageWait,,,,,,,,,
,Bgm,心悸时刻,,,,3,2,,,,,,,,,,,
,,,,,,,,,,默认95,,,,我顺从地反剪双手。,我順從地反剪雙手。,I obediently crossed my hands behind my back.,おとなしく、私は手を後ろにやる。,Я послушно завёл руки за спину.
,,,,,,,,,,默认96,,,,就在这时，她干瘦的身躯贴近我的后背，一个极低哑的声音急促地钻入我耳中——,就在這時，她乾瘦的身軀貼近我的後背，一個極低啞的聲音急促地鑽入我耳中——,"Just then, her gaunt frame pressed against my back, and a rasping voice hissed urgently into my ear——",その時、痩せぎすの体が私の背中にぴったりとくっつき、低くしわがれた声が私の耳元に飛び込んだ――,"И в этот момент её тощее тело прижалось к моей спине, и она хрипло прошипела мне в ухо:"
,,送茶老妪狼狈,<Off>,,,,,,,默认97,,送茶老妪/12_送茶老妪_01,,[西门虚掩着，趁乱去后厨，再用耳环来活命。],[西門虛掩著，趁亂去後廚，再用耳環來活命。],"""The West Gate’s unlatched. Use the chaos to slip into the Back Kitchen—then use the earrings to survive.""",「西の扉が手薄です。混乱に乗じて厨房に行き、耳飾りを使えば逃げられます」,"""Западная дверь не заперта. Пока тут суматоха, прокрадись на кухню... И с помощью этих серёжек попытайся спастись."""
,,,,,,,,,,默认98,,,,老妪缓缓对我说道。,老嫗緩緩對我說道。,The Old Crone murmured to me.,おもむろに老婆がそう言う。,Прошептала мне старуха-чаёвница.
,,方知宥,,,,,,,,默认99,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认100,,,,她这是……要救我？,她這是……要救我？,Is she... trying to save me?,彼女は……助けようとしてくれているのか？,Она... спасти меня пытается?
,,,,,,,,,,默认101,,,,西门？指的是后厅侧面的那扇门吧？,西門？指的是後廳側面的那扇門吧？,The West Gate? That must be the side door near the Back Hall.,西の扉？奥の間の側面にある、あの扉のことだろうか？,"Западная дверь? Это, наверное, та дверь сбоку рядом с задним залом."
,,,,,,,,,,默认102,,,,可我现在被捆着，和其他男人捆在一起，一动便会牵连他们，这要如何去？,但我現在被捆著，和其他男人捆在一起，一動便會牽連他們，這要如何去？,"But I’m bound now, lashed to the other men. One move would drag them down—how the hell can I go?",だが私は縛られ、他の男たちと繋がれてしまっている。少しでも妙な動きをすれば、彼らも道連れだ。どうする？,"Но сейчас я связан с другими мужчинами одной верёвкой. Если попытаюсь двинуться - потяну за собой остальных. Так как, чёрт возьми, мне сбежать?"
,,方知宥,,,,,,,,默认103,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认104,,,,我虽然无法理解她的用意，但也极轻微地点了下头，将她送我的话刻入心底。,我雖然無法理解她的用意，但也極輕微地點了一下頭，將她送我的話刻入心底。,"Though I couldn't comprehend her intentions, I gave the slightest nod, carving her words deep into my heart.",彼女の真意は理解できないが、軽く頷くと、彼女の言ったことを頭に入れておくことにした。,"Хотя я и не понимал, зачем она это делает, но кивнул ей в ответ и хорошенько запомнил её слова."
,,送茶老妪狼狈,<Off>,,,,,,,默认105,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认106,,,,紧接着，送茶老妪迅速将两样东西塞进我手中。,緊接著，送茶老嫗迅速將兩樣東西塞進我手中。,"Then, the tea-serving crone swiftly shoved two objects into my hands.",そのまま、老婆がすばやく二つの物を私の手の中に押し込んだ。,Затем она быстро подсунула мне в руки два каких-то предмета.
,Sprite,记-刀片,,,,,,,,,,,,,,,,
,,,,,,,,,,默认107,,,,左手是一片冰凉锋利的刀片。,左手是一片冰涼鋒利的刀片。,"In my left hand—an icy, razor-sharp blade.",左手には冷たく輝く鋭い小刀。,"В левую руку - холодное, как лёд, лезвие бритвы."
,SpriteOff,,,,,,0.5,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,Sprite,记-金丝耳环,,,,,,,,,,,,,,,,
,,,,,,,,,,默认108,,,,右手是一对微凉的金丝耳环，小巧精致。,右手是一對微涼的金絲耳環，小巧精緻。,"In my right—a pair of delicate gold filigree earrings, cool to the touch and exquisitely crafted.",右手にはかすかな冷たさを感じる、精巧な金の耳飾り。,"А в правую - пару тонких золотых серёжек, искусно выполненных и прохладных на ощупь."
,SpriteOff,,,,,,1,,,,,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认109,,,,果然！,果然！,Just as I thought!,やはり！,Это оказалось правдой!
,,,,,,,,,,默认110,,,,她在帮我！,她在幫我！,She's helping me!,彼女は、私に協力してくれているんだ！,Она помогает мне!
,,,,,,,,,,默认111,,,,这老妪果真是想救我性命！,這老嫗果真是想救我性命！,The old crone truly means to save my life!,この老婆は、本気で私の命を救おうとしている！,Она действительно хочет спасти меня!
,,,,,,,,,,默认112,,,,不……或许她是受人指使？,不……或許她是受人指使？,No... Or was she acting under someone's orders?,いや……それとも、誰かの差し金だろうか？,Или же... ей кто-то приказал спасти меня?
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认114,,,,我猛地抬头，望向远处前厅的林翩翩。,我猛地抬頭，望向遠處前廳的林翩翩。,"I jerked my head up, staring toward Lin Pianpian in the distant Front Hall.",首をひねり、前の広間にいる林翩翩の方を見た。,"Я дёрнул голову, чтобы посмотреть на сидящую в переднем зале Линь Пяньпянь."
,,林翩翩,笑出眼泪,,,,,,,,,,,,,,,
,,,,,,,,,,默认115,,,,此时，她正笑得花枝乱颤，仿佛被某个妖兵的粗鄙笑话逗乐。,此時，她正笑得花枝亂顫，彷彿被某個妖兵的粗鄙笑話逗樂。,"At that moment, she was laughing so hard, she shook like a flower in the wind, as if amused by some demon soldier's crude joke.",その時の彼女は、妖兵の野蛮な冗談に付き合わされているかのように、けらけらと腰をよじって笑っていた。,"В этот момент она смеялась во весь голос, раскачиваясь, словно цветок на ветру - видимо, её развеселила грубая шутка одного из яогуаев-солдат."
,,,,,,,,,,默认116,,,,笑着笑着，她眼波似不经意地扫过我这边。,笑著笑著，她眼波似不經意地掃過我這邊。,"As she laughed, her gaze swept past me almost imperceptibly.",笑いながら、ふと彼女の視線がこちらを向く。,"Не переставая смеяться, она почти незаметно украдкой взглянула в мою сторону."
,,林翩翩,通常,,,,,,,默认117,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认118,,,,她的目光在我身上极短暂地停留了一瞬。,她的目光在我身上極短暫地停留了一瞬。,Her eyes lingered on me for the briefest instant.,視線が、私を見て一瞬だけ止まった。,Её взгляд задержался на мне лишь на какое-то мгновение.
,,,,,,,,,,默认119,,,,虽然那眼神平静无波，毫无情绪，却像一道无声的惊雷，在我心头炸开，我仿佛听到了她想向我传达的声音——,雖然那眼神平靜無波，毫無情緒，但卻像一道無聲的驚雷，在我心頭炸開，我彷彿聽到了她想向我傳達的聲音——,"Though her expression was calm and utterly unreadable, it struck me like a silent thunderclap—as if I could hear the message she was trying to convey——",瞳の奥は凪のように静かで、何の感情も読み取れない。しかし音のない雷のように私の心で何かが炸裂した。まるで、こちらに呼びかけている声が聞こえるように――,"Её лицо было спокойно и непроницаемо, но в моём сердце будто прогремел раскат грома, я словно собственными ушами услышал, что она хотела передать мне:"
,,,,,,,,,,默认120,,,,——“快走！”,——“快走！”,"—— ""Run!""",――「逃げろ」と。,'Уходи поскорей!'
,CharacterOff,,,,,,,,,,,,,,,,,
,,方知宥,,,,,,,,默认121,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认122,,,,看来，等会儿这里必有祸事发生，这里有许多人恐怕难以活命。,看來，等會這裡必有禍事發生，這裡有許多人恐怕難以活命。,It seems disaster is inevitable here soon. Many in this crowd won’t live to see another day.,どうも、とんでもないことがこの後起きそうだ。ここにいるほとんどの者は、おそらく生き残れないだろう。,"Похоже, рано или поздно здесь определённо разразится беда и многие не выживут."
,,,,,,,,,,默认123,,,,我必须要靠她给的东西，立刻逃离此地。,我必須要靠她給的東西，立刻逃離此地。,I must use what she gave me to flee this place at once.,彼女がくれた物を頼りに、すぐにここから逃げ出さねば。,"Я должен сбежать с помощью тех вещей, которая она дала."
,,,,,,,,,,默认124,,,,……,……,...,……,...
,Se,刀割绳子,,,,,,,,,,,,,,,,
,,,,,,,,,,默认125,,,,——呲啦,——呲啦,—Ssskrtch,――サクッ,*Вжик.*
,,,,,,,,,,默认126,,,,锋利的刀片轻易割断了腕上绳索。,鋒利的刀片輕易割斷了腕上繩索。,The razor-sharp blade severed my wrist bindings effortlessly.,鋭い刃が、いとも簡単に腕にかかった縄を断ち切った。,Я без каких-либо усилий перезал верёвки острым лезвием бритвы.
,,,,,,,,,,默认127,,,,我挣脱束缚，却仍将双手背在身后，佯装被缚。,我掙脫束縛，卻仍將雙手背在身後，佯裝被縛。,"I broke free but kept my hands behind my back, pretending to still be tied.",拘束から逃れはしたが、両手はそのまま後ろに回し、捕まっている風を装う。,"Освободившись от пут, я пока держал руки за спиной, делая вид, что ещё связан."
,,,,,,,,,,默认128,,,,后厅人群拥挤混乱，我费力地摇晃身体，一点点挪到王生背后，,後廳人群擁擠混亂，我費力地搖晃身體，一點點挪到王生背後，,"The Back Hall teemed with chaos. I rocked my body laboriously, inching toward Scholar Wang's back.",奥の間は人がごった返し、まだ混乱が続いている。私はなんとか体を揺らし、少しずつ王の後ろに近付いた。,В заднем зале царила суматоха. Я с трудом протолкнулся к спине учёного Вана.
,,方知宥,,,,,,,,默认129,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认130,,,,我将那片救命的刀片飞快地塞入他的掌心中。,我將那片救命的刀片飛快地塞入他的掌心中。,I thrust the lifesaving razor blade into his palm.,命を繋ぐ小刀を、さりげなく彼の手に押しつける。,Я быстро вложил спасительное лезвие ему в руку.
,,王生逃难,惊讶,,,,,,,默认131,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认132,,,,确认他的手心攥住刀片后，我便开始继续挪移身体，朝着送茶老妪说的西侧小门挪移而去。,確認他的手心攥住刀片後，我便開始繼續挪移身體，朝著送茶老嫗說的西側小門挪移而去。,"After ensuring he gripped the blade, I resumed shuffling toward the western side door the old crone had indicated.",彼がそれをしっかりと握ったのを確認すると、私はそのままずるずると体を動かし、給茶の老婆が言っていた西の扉を目指した。,"Убедившись, что он его держит, я стал пробираться к западной двери, о которой говорила старуха-чаёвница."
,,,,,,,,,,默认133,,,,此时，人挤着人，周围也耳目众多。,此時，人擠著人，周圍也耳目眾多。,"Bodies pressed against bodies, the air thick with prying eyes and ears.",今は人々がひしめき合い、人目も多い。,"Все толпились, прижимаясь друг к другу, вокруг было слишком много глаз и ушей."
,,,,,,,,,,默认134,,,,王生难挪移身体去看我，我也难跟他讲更多的事。,王生難挪移身體去看我，我也難跟他講更多的事。,"Scholar Wang couldn't turn to face me, and words failed us both.",王は身をよじって私の方を見ることもできず、私もこれ以上彼にかまけている余裕はなかった。,"Учёный Ван не мог повернуться ко мне лицом, и я не мог ничего ему толком пояснить."
,,,,,,,,,,默认135,,,,我不知道王生是否知道我在帮他。,我不知道王生是否知道我在幫他。,Does Scholar Wang even know I'm aiding him?,私が彼を助けようとしていることが伝わったかどうかは、定かではない。,"Сложно сказать, понял ли он вообще, что это я ему помогаю."
,,,,,,,,,,默认136,,,,大概，他可能会觉得自己突然得到了刀片，如有神助。,大概，他可能會覺得自己突然得到了刀片，如有神助。,He probably thinks the Razor Blade materialized by some miracle.,おそらく、突然小刀が天から降ってきたとでも思っているだろう。,"Он, наверное, думает, что это лезвие возникло у него в руке как помощь свыше."
,,,,,,,,,,默认137,,,,只能帮他至此了！,只能幫他至此了！,This is as far as my help goes!,彼にしてやれることはここまでだ。,"Но это самое большее, что я только могу для него сделать!"
,,方知宥,,,,,,,,默认138,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认139,,,,将刀片给予王生后，我缓缓挪至人群边缘，靠在了西门附近。,將刀片給予王生後，我緩緩挪至人群邊緣，靠在了西門附近。,"After slipping the Razor Blade to Scholar Wang, I inched along the crowd's fringe until my back met the West Gate's stones.",王に小刀を渡した後、ゆっくりと人ごみの端に移動し、西の扉が近付いてきた。,"Передав лезвие учёному Вану, я продвигался по краю толпы, пока не подобрался к западной двери."
,,红甲鹰妖,愤怒,,,,,,,默认140,,红甲鹰妖/12_红甲鹰妖_11,,[妈的！你这蛮子！竟废物得尿了裤子！给老子滚过来！],[媽的！你這蠻子！竟廢物得尿了褲子！給老子滾過來！],"""Fuck! Worthless savage! Pissing yourself like a craven dog! Get over here!""",「ちくしょう！この野蛮人め、漏らしやがったな！おら！こっちへ来い！」,"""Южанин грёбаный, мля! Обоссал себе портки как псина подзаборная! А ну сюда пополз!"""
,,被绑男人乙,,,,,,,,默认141,,被绑男人乙/12_被绑男人乙_01,,[老爷饶命！饶命啊！别杀我！],[老爺饒命！饒命啊！別殺我！],"""Mercy, my lord! I beg you! Don't kill me!""",「ひいい！ご勘弁を！命だけは！」,"""Пощады, господин! Прошу! Не убивайте меня!"""
,,红甲鹰妖,,,,,,,,默认142,,红甲鹰妖/12_红甲鹰妖_12,,[哭哭啼啼像个娘们！老子偏要杀你这等软蛋！],[哭哭啼啼像個女人！老子偏要殺你這等軟蛋！],"""Quit your blubbering like a damn woman! I'll slaughter a spineless worm like you myself!""",「女みたいにぴいぴい泣きやがって！そんな玉無し野郎は叩き殺してやらあ！」,"""Как баба хнычешь! Мне, наоборот, теперь ещё пуще захотелось прикончить тебя, слюнтяя!"""
,,被绑男人乙,,,,,,,,默认143,,被绑男人乙/12_被绑男人乙_02,,[不要杀我！不要杀我——！],[不要殺我！不要殺我——！],"""Don't kill me! Don't kill me!——!""",「殺さないでくれ！命だけは――！」,"""Не убивайте! Не убивайте!.."""
,CharacterOff,,,,,,,,,,,,,,,,,
,Se,拔刀,,,,,,,,,,,,,,,,
,,,,,,,,,,默认144,,,,背后传来了凄厉的哭声，以及红甲鹰妖拔刀的声音。,背後傳來了淒厲的哭聲，以及紅甲鷹妖拔刀的聲音。,"A piercing wail rose behind me, followed by the metallic rasp of the Red-Armored Eagle Demon unsheathing its blade.",背後からすさまじい泣き声がし、続いて鷹妖が剣を抜く音が聞こえた。,"Позади меня раздался пронзительный вопль, за которым последовал звук извлекания меча из ножен."
,,,,,,,,,,默认145,,,,我不知那男人命运如何，或许今后也再无机会知晓。,我不知那男人命運如何，或許今後也再無機會知曉。,I never learned that man's fate—perhaps I never will.,その男の運命は、今後も私が知ることはないだろう。,"Не знаю, что потом ждёт того мужчину - возможно, у меня никогда не будет возможности узнать."
,,,,,,,,,,默认146,,,,虽然我很想帮他，但是此时的我冲上去大概也是送命，还可能暴露林翩翩和送茶老妪对我的帮助——因此，我需先顾着自己的性命。,雖然我很想幫他，但是此時的我衝上去大概也是送命，還可能暴露林翩翩和送茶老嫗對我的幫助——因此，我需先顧著自己的性命。,"Though I ached to help, charging in now would've been suicide—and might've exposed how Lin Pianpian and the tea-serving crone aided me——So I chose survival first.",気がかりではあるが、今行ったところで犬死にするだけでなく、翩翩やあの老婆の協力が露見する危険もある――そのため、今は自分の命の方を優先するしかなかった。,"Мне бы хотелось помочь ему, но бросаться ему на помощь было бы чистой воды самоубийством. Да и я бы мог тем самым выдать, что Линь Пяньпянь и та старуха-чаёвница мне помогали - поэтому сейчас остаётся лишь беспокоиться о собственном выживании."
,,,,,,,,,,默认147,,,,于是，我趁着所有人的注意力都被那男人吸引时，猛地闪身，从西门溜了出去。,於是，我趁著所有人的注意力都被那即將殞命的男人吸引時，猛地閃身，從西門溜了出去。,"Seizing the moment when all eyes were fixed on the doomed man, I slipped through the West Gate in one desperate dash.",こうして、皆の注意が今にも殺されそうな男に引かれている隙に、するりと西の扉から抜け出した。,"Пользуясь тем, что внимание всех присутствующих было приковано к вот-вот распрощающемуся со своей жизнью бедолаге, я сразу же рванул через западную дверь."
,FadeOut,black,,square,,,1,,,,,,,,,,,
,Se,脚步声渐远,,,,,,,,,,,,,,,,
,,,,,,,,,,默认148,,,,……,……,...,……,...
,,方知宥,,,,,,,,默认149,,方知宥/12_方知宥_01,,[……呼……呼],[……呼……呼],"""... Huff... Huff""",「……ふぅ……ふぅ……」,"""...фух... фух..."""
,Se,心跳,,,,,,,,默认150,,,,我一路小跑，心脏疯狂擂动，每一次跳动都猛烈撞击着胸腔，几乎要破膛而出。曲折回廊在脚下延伸，石板地被我仓促的脚步叩响，发出急促的“嗒嗒”声。,我一路小跑，心臟瘋狂擂動，每一次跳動都猛烈撞擊著胸腔，幾乎要破膛而出。曲折迴廊在腳下延伸，石板地被我倉促的腳步叩響，發出急促的“嗒嗒”聲。,"I sprinted forward, my heart hammering wildly, each beat slamming against my ribs like it might tear through my chest. The twisting alleyway stretched ahead, stone tiles clattering under my desperate footsteps with frantic ""clacks"".",私はひたすら走った。心臓が狂ったように脈打ち、今にも飛び出さんばかりにどんどんと胸を打った。回廊が延々と続き、石畳が私の足に合わせてこつこつと急いた音を立てている。,"Я бежал вприпрыжку по дороге, каждый удар бешено колотящегося сердца отдавался в рёбра, словно оно хотело выскочить из груди. Извилистый переулок тянулся вперёд, брусчатка гремела под моими торопливыми шагами."
