#SHEET_NAME,记-第五回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认135,,,,走过破庙的门槛前，我迟疑地停下，转头对小雁儿提议。,走過破廟的門檻前，我遲疑地停下，轉頭對小雁兒提議。,"I halted at the Abandoned Temple's threshold, turning back to propose to Little Yan.",荒れ寺の門をくぐろうとして、私はふとした疑問を抱いて足を止めた。振り返って小雁に訊く。,Я остановился у порога заброшенного храма и обернулся к Лебёдушке.,
,,小雁儿,委屈,,,,,,,默认136,,小雁儿/08_小雁儿_08,,[知宥要丢下我？],[知宥要丟下我？],"""Zhiyou... you're leaving me?""",「私を置いてくの？」,"""Чжию... ты меня бросаешь?""",
,,,,,,,,,,默认137,,,,她猛地抬起眼眸，清澈的瞳孔里瞬间蒙上一层薄薄的水雾，带着些许不安。,她猛地抬起眼眸，清澈的瞳孔裡瞬間蒙上一層薄薄的水霧，帶著些許不安。,"Her gaze jerked up—clear eyes glazing with sudden moisture, trembling with doubt.",彼女が目を見開いた。澄んだ目に不安が滲み、みるみる涙が浮かぶ。,Она резко подняла на меня взгляд - её чистые глазки в один миг заблестели и подёрнулись беспокойством.,
,,小雁儿,害怕,,,,,,,,,,,,,,,
,,方知宥,,,,,,,,默认138,,方知宥/08_方知宥_09,,[不是……当然不是要丢下你，只是外面太危险了，我想先去探探路。],[不是……當然不是要丟下你，只是外面太危險了，我想先去探探路。],"""No... Of course, I’m not abandoning you. It’s just too dangerous outside—I’ll scout ahead first.""",「いや……そういうわけじゃない。ただ……外は危ないから、先に下見をしたいんだ」,"""Нет... Конечно же, не бросаю. Просто снаружи слишком опасно, я хочу сначала разведать дорогу.""",
,,小雁儿,冷漠,,,,,,,默认139,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认140,,,,她低下头，沉默了片刻，小肩膀微微塌下。,她低下頭，沉默了片刻，小肩膀微微塌下。,"She lowered her head, silent for a moment, her small shoulders slumping.",彼女はうつむき、しばらく黙り込んで肩をすくめる。,"Она опустила голову и какое-то время молчала, её плечи слегка поникли.",
,,小雁儿,羞愧,,,,,,,默认141,,小雁儿/08_小雁儿_09,,[好，那我在这里等知宥。],[好，那我在這裡等知宥。],"""Alright, I’ll wait here for you.""",「わかった。じゃあここで知宥を待ってる」,"""Хорошо, буду ждать тебя тут, Чжию.""",
,,,,,,,,,,默认142,,,,她虽然看着便有些害怕，却还是应承下来。,她雖然看著便有些害怕，卻還是應承下來。,"Though visibly frightened, she agreed anyway.",少し怖がっている様子だったが、それでも了承はしてくれた。,"Несмотря на испуганный вид, она всё же согласилась со мной.",
,,方知宥,,,,,,,,默认143,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认144,,,,我本想走了，但还是忍不住又打量了她几眼。,我本想走了，但還是忍不住又打量了她幾眼。,I meant to leave but couldn’t help stealing a few more glances at her.,行こうとしたが、やはり耐えかねて彼女の様子をちらちらと伺う。,"Уже собираясь уходить, я всё же не мог не взглянуть на неё ещё раз.",
,,小雁儿,焦急,,,,,,,默认145,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认146,,,,此时，她垂着头，小小的身影在破庙幽暗的光线下显得格外单薄无助，像是无家可归的一只小猫。,此時，她垂著頭，小小的身影在破廟幽暗的光線下顯得格外單薄無助，像是無家可歸的一隻小貓。,"Head bowed, her tiny frame looked frail and helpless in the Abandoned Temple’s dim light, like a stray kitten with nowhere to go.",うつむいたままの彼女の小さな姿が、ぼろ寺の仄暗い光に照らされてことさら無力に見えた。まるで行き場のない子猫のようだ。,"С опущенной головой, в тусклом свете заброшенного храма, она выглядела особенно хрупкой и беззащитной - словно бездомный котёнок, не знающий, куда податься.",
,,,,,,,,,,默认147,,,,嗯……这黑灯瞎火的，若是留她一个人在这里，她呆久了确实会怕。,嗯……這黑燈瞎火的，若是留她一個人在這裡，她呆久了確實會怕。,Hmph... Leaving her alone in this pitch-black place would only terrify her.,ふむ……明かりがない中で一人で放っておかれては、確かに恐ろしいだろう。,"Чёрт, если оставлю её в этой темноте, то только больше напугаю её.",
,,,,,,,,,,默认148,,,,而且，之前的经历来看，她虽然是一个小女娃，跑得却很快。,而且，之前的經歷來看，她雖然是一個小女娃，跑得卻很快。,"Besides, from past experience, even though she's just a little girl, she runs surprisingly fast.",それにこれまでを見ていると、彼女は幼い少女だが、足は速い。,"К тому же, по моим предыдущим наблюдениям, для маленькой девочки она бегает довольно быстро.",
,,,,,,,,,,默认149,,,,从方院出来的时候，她能跟得上我的脚步，从市集那边逃跑的时候也是如此。,從方院出來的時候，她能跟得上我的腳步，從市集那邊逃跑的時候也是如此。,"She kept up with my pace when we left Fang's Courtyard, and again when we fled the market.",方院を飛び出した時も、彼女は私に合わせて走れた。市場から逃げる時だってそうだ。,"Она не отставала, когда мы бежали из дому, и когда спасались с рынка.",
,,方知宥,,,,,,,,默认150,,方知宥/08_方知宥_10,,[算了，我们一起走吧，跑的时候你可一定得跟上啊。],[算了，我們一起走吧，跑的時候你可一定得跟上啊。],"""Fine, we'll go together—but you have to keep up when we run, understand?""",「まあいい、一緒に行こう。君の足なら走っても追いつけるだろう」,"""Ладно, вместе пойдём. Только не отставай, если придётся бежать. Поняла?""",
,,小雁儿,开心,,,,,,,,,,,,,,,
,,,,,,,,,,默认151,,,,我无奈地叹了口气，嘴角扯出一个安抚的弧度。,我無奈地嘆了口氣，嘴角扯出一個安撫的弧度。,"I sighed helplessly, forcing a reassuring smile.",仕方なく私はため息をつき、安心させるために作り笑いをした。,"Вздохнул я, растягивая губы в успокаивающей улыбке.",
,,,,,,,,,,默认152,,,,我改变主意，不打算抛下她了。,我改變主意，不打算拋下她了。,I changed my mind—I wouldn’t abandon her after all.,考えを改め、置いて行かないことにした。,"Всё же я передумал, не буду оставлять её тут.",
,,,,,,,,,,默认153,,,,而是走到她身旁，牵起了她的手。,而是走到她身旁，牽起了她的手。,"Instead, I moved to her side and took her hand.",彼女の傍に行き、手を取る。,Я подошёл к ней и взял её за руку.,
,,小雁儿,得意,,,,,,,默认154,,小雁儿/08_小雁儿_10,,[嗯！],[嗯！],"""Hmm!""",「うん！」,"""Угу!""",
,,,,,,,,,,默认155,,,,她立刻抬起头，重重地点了一下头。,她立刻抬起頭，重重地點了一下頭。,She looked up immediately and nodded firmly.,彼女はすぐに顔をあげ、大きく頷いた。,Она тут же взглянула на меня и решительно кивнула.,
,,,,,,,,,,默认156,,,,她的脸上阴霾尽散，绽开笑容，小手主动而坚定地握住了我的手。,她的臉上陰霾盡散，綻開笑容，小手主動而堅定地握住了我的手。,"The shadows lifted from her face as she broke into a smile, her small hand gripping mine with determination.",浮かんでいた涙もすっかり失せ、顔をほころばせると小さな手でしっかりと私の手を握る。,"Её помрачневшее было лицо озарилось улыбкой, а маленькая ручка решительно ухватилась за мою.",
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认157,,,,……,……,...,……,...,
,,,,,,,,,,默认158,,,,我牵着小雁儿冰凉的小手，小心翼翼地踏出破庙的门槛，朝着南城区的方向摸索前行。,我牽著小雁兒冰涼的小手，小心翼翼地踏出破廟的門檻，朝著南城區的方向摸索前行。,"Gripping Little Yan's ice-cold hand, I edged over the abandoned temple's threshold and crept toward the South District.",ひんやりとした小雁の手を引き、そっと荒れ寺の門を出て、南城区の方に向かって歩き出した。,"Сжимая ледяную ручку Лебёдушки, я осторожно переступил через порог заброшенного храма и двинулся на поиски пути к Южному кварталу.",
,,,,,,,,,,默认159,,,,去南城最近的一条路，是从张家巷穿过去，再拐进一条名叫醉仙居巷的窄道，一路向南。,去南城最近的一條路，是從張家巷穿過去，再拐進一條名叫醉仙居巷的窄道，一路向南。,"The shortest path to the South District cut through Zhangjia Alley, then veered into a cramped lane named Drunken Immortal Alley, running due south.",南城への最短経路は、張家巷を抜けてさらに酔仙居巷という路地に入ってそのまま南だ。,"Быстрее всего туда можно пройти через переулок Чжанцзя, а затем через узкий проход, называемый ""переулком Хмельного Небожителя"", который тянулся прямо на юг.",
,,,,,,,,,,默认160,,,,再往后的路我便不甚熟悉了，但想着只要大方向朝南，总不至于偏差太远。,再往後的路我便不甚熟悉了，但想著只要大方向朝南，總不至於偏差太遠。,"The roads beyond were unfamiliar, but I trusted that keeping southward would prevent me from straying too far.",その先についてはよく覚えていないが、とにかく南に進んでいけばそこまで逸れてしまうことはないはずだ。,"Дорог, которые были дальше, я не знал, но думаю, если буду идти на юг - то не заблужусь.",
,,,,,,,,,,默认161,,,,这条路我平日走得少，此刻穿行其中，心中不免七上八下，总疑心会迷失在这蛛网般的小巷里。,這條路我平日走得少，此刻穿行其中，心中不免七上八下，總疑心會迷失在這蛛網般的小巷裡。,"I rarely traveled this way, and now every step through these spiderweb alleys tightened my chest with dread of losing my way.",この道を使うことは普段あまりないため、こうして歩いていると蜘蛛の巣のような路地で迷ってしまうのではないかと案じ、どうも落ち着かない。,"Я редко тут бывал, так что каждый шаг по этим паутинообразным переулкам сжимал грудь тревогой свернуть не туда.",
,,方知宥,,,,,,,,默认162,,,,[……],[……],"""...""",「……」,"""...""",
,Bg,破庙城破夜雨,,,,,,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Thread,*移镜头-上移,,,,,,,,,,,,,,,,
,Ambience,小雨,,,,3,3,,,,,,,,,,,
,,,,,,,,,,默认163,,,,随着脚步深入，周遭的景象让我心头那点忐忑迅速被更深沉的寒意取代。,隨著腳步深入，周遭的景象讓我心頭那點忐忑迅速被更深沉的寒意取代。,"As I ventured deeper, the sights around me swiftly replaced my unease with a far deeper chill.",歩を進めるにつれ、周囲の光景がその落ち着かなさを不気味さに置き換えていく。,"Но чем дальше я шёл, тем сильнее тревогу сменял холод ужаса.",
,,,,,,,,,,默认164,,,,此时，这座城早就因屠戮而变了模样。,此時，這座城早就因屠戮而變了模樣。,"By now, the city had long been reshaped by slaughter.",この町は度重なる殺戮によってすっかり様変わりしてしまった。,Резня яогуаев полностью изменила этот город.,
,,,,,,,,,,默认165,,,,破庙外的世界，远比我想象的更为可怖。,破廟外的世界，遠比我想像的更為可怖。,The world beyond the Abandoned Temple was far more horrifying than I'd imagined.,荒れ寺の外は、私が想像していたよりも恐ろしい光景だ。,"Мир за стенами заброшенного храма оказался куда более жутким, чем я мог себе представить.",
,,,,,,,,,,默认166,,,,这一路上，我时常看到那冲天而起的火苗。,這一路上，我時常看到那沖天而起的火苗。,"Along the way, I kept seeing flames raging skyward.",道中、何度も天まで上る火柱を見た。,"По пути я всё время видел, как языки пламени взвивались к небу.",
,,,,,,,,,,默认167,,,,无数火头在夜幕下狂乱地跳跃、舔舐着天空，将半边夜空映成了诡谲的橘红色。火焰吞噬木料的噼啪爆响，如同无数恶鬼在狞笑。,無數火頭在夜幕下狂亂地跳躍、舔舐著天空，將半邊夜空映成了詭譎的橘紅色。火焰吞噬木料的噼啪爆響，如同無數惡鬼在獰笑。,"Countless fires leaped and licked at the night sky in a frenzied dance, staining half the heavens an eerie orange-red. The crackling roar of devoured timber sounded like a chorus of snarling fiends.",無数の火が夜空の下で踊り狂い、天を舐め、夜空を淡い橙色に染めている。それらは木材を食らい、さながら悪鬼どもの狡猾な笑いのようにばちばちと音を立てている。,"Необъятный пожар бесновался в безумном танце, заливая небо жутковатым оранжево-красным оттенком. Треск горящего дерева звучал, будто смех бесчисленного полчища яогуаев.",
,,,,,,,,,,默认168,,,,这一路上，我时常看到爬地而行的鲜血。,這一路上，我時常看到爬地而行的鮮血。,"All along the way, I kept spotting fresh blood smeared across the ground.",また、あちこちで地面に流れている血を見た。,"По дороге то тут, то там мне бросались в глаза следы свежей крови.",
,,,,,,,,,,默认169,,,,暗红的、尚未被雨水完全冲刷干净的鲜血，星星点点地溅射在斑驳的墙壁上；更多的则汇聚成粘稠的细流，在街边的水沟里汩汩流淌，散发出令人作呕的铁锈腥气。,暗紅的、尚未被雨水完全沖刷乾淨的鮮血，星星點點地濺射在斑駁的牆壁上；更多的則匯聚成粘稠的細流，在街邊的水溝裡汩汩流淌，散發出令人作嘔的鐵鏽腥氣。,"Splotches of dark red blood, not yet fully rinsed away by the rain, dotted the stained walls; Most had congealed into thick, sluggish streams, oozing through the gutters with a sickening iron-tinged reek.",雨水では流しきれなかったどす黒い鮮血が、点々とまだら模様の壁に飛び散っている。その多くは粘り気のある細流となり、町の側溝にごぼごぼと流れていき、吐き気を催しそうな錆臭さを発している。,"Тёмно-красные пятна крови, ещё не смытые дождём, покрывали грязные стены. Б<i>о</i>льшая её часть стекала густыми, вязкими ручейками, просачиваясь в уличные канавы и распространяя тошнотворный запах ржавого железа.",
,,,,,,,,,,默认171,,,,他们刚入城的时候，还未暴露残暴的本性，只是会跟城里的人挨家挨户地要钱。,他們剛入城的時候，還未暴露殘暴的本性，只是會跟城裡的人挨家挨戶的要錢。,"At first, when they entered the city, they hid their savagery—merely extorting money house by house.",彼らが町に入ってきた時はまだその残虐な本性を見せていなかった。住民の家の戸を叩いて金をせびっていただけだ。,"Сначала, когда они только зашли в город, они скрывали свою жестокость, просто ходили от дома к дому и вымогали деньги.",
,Thread,*移镜头-下移,,,,,,,,,,,,,,,,
,,,,,,,,,,默认172,,,,大概只过了两三个时辰，要钱的人来了一轮又一轮，百姓手里钱财也逐渐耗尽，一些妖兵急了，便暴露出了本性。,大概只過了兩三個時辰，要錢的人來了一輪又一輪，百姓手裡錢財也逐漸耗盡，一些妖兵急了，便暴露出了本性。,"Only about four or six hours had passed, yet the debt collectors came in wave after wave. The common folk's money was nearly exhausted, and some demon soldiers, growing desperate, revealed their true nature.",たった二、三時ほどで何度も金をせびられ、住民たちの財産は次第に尽きていった。そして妖兵の一部が焦り、本性を現した。,"Прошло две или три стражи, но яогуаи раз за разом приходили за данью. Денег у людей почти не осталось, и некоторые из яогуаев, обезумев от ярости, начали показывать своё истинное лицо.",
,,,,,,,,,,默认173,,,,他们开始持刀架颈逼问钱财，可所劫百姓的钱财早被之前的妖兵洗劫一空。,他們開始持刀架頸逼問錢財，可所劫百姓的錢財早被之前的妖兵洗劫一空。,"They began pressing blades to throats, demanding wealth—but the people had already been stripped clean by earlier demon soldiers.",剣をちらつかせて金を脅し取るようになったが、住民の財産とて先に来た妖兵に根こそぎむしり取られている。,"Они приставляли мечи к горлам простых людей, требуя богатства, но те уже давно отдали всё, что имели, другим яогуаям до них.",
,,,,,,,,,,默认174,,,,后来的妖兵拿不到钱，气急之下……便会杀人放火泄愤。,後來的妖兵拿不到錢，氣急之下……便會殺人放火洩憤。,"The demon soldiers who come later, if they get no money, in their fury... they would kill and burn to vent their rage.",後からやってきた妖兵は金を手に入れられないとなると、腹が立ち……殺し火をつけ、その鬱憤を晴らしたのだ。,"Яогуаи, которые приходили позже, ничего не получали и, чтобы выплеснуть свою ярость, они убивали и сжигали дома.",
,,方知宥,,,,,,,,默认175,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认176,,,,不过怪了。,不過怪了。,But something’s off.,しかし妙だ。,"Тем не менее, что-то не так...",
,,,,,,,,,,默认177,,,,……,……,...,……,...,
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,张家巷夜火雨,,,,,1,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,,,,,,,,,,默认178,,,,虽然我一路踩着血污，鼻腔里充斥着硝烟与血腥混合的刺鼻气味，视野中却没见到一具完整的尸骸。,雖然我一路踩著血汙，鼻腔裡充斥著硝煙與血腥混合的刺鼻氣味，視野中卻沒見到一具完整的屍骸。,"Though I tread through bloodstains, my nostrils burning with the acrid stench of gunpowder and gore, not a single intact corpse enters my vision.",血だまりを踏みつけながら進みつつ疑問を抱く。硝煙と血の混ざったつんとした臭いが鼻をついているが、見渡す限り遺体らしきものが見つからない。,"Хоть я и шёл по пятнам крови, а в мои ноздри била едкая вонь пороха и крови, я так и не увидел ни единого трупа.",
,,,,,,,,,,默认179,,,,是因为天色太暗，看不清人的尸体吗？,是因為天色太暗，看不清人的屍體嗎？,Was it because the sky was too dark to see the corpses clearly?,はて、いくら暗いからといって、死体すら見えないことはあるだろうか。,"Может быть, их не было видно из-за ночной темноты?",
,,,,,,,,,,默认180,,,,我带着这个疑问，一步步沿着醉仙居巷向前走，直至走到了醉仙居巷的末尾，来到了那条通往南城区的无名小巷。,我帶著這個疑問，一步步沿著醉仙居巷向前走，直至走到了醉仙居巷的末尾，來到了那條通往南城區的無名小巷。,"With this question in mind, I trudged step by step down Drunken Immortal Alley until its end, arriving at that nameless narrow path leading to the South District.",この疑問を抱えながら、私は酔仙居巷を一歩一歩進んでいき、路地の出口に着いた。そこには南城区へと続く名もなき路地がある。,"Думая об этом, я прошёл по ""переулку Хмельного Небожителя"" до самого его конца, выйдя на безымянную аллею, ведующий прямиком в Южный квартал.",
,,,,,,,,,,默认181,,,,然而，我刚到达巷尾，我的脚步却如同被钉住般骤停。,然而，我剛到達巷尾，我的腳步卻如同被釘住般驟停。,"Yet the moment I reached the alley's end, my footsteps halted abruptly as if nailed to the ground.",しかしここまで来たところで、私の足がぴたりと止まった。,"Но, как только я дошёл до конца, мои ноги остановились, будто пригвождённые к земле.",
,,方知宥,,,,,,,,默认182,,,,[……],[……],"""...""",「……」,"""...""",
,,小雁儿,惊慌,,,,,,,默认183,,小雁儿/08_小雁儿_11,,[知宥……］,[知宥……］,"""Zhiyou...""",「知宥……」,"""Чжию?..""",
,,,,,,,,,,默认184,,,,小雁儿察觉到我停住了脚步，跟在我后面，探头去看前方。,小雁兒察覺到我停住了腳步，跟在我後面，探頭去看前方。,"Little Yan noticed my sudden stop, trailing behind me before peering ahead.",私が止まったことに気付いた小雁が、後ろから顔をのぞかせて前の様子を見ようとする。,"Заметив, что я остановился, шедшая за мной Лебёдушка попыталась разглядеть, что там впереди.",
,,方知宥,,,,,,,,默认185,,方知宥/08_方知宥_11,,[别……别抬头！］,[別……別抬頭！］,"""Don’t... Don’t look up!""",「み……見るな！」,"""Н-не смотри!""",
,,,,,,,,,,默认186,,,,我的声音抑制不住地颤抖，几乎是本能地伸出手，迅速而用力地捂住了小雁儿的双眼。,我的聲音抑制不住地顫抖，幾乎是本能地伸出手，迅速而用力地捂住了小雁兒的雙眼。,"My voice trembled uncontrollably as I instinctively reached out, swiftly and firmly covering Little Yan’s eyes.",声の震えを抑えきれない。ほぼ本能的に手を伸ばし、すぐに小雁の目をぎゅっと覆った。,"Дрожащим голосом сказал я, инстинктивно закрывая ей глаза рукой.",
,,,,,,,,,,默认187,,,,前方的景象，绝非她这小小年纪所能承受——,前方的景象，絕非她這小小年紀所能承受——,The scene ahead was far beyond what her young mind could endure.——,目の前の光景は、子供にはとても受け入れ難いものだったからだ――,"То, что было впереди, было слишком для её неокрепшего детского ума.",
,CharacterOff,,,,,,,,,,,,,,,,,
,Bgm,妖兵入城,,,,0.2,3,,,,,,,,,,,
,,,,,,,,,,默认188,,,,……,……,...,……,...,
,FadeOut,black,,eye,,,1,,,,,,,,,,,
,BgEvent,螺丝结顶巷,,,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=-660 y=400 time=0,,,,,,,,,,,,,,
,FadeIn,black,,eye,,,1,,,,,,,,,,,
,Thread,*右下角往中间移镜头,,,,,,,,,,,,,,,,
,Thread,*放大镜头,,,,,,,,,,,,,,,,
,,,,,,,,,,默认189,,,,尸体。,屍體。,Corpses.,死体。,Трупы.,
,,,,,,,,,,默认190,,,,层层叠叠，堆积如山的尸体。,層層疊疊，堆積如山的屍體。,"Layer upon layer, a mountain of corpses piled high.",うず高く積まれた、山のような死体。,"Они лежали друг на друге, создавая огромную гору.",
,,,,,,,,,,默认191,,,,狭窄的小巷，仿佛成了人间地狱的入口。,狹窄的小巷，彷彿成了人間地獄的入口。,The narrow alley seemed like the gateway to hell itself.,狭い路地は、まるでこの世の地獄の入口のようだった。,Узкая аллея выглядела словно преддверие ада на земле.,
,,,,,,,,,,默认192,,,,尸体横七竖八地堆叠着，垒得几乎与两侧低矮的墙头齐平。,屍體橫七豎八地堆疊著，壘得幾乎與兩側低矮的牆頭齊平。,"Bodies lay strewn haphazardly, stacked nearly level with the low walls on either side.",乱雑に重ねられた死体の高さは、両脇の低い壁とほぼ同じくらいある。,"Трупы были свалены в кучу, почти вровень с стенами по обеим сторонам.",
,,,,,,,,,,默认194,,,,他们穿着寻常百姓的粗布衣衫，那些衣服已经被鲜血浸透、泥泞玷污，变得破碎而凌乱。,他們穿著尋常百姓的粗布衣衫，那些衣服已經被鮮血浸透、泥濘玷汙，變得破碎而凌亂。,"They wore coarse commoners’ clothing, now soaked in fresh blood, sullied by mud, torn and disheveled.",皆が着ているありふれた麻の服は、じっとりと血に濡れ、泥にまみれ、破れ、乱れていた。,"Они были одеты в разорванную грубую холщовую одежду, пропитанную кровью и испачканную грязью.",
,,,,,,,,,,默认195,,,,惨白的月光透过雨雾冷冷洒下，照亮了一张张扭曲凝固的面孔——,慘白的月光透過雨霧冷冷灑下，照亮了一張張扭曲凝固的面孔——,"The ghastly moonlight seeped coldly through the rain mist, illuminating rows of twisted, frozen faces.——",真っ白な月明かりが雨霧を透かして冷ややかに差し、歪んだ顔を照らし出す――,"Жуткий лунный свет холодно просачивался сквозь туман, освещая искажённые, застывшие лица.",
,,,,,,,,,,默认198,,,,有人脖颈被砍开巨大的豁口，几乎身首分离。,有人脖頸被砍開巨大的豁口，幾乎身首分離。,"Some had their necks slashed open with gaping wounds, nearly decapitated.",ある者は首がぱっくりと割られ、文字通り首の皮一枚で胴と繋がっている。,"У кого-то горло было перерезано до такой степени, что голова едва держалась.",
,,,,,,,,,,默认199,,,,有人腹部被利刃贯穿，肠肚脏器拖曳在外。,有人腹部被利刃貫穿，腸肚臟器拖曳在外。,"Others were impaled through the abdomen, entrails spilling onto the ground.",ある者は腹を貫かれ、臓物を外に引きずり出されている。,"Кому-то разрезали живот, из-за чего наружу вывалились внутренности.",
,,,,,,,,,,默认200,,,,有人背上插满了箭矢，如同刺猬。,有人背上插滿了箭矢，如同刺蝟。,"Some were riddled with arrows on their backs, like human pincushions.",ある者は針鼠のように背中にびっしりと矢が刺さっている。,"Другие же были нашпигованы стрелами в спину, превращаясь в подобие ежей.",
,,,,,,,,,,默认201,,,,还有人整个头颅被砸得血肉模糊，五官都难以辨认，显是生前遭受了钝器的反复虐打。,還有人整個頭顱被砸得血肉模糊，五官都難以辨認，顯是生前遭受了鈍器的反覆虐打。,"Some had their entire heads smashed into unrecognizable pulp, their features obliterated—clear signs of repeated blunt-force trauma before death.",またある者は頭をぐちゃぐちゃに潰され、もはや顔がわからない。生きながら何度も鈍器で殴られたのは明らかだ。,"А у некоторых головы были разбиты в кровавое месиво, лишая лица каких либо черт. Было очевидно, что перед смертью их неоднократно били каким-то тупым оружием.",
,,,,,,,,,,默认202,,,,……,……,...,……,...,
,,,,,,,,,,默认203,,,,“垒尸结顶”。,“壘屍結頂”。,"""Corpses piled to the peak"".",「死屍累々」,"'Вал из трупов, достигающий крыш.' <i>(Реальное место в Янчжоу - дословно его название переводится как ""Спираль, связывающая крыши"" (Лосы цзе дин), но многие считают, что это диалектное произношение этой самой фразы про трупы (Лэй ши цзи дин).)</i>",
,,,,,,,,,,默认204,,,,看着眼前这地狱般的景象，我的脑海中无端浮现出这四个血淋淋的字。,看著眼前這地獄般的景象，我的腦海中無端浮現出這四個血淋淋的字。,"As I stared at this hellish scene, those blood-soaked words inexplicably surfaced in my mind.",目の前の地獄のような光景を見て、私の脳裏に血なまぐさい四文字が浮かんだ。,При виде этой адской картины в моей голове пронеслись эти кровавые слова.,
,,,,,,,,,,默认205,,,,冰冷的雨丝无声落下，冲刷着尸堆。,冰冷的雨絲無聲落下，沖刷著屍堆。,"The icy rain fell silently, washing over the corpse pile.",冷たい雨粒が降り注ぎ、死体の山を洗い流している。,"Ледяной дождь беззвучно падал, омывая трупы.",
,,,,,,,,,,默认206,,,,粘稠的暗红色血水混合着雨水，如同无数条蜿蜒的小蛇，从尸堆底部汩汩流出，漫过坑洼的地面，一直流淌到我的脚下。,粘稠的暗紅色血水混合著雨水，如同無數條蜿蜒的小蛇，從屍堆底部汩汩流出，漫過坑窪的地面，一直流淌到我的腳下。,"Thick, dark-red blood mingled with rainwater, snaking out from beneath the corpse pile like countless writhing serpents, spilling across the pockmarked ground until it reached my feet.",どろりとした暗赤色の血が雨水と混ざり、うねる無数の蛇のように死体の山の下から流れ出て、ゆっくりと地面を這い、私の足元までやってきた。,"Густая, тёмно-красная кровь смешивалась с дождевой водой и, словно бесчисленные извивающиеся змеи, булькающим потоком вытекала из-под тел, растекаясь по неровной дороге к моим ногам.",
,,,,,,,,,,默认207,,,,——嗒。,——嗒。,—Tap.,――ザッ。,*Топ.*,
,,,,,,,,,,默认208,,,,我慌乱地退后一步，鲜血却好似发狂般追赶着我。,我慌亂地退後一步，鮮血卻好像發狂般追趕著我。,"I stumbled backward in panic, but the fresh blood chased after me like a maddened beast.",慌てて一歩後ずさるが、血液は執拗に私の方へと流れてくる。,"В панике я попятился назад, но кровь преследовала меня, словно обезумевшее животное.",
,,方知宥,,,,,,,,默认209,,,,[……],[……],"""...""",「……」,"""...""",
,Se,踩水,,,,,,,,,,,,,,,,
,,方知宥,,,,,,,,默认224,,方知宥/08_方知宥_12,,[呕……],[嘔……],"""Ugh...""",「うっ……」,"""Буэ...""",
,,,,,,,,,,默认225,,,,强烈的悲伤、恐惧和那愈发浓郁得化不开的血腥气混合在一起，猛烈冲击着我的感官。,強烈的悲傷、恐懼和那越來越濃郁得化不開的血腥氣混合在一起，猛烈衝擊著我的感官。,"Intense grief, terror, and the ever-thickening metallic stench of blood merged together, violently assaulting my senses.",強烈な悲しみ、恐怖、そして溶け切らないほど濃い血の臭いが混ざり、強烈に私の感覚器を刺激する。,"Гнетущая скорбь, ужас и всё более усиливающийся, неотступный запах крови слились вместе, яростно атакуя мои чувства.",
,,,,,,,,,,默认226,,,,胃里一阵翻江倒海，酸水直冲喉头，我忍不住弯腰干呕起来。,胃裡一陣翻江倒海，酸水直衝喉頭，我忍不住彎腰乾嘔起來。,"My stomach churned violently, bile surging up my throat as I doubled over, retching uncontrollably.",胃がひっくり返り、酸っぱいものが喉までこみ上げ、思わず体を曲げて吐いてしまった。,"Желудок свело судорогой, желчь поднималась к горлу, я согнулся пополам, не в силах остановить рвоту.",
,,方知宥,,,,,,,,默认227,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认228,,,,我死死捂住嘴，另一只手撑着冰冷湿滑的墙壁，指甲几乎要抠进泥缝里。,我死死捂住嘴，另一隻手撐著冰冷濕滑的牆壁，指甲幾乎要摳進泥縫裡。,"I clamped a hand over my mouth, the other braced against the icy, slick wall—fingernails nearly digging into the muddy crevices.",必死に口を押さえながら、ぬらりと湿った壁にもう一方の手をつく。爪が泥に食い込みそうになった。,"Я прижал руку ко рту, а другой рукой упёрся в ледяную, скользкую стену, почти впиваясь ногтями в покрытые грязью трещины на ней.",
,,,,,,,,,,默认229,,,,剧烈的喘息中，我拼命压制着呕吐的欲望，额头上沁出细密的冷汗。,劇烈的喘息中，我拚命壓制著嘔吐的欲望，額頭上沁出細密的冷汗。,"Gasping violently, I fought to suppress the urge to vomit, cold sweat beading on my forehead.",激しくえずきながら、なんとか吐きそうなのをこらえた。額に細かい汗が滲む。,"Судорожно дыша, я усиленно пытался сдержать рвоту. Лоб мой покрылся слоем холодного пота.",
