,,,,,,,,,,默认73,,,,还是进右屋，往窗外看一下吧。,還是進右屋，往窗外看一下吧。,I’ll go into the Right Chamber and glance out the window after all.,やはり気になる。右の傍屋に行き、窓から外を見てみよう。,Пойду всё же в правый флигель и выгляну через окошко.,
,,,,,,,,,,默认74,,,,虽说可能会引起不必要的注意。,雖說可能會引起不必要的注意。,Though it might draw unnecessary attention.,余計な注意を引いてしまうかもしれない。,Хоть это и может привлечь лишнее внимание.,
,,,,,,,,,,默认75,,,,但是，哪怕要冒一些风险，我还是想去看看。,但是，哪怕要冒一些風險，我還是想去看看。,"But even if it means taking some risks, I still want to see.",しかし、危険を冒してでもこの目で見ておきたかった。,"Но мне надо увидеть, что происходит на улицах, так что стоит пойти на риск.",
,,,,,,,,,,默认76,,,,我想知道城里现在怎么样了，知道更多的事，这样才能消解我心中的不安。,我想知道城裡現在怎麼樣了，知道更多的事，這樣才能消解我心中的不安。,"I need to know how the city fares now—to learn more, to quell this unease gnawing at me.",町の様子を知っておきたかった。むしろ、それによって不安を取り除きたかったのだ。,"Чтобы унять терзающее меня чувство, я должен узнать хоть что-то.",
,,,,,,,,,,默认77,,,,此时的扬州……到底有没有变成狮驼国？,此時的揚州……到底有沒有變成獅駝國？,Has Yangzhou... truly become the Lion Camel Kingdom by now?,今の揚州が……獅駝国になっているのかどうかを。,Неужели Янчжоу стал королевством Льва и Верблюда?,
,,,,,,,,,,默认78,,,,如果真变成狮驼国了……我该做什么准备？,如果真變成獅駝國了……我該做什麼準備？,If it has truly become the Lion Camel Kingdom... what preparations should I make?,もし獅駝国になっていたのなら……私はどうすればいい？,"Если это действительно так, что мне надо делать?",
,,,,,,,,,,默认79,,,,——嗒。,——嗒。,—Tap.,――コツッ。,*Топ.*,
,,,,,,,,,,默认80,,,,我躲过屋檐上滴落的雨水，踏进了右屋，扑面而来的是草屑和破布的味道。,我躲過屋簷上滴落的雨水，踏進了右屋，撲麵而來的是草屑和破布的味道。,"I dodged the raindrops dripping from the eaves and stepped into the Right Chamber, greeted by the scent of hay scraps and tattered cloth.",軒先から滴る雨水を避けて右の傍屋へ足を踏み入れると、草屑とぼろ布の匂いが鼻をついた。,"Уклоняясь от капель дождя с карнизов, я вошёл в правый флигель, встреченный запахом соломы и старой одежды.",
,Bg,右屋雨盖,,,,,0.5,,,,,,,,,,,,
,Ambience,小雨,TRUE,,,,1,,,,,,,,,,,,
,,,,,,,,,,默认81,,,,我走到堆着的杂物前，抬起脚，迈步踏上一个能勉强落脚的木箱。,我走到堆著的雜物前，抬起腳，邁步踏上一個能勉強落腳的木箱。,"I walked to the pile of clutter, lifted my foot, and stepped onto a wooden crate barely sturdy enough to bear my weight.",積み重なったがらくたの前に行くと、なんとか足場になりそうな木箱に足をかける。,"Я подошёл к куче хлама и поднял ногу, чтобы ступить на шаткий деревянный ящик, едва способный выдержать меня.",
,,,,,,,,,,默认82,,,,——呼。,——呼。,—Huff.,――ふぅ。,*Вжу-у-ух.*,
,,,,,,,,,,默认83,,,,布鞋踩起了弥漫的灰尘，我爬到木箱之上，双手扒着窗户，透过右屋的小窗看向远方——,布鞋踩起了瀰漫的灰塵，我爬到木箱之上，雙手扒著窗戶，透過右屋的小窗看向遠方——,"My cloth shoes kicked up swirling dust as I climbed atop the crate, gripping the windowsill with both hands to peer through the Right Chamber’s narrow window—",布靴が舞い上がった埃を踏みしめ、私は木箱の上に登った。そして両手で窓枠を掴むと、小窓から遠くを見る――,"Ухватившись за подоконник, я встал на ящик, подняв вихрь пыли своими тканевыми туфлями, и выглянул из окошка правого флигеля.",
,,,,,,,,,,默认84,,,,……,……,...,……,...,
,Thread,*移镜头-到右屋窗边位置,,,,,,,,,,,,,,,,,
,Thread,*移镜头-到右屋窗边大小,,,,,,,,,,,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认85,,,,嗯……从右屋往外看，正好能看到贯穿东城区的街道。,嗯……從右屋往外看，正好能看到貫穿東城區的街道。,"Hmm... From the Right Chamber’s window, I could see straight down the street cutting through the East District.",ふむ……右の傍屋からだと、ちょうど東城区の街並みが一望できる。,"Хм-м... С высоты мне было отлично видно главную улицу, которая пролегала через восточный квартал.",
,,,,,,,,,,默认86,,,,街道绵延数百步，由南向北。,街道綿延數百步，由南向北。,"The road stretched hundreds of paces, running south to north.",街道が数百歩に渡って南北に伸びている。,Дорога тянулась на сотни шагов с юга на север.,
,,,,,,,,,,默认87,,,,此时，街道之上空无一人，估计大多数城民都像我一样躲在了家中。,此時，街道之上空無一人，估計大多數城民都像我一樣躲在了家中。,The streets lay utterly deserted now—most townsfolk had likely barricaded themselves indoors like me.,人っ子ひとりいない。ほとんどの住民は私のように家の中に避難しているのだろう。,"Но на улице было ни души. Наверное, все, как и я, попрятались по своим усадьбам.",
,,,,,,,,,,默认88,,,,……,……,...,……,...,
,,方知宥,,,,,,,,默认89,,,,[……],[……],"""...""",「……」,"""...""",
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认90,,,,我持续看了一会儿，依旧如此。,我持續看了一會，依舊如此。,"I stared for a long while, but the scene remained unchanged.",しばらく見ていたが、様子に変化はない。,"Я долго смотрел, но всё оставалось как прежде.",
,,,,,,,,,,默认91,,,,看来刚才城墙边上炮火不断、喊杀震天，大家都怕了。,看來剛才城牆邊上炮火不斷、喊殺震天，大家都怕了。,The earlier barrage of cannon fire and war cries near the city walls must’ve terrified everyone.,先ほどの城壁の砲火で轟音がしたため、皆怖がっているのだろう。,"Пушечная канонада и боевые крики у городских стен, должно быть, всех испугали.",
,,,,,,,,,,默认92,,,,……,……,...,……,...,
,,,,,,,,,,默认93,,,,哦？,哦？,Oh?,ん？,А?,
,,,,,,,,,,默认94,,,,来人了。,來人了。,Figures approached.,誰か来た。,Кто-то появился.,
,,,,,,,,,,默认95,,,,略微等了一会儿后，我看到些许人影。,略微等了一會後，我看到些許人影。,"After a brief wait, shadowy outlines emerged in the distance.",しばらく眺めていると、人影が現れた。,Спустя какое-то время я заметил вдалеке людские силуэты.,
,,,,,,,,,,默认96,,,,我看到有三个人。,我看到有三個人。,Three figures came into view.,人影は三人見える。,Их было трое.,
,,,,,,,,,,默认97,,,,为首的人骑着马，放开缰绳让马缓步前行。,為首的人騎著馬，放開韁繩讓馬緩步前行。,"The one leading rode horseback, slackening the reins to let his steed plod ahead.",先頭の者は馬にまたがり、手綱を緩めてゆっくりと前進している。,"Командир сидел на лошади, ослабив поводья, позволяя ей идти своим чередом.",
,,,,,,,,,,默认98,,,,这三人都垂头丧气，仿佛议论着什么，毫无作战士气，就连他们的马，也满眼哀怨，时不时仰头哀鸣。,這三人都垂頭喪氣，彷彿議論著什麼，毫無作戰士氣，就連他們的馬，也滿眼哀怨，三不五時仰頭哀鳴。,"All three slumped in defeat, whispering grimly without a shred of morale—even their horses seemed haunted, tossing their heads with hollow, grieving neighs.",三人はうなだれ、何かを話しているようで士気はない。彼らの馬まで悲嘆に暮れた目で、時折嘶いている。,"Все трое опустили головы и мрачно перешёптывались; сломлен был дух у каждого - даже у лошадей, которые встряхивали головами и издавали глухие, скорбные ржания.",
,,,,,,,,,,默认99,,,,他们……难道是吃了败仗的守军？,他們……難道是吃了敗仗的守軍？,Were they... defeated garrison troops?,彼らは……蹂躙された防衛軍の一員だろうか？,Неужели...они из проигравших защитников города?,
,,,,,,,,,,默认100,,,,为何这三人不像其他人一样匆忙？而且他们从北往南走，这是要去哪？,為何這三人不像是其他人一樣匆忙，而且他們從北往南走，這是要去哪？,Why weren’t these three rushing like the others? And why were they heading south from the north—where were they going?,ならばなぜ他の者達のように急がず、南へ向かっているのだろうか。一体どこへ？,"А почему они не бегут, как остальные? И они идут с севера на юг - куда это они направляются?",
,,,,,,,,,,默认101,,,,……,……,...,……,...,
,,,,,,,,,,默认102,,,,我眯着眼睛思考。,我眯著眼睛思考。,"I squinted, pondering.",目を細めて考える。,Я прищурился в раздумьях.,
,,,,,,,,,,默认103,,,,然后，一炷香的时间匆匆掠过，街上再次空无一人。,然後，一炷香的時間匆匆掠過，街上再次空無一人。,"Then, in the time it takes a stick of incense to burn, the streets emptied again.",ふと気づくと、一炷香ほど時が経っており、街道は再び無人となっていた。,Спустя быстро пролетевшее время сгорания одной палочки благовоний улицы снова опустели.,
,,,,,,,,,,默认104,,,,一炷香后，正当我站得腿酸了想要下去歇息——密密麻麻的黑影突然出现在了我目之所及的远处。,,"After the incense burned, just as my legs grew sore and I thought to rest—a seething mass of shadows surged into view in the distance.",いい加減足も痺れてきたため、下に降りて一息つこうとしたその時――びっしりと並んだ真っ黒な影が遥か向こうに見えた。,"Ещё погодя, мои ноги начали затекать и я уже хотел пойти отдохнуть... как вдруг на далёком горизонте возникла огромная череда чёрных теней.",
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,Jump,*妖兵入城,,,,,,,,,,,,,,,,,
,*入左屋，安分守己,,,,,,,,,,,,,,,,,,
,StopBgm,,,,,,3,,,,,,,,,,,
,,,,,,,,,,默认110,,,,进左屋，安分待着吧。,進左屋，安分待著吧。,Better stay in the Left Chamber and lay low.,左の傍屋に入り、しばらくおとなしくしていよう。,Лучше не буду рисковать и спрячусь в флигеле слева.,
,,,,,,,,,,默认111,,,,我的心里冒出了这样的想法。,我的心裡冒出了這樣的想法。,I thought to myself.,そんな考えが頭をよぎった。,Такое решение созрело в моём сердце.,
,,,,,,,,,,默认112,,,,然后，我便一步步地踏过庭院中央的石砖，走进了平常休息的左屋。,然後，我便一步步地踏過庭院中央的石磚，走進了平常休息的左屋。,"And so, step by step, I crossed the courtyard’s stone tiles and entered the Left Chamber—my usual place of rest.",そして、庭の中央にある石畳を一歩また一歩と進み、いつも寝起きしている左の傍屋に入った。,"Шаг за шагом я пересёк вымощенный брусчаткой двор, а затем зашёл во флигель, где обычно отдыхал.",
,,,,,,,,,,默认113,,,,左屋因下雨而变得光线昏暗。,左屋因下雨而變得光線昏暗。,"The Left Chamber was dim, darkened by the rain.",雨のせいで、光は差し込んでこない。,Из-за дождя внутри было тускло.,
,Bg,左屋雨,,,,,1,,,,,,,,,,,,
,Ambience,小雨,TRUE,,,,1,,,,,,,,,,,,
,,,,,,,,,,默认114,,,,这里陈设简单，有一个书柜、一张床和一个书桌。,這裡陳設簡單，有一個書櫃、一張床和一個書桌。,"The furnishings were sparse: a bookshelf, a bed, and a desk.",ここにある家具といえば簡素なものだ。本棚の他には、寝台と書卓しかない。,"Устроен внутри флигель был просто: книжный шкаф, кровать, да письменный стол.",
,,,,,,,,,,默认115,,,,我大概很久没用这个书桌了，甚至我早就将书桌前的椅子丢到了右屋的杂物堆里，书桌上也积着一层灰。,我大概很久沒用這個書桌了，甚至我早就將書桌前的椅子丟到了右屋的雜物堆裡，書桌上也積著的一層灰。,"I must have left this desk untouched for ages—the chair once placed before it had long been cast into the junk heap in the Right Chamber, and a fine layer of dust now veiled its surface.",だが書卓はほとんど使っていない。そこにあった椅子もとうに右の傍屋のがらくたの山の一部になってしまい、書卓の上には埃が積もっている。,"Давно я не сидел за этим столом, настолько давно, что он покрылся толстым слоем пыли, а стул, некогда стоявший перед ним, был заброшен в другой флигель, к остальному хламу.",
,,,,,,,,,,默认116,,,,隐约记得几年前，我的床并非是这种高高的床，而是矮一些的床。,隱約記得幾年前，我的床並非是這種高高的床，而是矮一些的床。,"Vaguely, I recalled that years ago, my bed hadn’t been this tall—it used to be lower.",曖昧な記憶だが、以前の寝台はこうも高くなく、もっと低めのものだった。,"Смутно припоминается,  что несколько лет назад кровать у меня была другая - не настолько высокая, пониже.",
,,,,,,,,,,默认117,,,,后来不知怎的，大概是因我越来越不喜欢阳光照在身上的感觉，便换了一个有遮掩的高床。,後來不知怎的，大概是因我越來越不喜歡陽光照在身上的感覺，便換了一個有遮掩的高床。,"But at some point, perhaps because I’d grown to dislike the sun’s touch, I replaced it with this high, canopied bed.",きっと日光に照らされるのが厭になったのだろう、遮蔽になる高めの寝台にしたのだった。,"Но однажды - наверное, потому что мне всё более было неприятно ощущение от падающего солнечного света - я заменил её на кровать повыше с балдахином.",
,,,,,,,,,,默认118,,,,每当我不安时，便会躲进高床中。,每當我不安時，便會躲進高床中。,"Whenever unease crept in, I would retreat into its shelter.",心が不安定になると、私はそこに逃げ込む。,"Всякий раз, когда мне было не по себе, я там прятался.",
,,,,,,,,,,默认119,,,,如今也是这样。,如今也是這樣。,And now it was no different.,今のように。,И сейчас не было исключением.,
,,,,,,,,,,默认120,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认121,,,,我蜷着身子抱着双膝，静静地缩在左屋等待着。,我蜷著身子抱著雙膝，靜靜地縮在左屋等待著。,"Curling up, knees to chest, I waited silently in the Left Chamber.",私は膝を抱いて、ただ静かにそこでじっとしていた。,"Свернувшись калачиком и прижав колени к груди, я молча прятался в флигеле.",
,,,,,,,,,,默认122,,,,屋外的雨淅淅沥沥，越听越像是女子的哭声。,屋外的雨淅淅瀝瀝，越聽越像是女子的哭聲。,"The rain pattered outside, its rhythm increasingly resembling a woman's sobs.",外の雨はしとしとと降り続き、女の鳴き声のように聞こえてくる。,"Ливень барабанил снаружи, его шум всё больше напоминал женский плач.",
,,,,,,,,,,默认123,,,,偶尔，我能听到几声马蹄声、人的脚步声和窃窃私语声，让我确信此时街道外面还是有些人的。,偶爾，我能聽到幾聲馬蹄聲、人的腳步聲和竊竊私語聲，讓我確信此時街道外面還是有些人的。,"Occasionally, the clop of hooves, footsteps, and hushed whispers reassured me that people still lingered in the streets.",時々、馬のいななきや人の足音、囁き声などが聞こえ、街道にまだ人がいるという確信を得ることができた。,"Иногда топот копыт, шаги и приглушённые разговоры давали мне понять, что в это время на улице всё ещё были люди.",
,,,,,,,,,,默认124,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认125,,,,嗯……,嗯……,Hmm...,ふむ……,Хм-м...,
,,,,,,,,,,默认126,,,,听久了后，这声音有些变化。,聽久了後，這聲音有些變化。,"But as I listened longer, the sounds began to shift.",しばらく聞き耳を立てていると、音に変化があった。,"Пока я прислушивался, звуки стали меняться.",
,,,,,,,,,,默认127,,,,我竟然开始听见野兽的呜咽声……混在那女子的哭声里。,我竟然開始聽見野獸的嗚咽聲……混在那女子的哭聲裡。,"Unbelievably, bestial whimpers now mingled with the woman's weeping.",獣のうめき声が聞こえてきた……泣き叫ぶ女の声に混じって。,"Я услышал, как звериный скулёж стал смешиваться с ""женским плачем"".",
,,,,,,,,,,默认128,,,,——嗡,——嗡,—Bzzzt,――クラッ,*Бззз.*,
,,,,,,,,,,默认129,,,,我的脑袋一阵嗡鸣，兽视症再次加剧。,我的腦袋一陣嗡鳴，獸視症再次加劇。,A dull buzzing filled my skull as the Beast's Affliction grew worse.,頭がずきずきと痛み、獣視病の発作が激しさを増した。,"В голове моей начался зуд, а ""звериный взор"" опять усилился.",
,Shake,Graphics,,x=200 y=120 time=0.4,,,,,PageWait,,,,,,,,,
,Se,耳鸣,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认130,,,,[……],[……],"""...""",「……」,"""...""",
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认131,,,,突然，我的脑海里浮现出一个画面。,突然，我的腦海裡浮現出一個畫面。,"Then suddenly, an image flashed through my mind.",突然、頭にある光景がよぎる。,Внезапно перед глазами вспыхнул образ.,
,,,,,,,,,,默认132,,,,一头魁梧而残暴的彘妖，将一名女子推在地上。,一頭魁梧而殘暴的彘妖，將一名女子推在地上。,"A hulking, savage Boar Demon forced a woman to the ground.",屈強で残虐な猪妖が、女を押し倒している場面だ。,"Образ огромного и свирепого вепря-яогуая, бросающего женщину на землю.",
,,,,,,,,,,默认133,,,,它啃食着女子身上的衣物和血肉，将一个活人活活生吃至死。,它啃食著女子身上的衣物和血肉，將一個活人活活生吃至死。,"It gnawed through her clothes and flesh, devouring the living woman alive.",そいつは身に着けている服ごと女に齧りつくと、生きたまま貪り食った。,"Он омерзительно пожирал её плоть, прогрызаясь сквозь одежду - поедая её живьём.",
,,,,,,,,,,默认134,,,,女子恐惧地呜咽着，声音嘶哑。,女子恐懼地嗚咽著，聲音嘶啞。,"The woman whimpered in terror, her voice ragged.",女は恐怖ですすり泣き、かすれた声を上げる。,Надрывным голосом женщина выла в ужасе.,
,,,,,,,,,,默认135,,,,野兽仿佛听不见，它只是咧嘴笑着，津津有味地继续吃着，獠牙之间堆满了散碎的血肉……,野獸彷彿聽不見，它只是咧嘴笑著，津津有味地繼續吃著，獠牙之間堆滿了散碎的血肉……,"The beast seemed deaf to her cries, grinning as it feasted, its tusks caked with bloody fragments...",獣は口の端を歪めて笑うと、まるでそれが聞こえないかのようにむしゃむしゃと女を食らった。牙の隙間にはぐちゃぐちゃになった血肉が挟まっている……,"Но вепрю было всё равно на её мольбы, он, ухмыляясь, продолжал жадно пожирать её, между его клыками набивались куски разорванной плоти.",
,,,,,,,,,,默认136,,,,不行……,不行……,No...,だめだ……,Нет...,
,,,,,,,,,,默认137,,,,在左屋躲了一会儿后，我想七想八，越来越不安了。,在左屋躲了一會後，我想七想八，越來越不安了。,"Hiding in the Left Chamber, my mind raced with terrible thoughts.",こちらに隠れてしばらく経つが、何か考えれば考えるほど不安は増すばかりだった。,"Пока я прятался, в мою голову начали вслывать ужасные мысли.",
,,,,,,,,,,默认138,,,,逃避不是办法。,逃避不是辦法。,Running wouldn't solve anything.,逃げるだけでは何も解決しない。,Бегство - не выход.,
,,,,,,,,,,默认139,,,,还是去右屋看看街道上的情况吧。,還是去右屋看看街道上的情況吧。,I needed to check the streets from the Right Chamber.,やはり右の傍屋から町の様子を伺おう。,Надо проверить улицу из правого флигеля.,
,,,,,,,,,,默认140,,,,[……],[……],"""...""",「……」,"""...""",
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认141,,,,我深呼出一口气，离开左屋，穿过庭院，走向了右屋。,我深呼出一口氣，離開左屋，穿過庭院，走向了右屋。,"Steeling myself, I left the Left Chamber and crossed the courtyard to the right.",私は深く息を吐き出すと、左の傍屋を出て庭を横切り、右の傍屋に入った。,"Собравшись с духом, я покинул левый флигель, пересёк двор и подошёл к правому.",
,,,,,,,,,,默认142,,,,——嗒。,——嗒。,—Tap.,――コツッ。,*Бамц.*,
,,,,,,,,,,默认143,,,,我踏进了右屋，扑面而来的是草屑和破布的味道。,我踏進了右屋，撲麵而來的是草屑和破布的味道。,"As I stepped into the Right Chamber, the scent of hay and tattered cloth assaulted my senses.",右の傍屋へ足を踏み入れると、草屑とぼろ布の匂いが鼻をついた。,"Как только я вошёл, в нос сразу же ударил запах соломы и старой одежды.",
,Bg,右屋雨盖,,,,,0.5,,,,,,,,,,,,
,,,,,,,,,,默认144,,,,我走到堆着的杂物前，抬起脚，迈步踏上一个能勉强落脚的木箱。,我走到堆著的雜物前，抬起腳，邁步踏上一個能勉強落腳的木箱。,"I walked to the pile of clutter, lifted my foot, and stepped onto a wooden crate barely sturdy enough to bear my weight.",積み重なったがらくたの前に行くと、なんとか足場になりそうな木箱に足をかける。,"Я подошёл к куче хлама и поднял ногу, чтобы ступить на шаткий деревянный ящик, едва способный выдержать меня.",
,,,,,,,,,,默认145,,,,——呼。,——呼。,—Huff.,――ふぅ。,*Вжу-у-ух.*,
,,,,,,,,,,默认146,,,,布鞋踩起了弥漫的灰尘，我爬到木箱之上，双手扒着窗户，透过右屋的小窗看向远方——,布鞋踩起了瀰漫的灰塵，我爬到木箱之上，雙手扒著窗戶，透過右屋的小窗看向遠方——,"My cloth shoes kicked up swirling dust as I climbed atop the crate, gripping the windowsill with both hands to peer through the Right Chamber’s narrow window—",布靴が舞い上がった埃を踏みしめ、私は木箱の上に登った。そして両手で窓枠を掴むと、小窓から遠くを見る――,"Ухватившись за подоконник, я встал на ящик, подняв вихрь пыли своими тканевыми туфлями, чтобы выглянуть из окошка правого флигеля.",
,,,,,,,,,,默认147,,,,……,……,...,……,...,
,Bgm,重重墙囚,,,,0.2,3,,,,,,,,,,,
,,,,,,,,,,默认148,,,,嗯……从右屋往外看，正好能看到贯穿东城区的街道。,嗯……從右屋往外看，正好能看到貫穿東城區的街道。,"Hmm... From the Right Chamber’s window, I could see straight down the street cutting through the East District.",ふむ……右の傍屋からだと、ちょうど東城区の街並みが一望できる。,"Хм-м... С высоты мне было отлично видно главную улицу, которая пролегала через восточный квартал.",
,,,,,,,,,,默认149,,,,街道绵延数百步，由南向北。,街道綿延數百步，由南向北。,"The road stretched hundreds of paces, running south to north.",街道が数百歩に渡って南北に伸びている。,Дорога тянулась на сотни шагов с юга на север.,
,,,,,,,,,,默认150,,,,此时，街道之上空无一人，估计大多数城民都像我一样躲在了家中。,此時，街道之上空無一人，估計大多數城民都像我一樣躲在了家中。,The streets lay utterly deserted now—most townsfolk had likely barricaded themselves indoors like me.,人っ子ひとりいない。ほとんどの住民は私のように家の中に避難しているのだろう。,"Но на улице было ни души. Наверное, все, как и я, попрятались по своим усадьбам.",
,,,,,,,,,,默认151,,,,……,……,...,……,...,
,,,,,,,,,,默认152,,,,怪了？,怪了？,Strange.,おかしい。,Странно.,
,,,,,,,,,,默认153,,,,怎么没人？,怎麼沒人？,Where was everyone?,どうして誰もいないのだ？,А почему никого нет?,
,,,,,,,,,,默认154,,,,明明刚才在左屋时，还能隐约听到街上传来一些声音。,明明剛才在左屋時，還能隱約聽到街上傳來一些聲音。,"Just moments ago, in the Left Chamber, faint noises had still carried from the street.",先ほど左の傍屋にいた時は、かすかだが物音が聞こえていた。,"Буквально только что из левого флигеля я слышал, как с улицы доносились какие-то звуки.",
,,,,,,,,,,默认155,,,,如今怎么一个人都没有？,如今怎麼一個人都沒有？,So why was it completely deserted now?,なのに、なぜ今は人っ子ひとりいないのだ？,Так почему же сейчас тут ни души?,
,,,,,,,,,,默认156,,,,等等……远处那是？,等等……遠處那是？,Wait... what was that in the distance?,ん……？向こうに見えるのは何だ？,А? Что это там в далеке?,
,,,,,,,,,,默认157,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认158,,,,正当我觉得街上没人时，我突然注意到了远处的变化——,正當我覺得街上沒人時，我突然注意到了遠處的變化——,"Just as I concluded the street was empty, movement flickered at the far end—",街道に誰もいないと気付いたのと同時に、遠くで何かが動いた――,"Пока я гадал, почему на улице никого нет, мне вдруг бросились в глаза изменения на горизонте:",
,,,,,,,,,,默认159,,,,密密麻麻的黑影突然出现在了我目之所及的远处。,密密麻麻的黑影突然出現在了我目之所及的遠處。,"A tide of shadows surged into view, blackening the horizon.",びっしりと並んだ真っ黒な影が遥か向こうに見えた。,Вдалеке возникла огромная череда чёрных теней.,
,Jump,*妖兵入城,,,,,,,,,,,,,,,,,
,*妖兵入城,,,,,,,,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,多铎登场,,,,,1,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,BgEvent,妖兵入城_天亮,,,,,,,,,,,,,,,,,
,Se,行军声,,,,,,,,,,,,,,,,,
,FadeIn,black,,square,,,1,,,,,,,,,,,
,Thread,*移镜头-史可法兵败1,,,,,,,,,,,,,,,,,
,Se,马蹄震动,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认160,,,,来了！,來了！,They were here.,来た……！,Они тут!,
,,,,,,,,,,默认161,,,,街道的远处，出现了破城的群妖。,街道的遠處，出現了破城的群妖。,"In the distance along the street, there appeared the Horde of Demons that had breached the walls.",街道の奥に、城壁を破った妖怪の群れが現れた。,На дальнем краю улицы возникли взявшие город яогуаи.,
,,,,,,,,,,默认162,,,,最前列的妖怪大概有数百名，他们都骑着棕马，头戴黑色的盔，身穿白甲。,最前列的妖怪大概有數百名，他們都騎著棕馬，頭戴黑色的盔，身穿白甲。,"At the forefront stood several hundred demons, all astride brown horses, donning black helmets and White Armor.",最前列の妖怪はおよそ数百、みな馬に跨り、黒の兜と白の鎧で身を包んでいる。,"В авангарде были сотни яогуаев верхом на гнедых лошадях, их головы были увенчаны чёрными шлемами, а сами они были облачены в белую броню.",
,,,,,,,,,,默认163,,,,那黑色的盔不知是皮制还是铁制，在雨中闪闪发亮，大多都有着红色的盔缨。,那黑色的盔不知是皮製還是鐵製，在雨中閃閃發亮，大多都有著紅色的盔櫻。,"The black helmets—whether leather or iron—gleamed in the rain, most topped with crimson plumes.",あの黒い兜が皮でできているのか、それとも鉄なのかはわからないが、ほとんどに赤色の兜飾りがついており、雨の中できらきらと光っている。,"Чёрные шлемы, блестевшие на дожде, были то ли кожаными, то ли стальными. Красный плюмаж в виде кисти венчал большинство из них.",
,,,,,,,,,,默认164,,,,那白色的甲有些镶着红边，有些则没有，甲面上布满了密密麻麻的圆钉。,那白色的甲有些鑲著紅邊，有些則沒有，甲面上布滿了密密麻麻的圓釘。,"Some sets of White Armor were trimmed in red, others plain, their surfaces bristling with tight clusters of rounded rivets.",白の鎧には赤い縁取りがされているものと、そうでないものがあり、いずれも丸い鋲がびっしりと打ち込まれている。,"Белая броня тоже была разной: у кого-то с красной отделкой, у других она была попроще - просто утыкана плотными рядами заклёпок.",
,,,,,,,,,,默认165,,,,这些穿白甲的妖怪，几乎都是彘妖，偶尔会有少数几只豹妖混杂其中。,這些穿白甲的妖怪，幾乎都是彘妖，偶爾會有少數幾隻豹妖混雜其中。,"Their expressions were all grim—some felt shame, some grief, but most were plainly terrified.",白鎧の妖怪のほとんどが猪妖のようで、そこに紛れて少数の豹妖がいる。,"Большинство в белой броне были вепрями, хотя среди них были и леопарды.",
,,,,,,,,,,默认166,,,,他们队形整齐，军容整肃，在雨中行进却丝毫没有慌乱，看起来比我曾见过的兴平伯的军队要有纪律得多。,他們隊形整齊，軍容整肅，在雨中行進卻絲毫沒有慌亂，看起來比我曾見過的興平伯的軍隊要有紀律地多。,How could this be?,彼らは整然と隊列を組み、乱れることなく雨の中を行進している。かつて見た興平伯の軍よりも規律がしっかりとしているようだ。,"Шли они отточенным строем, с чинной выправкой, их дисциплина нисколько не колебалась дождём - они были заметно организованнее в сравнении с некогда виденным мною войском бо Синпина.",
,,,,,,,,,,默认167,,,,呵。,呵。,These women... are they from the northern district? Or the garrison soldiers' families?,ふっ。,Хм...,
,,,,,,,,,,默认168,,,,乍看之下，这些人确实不像来抢劫的强盗，倒像是这座城的主人。,乍看之下，這些人確實不像來搶劫的強盜，倒像是這座城的主人。,I don't know.,一目では、とても略奪に来た賊には見えない。むしろこの町の主といった風格である。,"На первый взгляд они и правда не были похожи на разбойников, которые явились просто пограбить - они вели себя как истинные хозяева города.",
