#SHEET_NAME,忆-第一回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,Bg,静听,,,,-500,1,,,,,,,,,,,
,Tween,BG,ScaleTo,x=2 y=2 time=0,,,,,,,,,,,,,,
,,苏怜烟,<Off>,,,,,,,默认76,,苏怜烟/02_苏怜烟_12,,[哦？],[哦？],"""Oh?""",「へぇ？」,"""А?"""
,CharacterOff,,,,,,,,,,,,,,,,
,,,,,,,,,,默认77,,,,苏怜烟闻此，饶有兴致地抬起眼眸，凝视着我。,蘇憐煙聞此，饒有興致地抬起眼眸，凝視著我。,"Upon hearing this, Su Lianyan raises her eyes with keen interest, fixing me with a stare.",怜煙はそれを聞くと、少し興味が湧いたように目を移し、じっと私の方を見た。,"Услышав это, Су Лянъянь подняла глаза и с горячим интересом пристально посмотрела на меня."
,,,,,,,,,,默认78,,,,受她目光鼓舞，我稍起卖弄之心。,受她目光鼓舞，我稍起賣弄之心。,"Emboldened by her gaze, a touch of showmanship stirs within me.",彼女の視線を受け、私は少し見栄を張りたいという思いが芽生えた。,"Воодушевлённый её взглядом, я ощутил в себе нотку показного пылу."
,,方知宥,,,,,,,,默认80,,方知宥/02_方知宥_12,,[《水浒传》中最黑暗龌龊者，莫过于西门庆数回，而《金瓶梅》将此数回延展扩写，终成旷世奇书。],[《水滸傳》中最黑暗齷齪者，莫過於西門慶數回，而《金瓶梅》將此數回延展擴寫，終成曠世奇書。],"""The darkest and most sordid parts in 'Water Margin' are undoubtedly the chapters featuring Ximen Qing. 'The Plum in the Golden Vase' expands upon these chapters, ultimately giving birth to a peerless masterpiece.""",「『水滸伝』で最もどす黒い話といえば、西門慶のくだりだろう。『金瓶梅』はこの話をどんどん拡張し、世に稀に見る奇書となった」,"""Самыми тёмными и мерзкими главами в 'Речных заводях' - были несомненно те, где фигурировал Симэнь Цин. В 'Цветах сливы в золотой вазе' развили эти главы, и в конечном итоге создали бесподобный шедевр."""
,,方知宥,,,,,,,,默认81,,方知宥/02_方知宥_13,,[我遍寻《西游记》，发觉其最黑暗残忍处，当属狮驼岭数章……因此，我想写那金翅大鹏引十万妖兵破城，屠戮一国的故事。],[我遍尋《西遊記》，發覺其最黑暗殘忍處，當屬獅駝嶺數章……因此，我想寫那金翅大鵬引十萬妖兵破城，屠戮一國的故事。],"""After scouring through 'Journey to the West', I discovered that its darkest, most brutal chapters lie in the tales of Lion Camel Ridge... That's why I want to write a story about the Golden-Winged Great Roc leading a hundred thousand demon soldiers to breach a city and butcher an entire kingdom.""",「私が『西遊記』を読む中で最も陰鬱で残忍な回と感じたところは、獅駝嶺のくだりだった……だから、大鵬金翅鳥が十万の妖怪の兵を連れて攻め入り、国を滅ぼした物語を書きたいんだ」,"""Прочитав 'Путешествие на Запад', я отметил, что самые тёмные и самые жестокие главы были в сказаниях о Львино-Верблюжим хребте... Именно поэтому я хочу написать книгу о Великом Златокрылом Кондоре, ведущем сто тысяч яогуаев, чтобы покорить город и истребить целое королевство."""
,,方知宥,,,,,,,,默认82,,方知宥/02_方知宥_14,,[我欲以鲜血、野蛮、残暴，写尽世人悲苦……欲借污秽、混沌、黑暗，映照良善之光。],[我欲以鮮血、野蠻、殘暴，寫盡世人悲苦……欲借汙穢、混沌、黑暗，映照良善之光。],"""I intend to use bloodshed, barbarism, and brutality to depict the world's sorrows in full... to reflect the light of goodness through filth, chaos, and darkness.""",「流血で、暴虐で、惨烈で、この世の哀苦を綴りたい……不浄で、混沌で、暗黒で、善なる光を映したい」,"""Я хочу использовать кровь, варварство и жестокость, чтобы показать все печали мира... а затем, сквозь грязь, хаос и тьму, отразить луч добра."""
,,,,,,,,,,默认83,,,,我越说越激动，说到后面，不禁热血上头，握紧了拳头。,我越說越激動，說到後面，不禁熱血上頭，握緊了拳頭。,"The more I spoke, the more agitated I became. By the end, blood rushed to my head, and I clenched my fists tightly.",話を続けるうちに興奮してしまい、最後の方は頭に血が上って拳をきつく握りしめていた。,"Чем больше я говорил, тем сильнее распалялся. В конце концов, кровь хлынула в голову, и я крепко сжал кулаки."
,BgOff,,,,,,1,,,NoWait,,,,,,,,
,Bg,静听,,,,-500,0.5,,,,,,,,,,,
,Tween,BG,ScaleTo,x=2 y=2 time=0,,,,,,,,,,,,,,
,,苏怜烟,<Off>,,,,,,,默认84,,苏怜烟/02_苏怜烟_13,,[甚好……知宥所想，确为妙思。],[甚好……知宥所想，確為妙思。],"""Excellent... What you have in mind, Zhiyou, is indeed a brilliant concept.""",「いいじゃない……知宥の構想、素晴らしいと思うわ」,"""Замечательно… Чжию, у тебя действительно интересная идея."""
,,苏怜烟,<Off>,,,,,,,默认86,,苏怜烟/02_苏怜烟_14,,[不过，现在写了多少了？],[不過，現在寫了多少了？],"""But how much have you written so far?""",「それで、今はどのくらい書いたの？」,"""А сколько ты уже написал?"""
,CharacterOff,,,,,,,,,,,,,,,,
,,,,,,,,,,默认87,,,,她话锋一转，突然抬起眼眸问。,她話鋒一轉，突然抬起眼眸問。,"Her tone shifting abruptly, she raises her eyes to ask.",ふと目を上げたかと思うと、彼女が話の矛先を変えた。,"Подняв глаза, сместила она нить разговора."
,,方知宥,,,,,,,,默认88,,方知宥/02_方知宥_15,,[只字未落。],[隻字未落。],"""Not a single word.""",「まだ一言も」,"""Ни единого слова."""
,,,,,,,,,,默认89,,,,我微微一笑。,我微微一笑。,I offer a faint smile.,私ははにかんだ。,Я слабо улыбнулся.
,,苏怜烟,<Off>,,,,,,,默认90,,苏怜烟/02_苏怜烟_15,,[噗，你说到这里，倒是显得悠然自得。],[噗，你說到這裡，倒是顯得悠然自得。],"""Pfft, the way you talk about this, you seem perfectly at ease.""",「ぷっ、そこまで話しておいて、ずいぶん悠長そうね」,"""Пф-ф-ф, а ты не торопишься, я погляжу."""
,CharacterOff,,,,,,,,,,,,,,,,
,,,,,,,,,,默认91,,,,她以袖掩唇，轻笑出声。,她以袖掩唇，輕笑出聲。,"She covers her lips with her sleeve, letting out a soft laugh.",彼女が袖で口元を隠しながら、くすくすと笑う。,Она закрыла рот рукавом и тихо рассмеялась.
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,静听,,,,,1,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,,方知宥,,,,,,,,默认92,,方知宥/02_方知宥_16,,[哈哈！来日方长……我今年才十八，人生还长着呢。],[哈哈！來日方長……我今年才十八，人生還長著呢。],"""Ha ha! There's still plenty of time... I'm only eighteen this year, with a long life ahead of me.""",「ははは！私はまだ十八だよ……先はまだまだ長い」,"""Ха-ха! Время ещё есть, мне только восемнадцать, ещё жить и жить."""
,,方知宥,,,,,,,,默认93,,方知宥/02_方知宥_17,,[嗯……再给我十年……不，只要五年，我一定能写出此书！],[嗯……再給我十年……不，只要五年，我一定能寫出此書！],"""Hmm... give me another ten years... no, just five, and I'll definitely finish this book!""",「そうだな……十年……いや、五年くれれば、きっとその本を書いてみせるよ！」,"""Вот дай мне десять… нет, достаточно пяти лет, и я обязательно напишу эту книгу!"""
,,苏怜烟,<Off>,,,,,,,默认94,,苏怜烟/02_苏怜烟_16,,[五年？墨未沾纸，倒是说得轻巧。],[五年？墨未沾紙，倒是說的輕巧。],"""Five years? Not even a drop of ink on paper, yet you speak so lightly.""",「五年？まだ書き始めてもいないのに、簡単に言うのね」,"""Пять лет? Ты ещё ни единого следа туши на бумаге не оставил, а так говоришь."""
,,方知宥,,,,,,,,默认95,,方知宥/02_方知宥_18,,[哦？那你若是不信我能成书？不如我们打个赌？],[哦？那你若是不信我能成書？不如我們打個賭？],"""Oh? So you don't believe I can finish this book? How about we make a bet?""",「そうかな？僕にはできないと思ってるのかい？じゃあ賭けをしようか」,"""М-м-м? Ну если не веришь, что мне удастся завершить её за это время… Может, тогда побъёмся о заклад?"""
,,苏怜烟,<Off>,,,,,,,默认96,,苏怜烟/02_苏怜烟_17,,[赌什么？],[賭什麼？],"""What's the wager?""",「何を？」,"""На что?"""
,,方知宥,,,,,,,,默认97,,方知宥/02_方知宥_19,,[若我五年后未能成书，我便纵倾尽所有家财，定要为你赎身……],[若我五年後未能成書，我便縱傾盡所有家財，定要為你贖身……],"""Should five years pass and no book bear my name, then I swear, even if it costs me every coin I own, I will buy your freedom with what remains of my life.""",「五年でこの本を書き上げられなかったら、家財を全部売り払ってでも、君を身請けするよ」,"""Если за пять лет я не напишу этой книги, то я потрачу всё своё состояние, чтобы выкупить тебя..."""
,,方知宥,,,,,,,,默认98,,方知宥/02_方知宥_20,,[可若是我能成书嘛……你便……],[可若是我能成書嘛……你便……],"""But if I do succeed... then you'll...""",「でも、もしも僕が書き上げられたら……その時は……」,"""А если всё-таки напишу… то ты…"""
,,,,,,,,,,默认99,,,,我脸一热，心中所想，一时难以说出口。,我臉一熱，心中所想，一時難以說出口。,"My face flushes hot, the thought in my mind too embarrassing to voice.",顔がぼっと熱くなった。心で思ってはいても、なかなか口から言葉が出ない。,"Моё лицо стало всё пунцовым, мысль в голове была слишком стыдной, чтобы её озвучить."
,,苏怜烟,<Off>,,,,,,,默认100,,苏怜烟/02_苏怜烟_18,,[我便自赎此身，嫁入你家中？],[我便自贖此身，嫁入你家中？],"""Shall I redeem myself and marry into your family?""",「根引きして、あなたのところに嫁ぐ？」,"""То я сама себя выкуплю и войду в твой дом в качестве супруги?"""
,,,,,,,,,,默认101,,,,不料，她竟先道破了我的几分心思。,不料，她竟先道破了我的幾分心思。,"Unexpectedly, she divined my thoughts before I could speak.",意外なことに、彼女の方が先に私の思いを口に出した。,"Неожиданно она угадала мои мысли прежде, чем я успел заговорить."
,,方知宥,,,,,,,,默认102,,方知宥/02_方知宥_21,,[不，不是……],[不，不是……],"""No, that's not it...""",「い、いや、そういうわけじゃ……」,"""Да нет..."""
,,,,,,,,,,默认103,,,,我矢口否认。,我矢口否認。,I deny it immediately.,私はそれを否定する。,Начал отпираться я.
,,苏怜烟,<Off>,,,,,,,默认104,,苏怜烟/02_苏怜烟_19,,[怎么？你不愿？ 还是说……介怀我的身份？],[怎麼？你不願？ 還是說……介意我的身份？],"""What's the matter? You don't want that? Or is it... you mind my status?""",「なに？いやなの？それとも……私の身分が引っかかる？」,"""В чём дело? Ты не хочешь? Неужели… тебе не по нраву мой статус?"""
,,,,,,,,,,默认105,,,,她眼眸荡漾，盈盈望来。,她眼眸盪漾，盈盈望來。,Her eyes ripple with emotion as she gazes at me intently.,彼女が目を潤ませ、じっとこちらを見つめる。,"Её глаза искрились эмоциями, пока она пристально смотрела на меня."
,,方知宥,,,,,,,,默认106,,方知宥/02_方知宥_22,,[这……那我……],[這……那我……],"""This... Then I...""",「えっと……じゃあ……」,"""Это, ну... Я..."""
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认107,,,,我心中早有答案。,我心中早有答案。,The answer has long been in my heart.,答えはとうに決まっている。,Ответ уже давно был у меня в сердце.
,,,,,,,,,,默认108,,,,却如鲠在喉，难以启齿。,卻如鯁在喉，難以啟齒。,"But it's like a fishbone stuck in my throat, too hard to voice.",しかし喉に何かが詰まっているかのように、それが出てこない。,"Я хотел что-то сказать, но у меня словно застряла кость в горле."
,,,,,,,,,,默认109,,,,而每逢此等僵局，她总能先解了围——,而每逢此等僵局，她總能先解了圍——,"And every time we reach such an impasse, she always breaks the deadlock first—",こうやって膠着している時に、それを打ち破るのはいつも彼女の方だ。,"Но каждый раз, когда мы заходили в тупик, она находила способ прервать тишину."
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,苏怜烟,<Off>,,,,2,,,默认110,,苏怜烟/02_苏怜烟_20,,[有了，我有一计。],[有了，我有一計。],"""I have it! I have a plan.""",「じゃあ、私に考えがあるわ」,"""Знаю! У меня мысль на сей счёт!"""
,StopVoice,,,,,,1,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Bg,花魁房间,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认111,,,,苏怜烟轻笑一声，款款起身。,蘇憐煙輕笑一聲，款款起身。,"With a soft laugh, Su Lianyan rises gracefully.",怜煙はふふっと笑うと、ひらりと身を起こした。,С мягким смехом Су Лянъянь грациозно встала.
,,方知宥,,,,,,,,默认112,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认113,,,,我望向她。,我望向她。,I look toward her.,彼女の方を見る。,Я посмотрел на неё.
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,回眸,,,,,1,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1.6 y=1.6 time=0,,,,,,,,,,,,,,
,Thread,*BG拉远,,,,,,,,,,,,,,,
,,苏怜烟,<Off>,,,,2,,,默认114,,苏怜烟/02_苏怜烟_21,,[倘若有朝一日，你书写成，名动四方，我便赠你一物。],[倘若有朝一日，你書寫成，名動四方，我便贈你一物。],"""Should you one day finish that book and achieve fame, I shall bestow a gift upon you.""",「もしも本を書き上げて有名になれたら、私から贈り物をあげるわ」,"""Если когда-нибудь напишешь свою книгу и прославишься, то я тебе подарю кое-что."""
,,,,,,,,,,默认115,,,,苏怜烟侧身对我，曼声言道。,蘇憐煙側身對我，曼聲言道。,"She turns to face me partially, speaking in a tender voice.",すり寄るように私に近付くと、怜煙はゆったりとした口調でそう言った。,"Сказала она мягко, повернувшись ко мне боком."
,,方知宥,,,,,,,,默认116,,方知宥/02_方知宥_23,,[何物？],[何物？],"""What kind of gift?""",「何だい？」,"""Кое-что?"""
,WaitThread,*BG拉远5s,TRUE,,,,,,NoWait,,,,,,,,
,,苏怜烟,<Off>,,,,,,,默认117,,苏怜烟/02_苏怜烟_22,,[“才子封笔时，佳人赠物日。”——到底是何物，那时你便会知晓。],[“才子封筆時，佳人贈物日。”——到底是何物，那時你便會知曉。],"""When the scholar sets down his brush, the courtesan shall offer her tribute... —You'll find out what it is when the time comes.""",「『書生筆擱きし時、花魁贈る』――それが何なのかは、いずれわかるわ」,"""Коль учёный кисть положит, то красавица кое-что ему дарует - потом узнаешь, что я тебе подарю."""
,,,,,,,,,,默认118,,,,她转眸看向我，嫣然一笑，唇边梨涡浅现。,她轉眸看向我，嫣然一笑，唇邊梨渦淺現。,"A pause, her eyes glinting like moonlit porcelain as dimples graced her smile.",彼女が私を尻目に艶やかな笑みを浮かべると、口元にうっすらとえくぼが浮かんだ。,"Она замолчала, кокетливо улыбаясь, пока на её лице играли ямочки."
,,,,,,,,,,默认119,,,,呵……她又卖了个关子。,呵……她又賣了個關子。,Hah... Another of her silken enigmas.,あぁ……またそうやって私を焦らすのだな。,"Хех, опять она за свои загадки."
,,,,,,,,,,默认120,,,,她啊。,她啊。,This was her essence:,彼女には敵わない。,Таковой она была:
,,,,,,,,,,默认121,,,,最擅长的便是卖关子，常常语带玄机，令人难窥其藏。,最擅長的便是賣關子，常常語帶玄機，令人難窺其藏。,"A voice that danced between truth and riddle, words weighted with unspoken sonnets, leaving listeners grasping at moonbeams.",本心を見せない思わせぶりな物言い、それが彼女の得意技だ。,"Как никто другой, умела заинтриговать - в речи её часто таились скрытые смыслы, недоступные для понимания другим."
,,方知宥,,,,,,,,默认122,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认123,,,,我低头垂眸，笑着一叹，再而抬起眼眸向她望去——,我低頭垂眸，笑著一嘆，再而抬起眼眸向她望去——,"My gaze fell, a soft sigh escaping my lips before I lifted my eyes once more—",私は目を伏せ、口角を上げながらふっと溜息をついた。そして再び視線を上げ、彼女の方を見る。,"Я опустил глаза, вздохнул со смехом и снова поднял их на неё."
,,,,,,,,,,默认124,,,,她一挥衣袖，转身向那翠色屏风走去，逐渐消失不见……,她一揮衣袖，轉身向那翠色屏風走去，逐漸消失不見……,"Only to catch the whisper of her sleeve as she turned, her figure receding behind the emerald screen, fading like ink dissolving in tea...",彼女は袖を振り、身を翻すと緑色の屏風の向こうへと歩いていった。徐々にその姿がおぼろげになっていく……,"Взмахнув рукавами, она повернулась и направилась к ширме, её силуэт постепенно исчезал из виду."
,CharacterOff,,,,,,1
,StopBgm,,,,,,3,,,,,,,,,,,
,StopAmbience,,,,,,3
,StopSe,,,,,,
,FadeOut,black,,,,,2
,BgOff,,,,,,0
,Jump,*记-第二回
