#SHEET_NAME,忆-第十回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,忆景姨,通常,,,,,,,默认217,,景姨/22_景姨_03,,[方、知、宥？好听！是好名字。],[方、知、宥？好聽！是好名字。],"""Fang... Zhi... You? Lovely name! It is a fine name.""",「ほう、ち、ゆう？いいわね！素敵な名前だわ」,"""Фан... Чжи... Ю? Ой, какое красивое имя!"""
,,方知宥,,,,,,,,默认218,,方知宥/22_方知宥_35,,[请问该如何称呼您？],[請問該如何稱呼您？],"""How should I address you?""",「ところで、何とお呼びすれば？」,"""А Вас как называть, позвольте спросить?"""
,,忆景姨,,,,,,,,默认219,,景姨/22_景姨_04,,[叫我景姨便好！阁中的人都这般叫！],[叫我景姨便好！閣中的人都這般叫！],"""Just call me Aunt Jing! Everyone here calls me that!""",「景ばあでいいわ！ここの人はみんなそう呼ぶから！」,"""Да зовите меня тётушкой Цзин! Здесь меня все так называют!"""
,,,,,,,,,,默认220,,,,景姨笑了笑，继而从酒壶中斟了两杯酒，一杯递我，一杯自握。,景姨笑了笑，繼而從酒壺中斟了兩杯酒，一杯遞我，一杯自握。,"Aunt Jing smiled, then poured two cups of wine from the flask—one for me, one for herself.",からからと景ばあが笑い、酒瓶から二杯分の酒を注ぐと、一杯を私に渡し、一杯を自分で持った。,"Улыбнувшись, тётушка Цзин налила ещё две чарки вина - для меня и для себя."
,,忆景姨,,,,,,,,默认221,,景姨/22_景姨_05,,[来，景姨敬你一杯，祝你今夜尽兴！],[來，景姨敬你一杯，祝你今夜盡興！],"""Come, let Aunt Jing toast you. May you enjoy yourself tonight!""",「さ、景ばあから一杯ご馳走するわ。今夜は存分に楽しんでちょうだい！」,"""Позвольте тётушке Цзин выпить за Вас! Надеюсь, Вам сегодня всё понравится!"""
,,,,,,,,,,默认222,,,,她举杯，眼中满是殷勤期待。,她舉杯，眼中滿是殷勤期待。,"She raised her cup, eyes alight with eager anticipation.",彼女が杯を掲げた。その目には心からの期待を感じる。,"Она подняла бокал, в её глазах читалось приветливое ожидание."
,,方知宥,,,,,,,,默认223,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认224,,,,她既如此，我也不好推拒。,她既如此，我也不好推拒。,"With such insistence, I could hardly refuse.",そこまでされてしまっては、遠慮も無粋というものだ。,Такой настойчивости мне было трудно отказать.
,,,,,,,,,,默认225,,,,于是笑了笑，饮下她所斟之酒，酒液在舌尖化开，带一丝甘甜与辛辣，继而化作暖流由喉入腹。,於是笑了笑，飲下她所斟之酒，酒液在舌尖化開，帶一絲甘甜與辛辣，繼而化作暖流由喉入腹。,I smiled and drank the wine she had poured. The liquor unfolded on my tongue—sweet and sharp—then warmed into a current flowing from throat to stomach.,そのため、彼女が注いでくれた酒を笑って飲み干した。酒のわずかな甘さと辛さがひりっと舌でとろけ、やがて喉をくぐって腹へと落ちていった。,"Улыбнувшись, я выпил вина. Оно растаяло на кончике языка, оставив лёгкую сладость и остроту, а затем превратилось в тёплый ручей, текущий прямо в желудок."
,,忆景姨,,,,,,,,默认226,,景姨/22_景姨_06,,[好！一饮而尽！方公子真给景姨面子……那接下来我便不扰你们了，不过，有件事方公子可要留意……],[好！一飲而盡！方公子真給景姨面子……那接下來我便不擾你們了，不過，有件事方公子可要留意……],"""Great! Drained it in one go! Young Master Fang truly honor Aunt Jing... Then I shall not disturb you further. However, there's one matter you should be aware of...""",「ほほほ！一口で飲み干しちゃうなんて！この景ばあの顔を立てるのがお上手なことで……それじゃ、私はこのあたりで失礼するわ。ところで、方さまに一つお知らせしておきたいことが……」,"""Отличненько! Выпили за один присест! Юный вельможа и правда знает, как уважить даму... Ну, не буду вам больше мешать. Однако вот ещё кое-что Вам на заметку, юный вельможа..."""
,,方知宥,,,,,,,,默认227,,方知宥/22_方知宥_36,,[请问何事？],[請問何事？],"""May I ask what it is?""",「何だろうか？」,"""Что такое?"""
,,忆景姨,无奈,,,,,,,默认228,,景姨/22_景姨_07,,[咱阁的清倌人是不能留客住宿的，亥时铃响，届时客人便需离去。],[咱閣的清倌人是不能留客住宿的，亥時鈴響，屆時客人便需離去。],"""Our pavilion's Pure courtesans are not permitted to host overnight guests. When the bell rings at the <ruby=亥时>hour of boar</ruby>, guests must depart.""",「うちの清倌はお客様をお泊めすることができないの。亥の刻に鈴が鳴ったら、お帰りいただく決まりになってるわ」,"""Нашим девушкам запрещено принимать гостей на ночь. Когда в стражу <ruby=21:00-23:00>Свиньи</ruby> прозвенит колокольчик, Вам придётся покинуть павильон."""
,,方知宥,,,,,,,,默认229,,方知宥/22_方知宥_37,,[哦，我明白，到时铃响，我即刻便走。],[哦，我明白，到時鈴響，我即刻便走。],"""Oh, I understand. When the bell rings, I'll leave immediately.""",「ああ、わかった。鈴が鳴ったらすぐに帰るよ」,"""Хорошо, я понял. Когда прозвенит колокольчик - я сразу же уйду."""
,,忆景姨,,,,,,,,默认230,,景姨/22_景姨_08,,[哈哈！倒也不必即刻，我阁待客恭敬得很，时候到了，方公子慢行即可。],[哈哈！倒也不必即刻，我閣待客恭敬得很，時候到了，方公子慢行即可。],"""Haha! No need to rush. Our pavilion treats guests with utmost respect. When the time comes, Young Master Fang may depart at leisure.""",「ふふふ、すぐにとは言わないわ。うちの店はお客様に敬意をもって接しているから。その時が来たら、一服してからでもいいわ」,"""Ха-ха-ха, да не торопитесь! Наш павильон относится к гостям с величайшим почтением. Когда придёт время, Вы сможете покинуть нас без спешки."""
,,忆景姨,,,,,,,,默认231,,景姨/22_景姨_09,,[那我便不打扰了，怜烟，你定要好好招待方公子……若她有招待不周之处，公子尽管来告诉我，我教训她！],[那我便不打擾了，憐煙，你定要好好招待方公子……若她有招待不周之處，公子儘管來告訴我，我教訓她！],"""Then I shall take my leave. Lianyan, you must attend to Young Master Fang properly... Should her service be lacking in any way, young master, do inform me and I'll discipline her!""",「それじゃ失礼するわね。憐煙、しっかり方さまにおもてなしするのよ……もしも不手際がありましたら、遠慮なくお申し付けを。私がしっかりと叱っておきますから！」,"""Ну, мне пора откланяться. Ляньянь, ты должна обслужить юного вельможу как следует. Юный вельможа Фан, если она Вам чем-нибудь не угодит, сразу же скажите мне - я её как следует накажу!"""
,,,,,,,,,,默认232,,,,景姨一边看着鹂儿摆好餐盘餐食，一边调笑般对雁儿姐与我说道。,景姨一邊看著鸝兒擺好餐盤餐食，一邊調笑般對雁兒姐與我說道。,"As Li'er arranged the dishes, Aunt Jing glanced at her before addressing <ruby=Swan Goose>Sister Yan</ruby> and me in a teasing tone.",鵹児が食事の用意を整えたのを見ると、景ばあが冗談ぽく笑いながら雁姉と私にそう言った。,"Глядя на Ли'эр, расставлявшую блюда, тётушка Цзин полушутливым тоном говорила сестричке Лебёдушке и мне."
,CharacterOff,,,,,,,,,,,,,
,Se,古风关门,,,,,,,,,,,,
,,,,,,,,,,默认233,,,,随后，待鹂儿摆好餐盘，她们便一同离去，还为我们带上了房门。,隨後，待鸝兒擺好餐盤，她們便一同離去，還為我們帶上了房門。,"Once Li'er had finished setting the table, they departed together, shutting the door behind them.",その後、鵹児が盆を片付け終えると、二人は一緒に部屋を出て、扉を閉めていった。,"Когда Ли'эр закончила накрывать на стол, они вместе вышли, закрыв за собой дверь."
,,苏怜烟,疑惑,,,,,,,默认234,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认235,,,,雁儿姐自景姨来后，变得沉默寡言。,雁兒姐自景姨來後，變得沉默寡言。,<ruby=Swan Goose>Sister Yan</ruby> grew taciturn after Aunt Jing's arrival.,雁姉は景ばあが来てから、口数が少なくなっていた。,После прихода тётушки Цзин сестричка Лебёдушка стала какой-то неразговорчивой.
,,,,,,,,,,默认236,,,,景姨走了后，她也一时没有说话。,景姨走了後，她也一時沒有說話。,She remained silent even after Aunt Jing had left.,彼女が去った後も、しばらく口を開かなかった。,"Даже когда та ушла, сестричка Лебёдушка какое-то время всё так же молчала."
,,方知宥,,,,,,,,默认237,,方知宥/22_方知宥_38,,[似乎……你不太喜欢方才那位景姨？],[似乎……你不太喜歡方才那位景姨？],"""It seems... you weren't particularly fond of Aunt Jing earlier?""",「見たところ……景ばあのことがあまり好きではないのか？」,"""Похоже... тебе она не очень нравится, эта тётушка Цзин."""
,,,,,,,,,,默认238,,,,我敏锐地察觉到她的神态变化，便试探般地问道。,我敏銳地察覺到她的神態變化，便試探般地問道。,"Noticing her shift in demeanor, I ventured cautiously.",彼女の様子の変化に目ざとく気付くと、私は彼女に探りを入れてみた。,"Заметив её смену настроения, осторожно спросил я."
,,苏怜烟,,,,,,,,默认239,,苏怜烟/22_苏怜烟_34,,[是，确实不太喜欢。],[是，確實不太喜歡。],"""No, I wasn't fond of her at all.""",「ええ。確かにあまり好きじゃないわ」,"""И правда, не очень."""
,,,,,,,,,,默认240,,,,她轻叹一声，自案前坐下，一边将我的餐具递我，一边向我缓缓讲述。,她輕嘆一聲，自案前坐下，一邊將我的餐具遞我，一邊向我緩緩講述。,"With a soft sigh, she sat down at the table, handed me my utensils, and began recounting the story to me slowly.",軽く溜息をつくと、彼女は卓の前に腰を下ろし、食器を私に渡しながらぽつりぽつりと話し始めた。,"Вздохнув, она села за стол, подала мне приборы и начала не спеша рассказывать."
,,苏怜烟,悲伤,,,,,,,默认241,,苏怜烟/22_苏怜烟_35,,[她是管着我的鸨母，早些年对我管束极严，时常打骂。],[她是管著我的鴇母，早些年對我管束極嚴，時常打罵。],"""She was the Madam who controlled me. In the early years, she was relentlessly strict, often beating and scolding me.""",「あの人は私を管理してる女将。昔はひどく躾けられたものよ。怒鳴られ殴られなんて日常茶飯事」,"""Она - хозяйка, которая мной заведует. Сначала она была безжалостно строга, часто била и ругала меня."""
,,苏怜烟,疑惑,,,,,,,默认242,,苏怜烟/22_苏怜烟_36,,[后来，我在阁中地位渐高，她不敢再打我，但仍不喜我，常在一些事上为难我……抱歉，一些阁中丑事，让你见笑了。],[後來，我在閣中地位漸高，她不敢再打我，但仍不喜我，常在一些事上為難我……抱歉，一些閣中醜事，讓你見笑了。],"""Later, as my standing in the pavilion grew, she no longer dared to strike me—yet her disdain remained, and she often made things difficult... My apologies for airing the pavilion's dirty laundry. You must find this laughable.""",「それから店での地位が上がっていくにつれて、殴られることはなくなった。でも私のことが気に入らないのは変わらずで、よく難癖をつけられるの……ごめん、身内の醜態を見せちゃって」,"""Потом, когда я приобрела в павильоне определённый статус, она уже не решалась бить меня. Но всё так же недолюбливает и нередко ставит палки в колёса... Извини, что выношу сор из избы и рассказываю всякие нелепицы."""
,,,,,,,,,,默认243,,,,她无奈一笑。,她無奈一笑。,She offered a resigned smile.,やるせなさそうに彼女が笑った。,Вздохнула она.
,,方知宥,,,,,,,,默认244,,方知宥/22_方知宥_39,,[无妨，纵然是陆游与唐氏，也有恶母管束……这并不稀奇，也不算是你的丑事。],[無妨，縱然是陸游與唐氏，也有惡母管束……這並不稀奇，也不算是你的醜事。],"""No matter. Even Lu You and Madam Tang endured a domineering mother... Such things are hardly rare, and certainly no disgrace to you.""",「構わないさ。陸游と唐婉だって邪な母に縛られていたんだ……珍しいことでもないし、君が恥じることもない」,"""Да ничего. У тех же Лу Ю и Тань Вань тоже были злобные матери... Подобное вовсе не редкость и уж точно не повод для стыда."""
,,,,,,,,,,默认245,,,,我微微一笑，宽慰雁儿姐。,我微微一笑，寬慰雁兒姐。,"I gave a faint smile, offering solace to <ruby=Swan Goose>Sister Yan</ruby>.",私はふふっと笑い、雁姉を慰めた。,"Улыбнулся я, пытаясь успокоить сестричку Лебёдушку."
,,方知宥,,,,,,,,默认246,,方知宥/22_方知宥_40,,[哦，对了！雁儿姐方才问我，是否信唐氏写过和词，我自然是愿信的……不知雁儿姐信不信？],[哦，對了！雁兒姐方才問我，是否信唐氏寫過和詞，我自然是願信的……不知雁兒姐信不信？],"""Oh, right! <ruby=Swan Goose>Sister Yan</ruby> just asked me whether I believed Madam Tang had ever composed a responding <ruby=词>ci</ruby> poem. Naturally, I wanted to believe it... I wonder if <ruby=Swan Goose>Sister Yan</ruby> do?""",「おっと、そうだ！さっきの雁姉の、あの歌が唐婉へのものかどうかという質問だが、私は当然だがそうだと信じたい……雁姉は信じるか？」,"""А, точно! Ты спрашивала меня, верю ли я в то, что Тань Вань написала то ответное цы. Конечно, мне бы хотелось в это верить... А ты? Ты веришь, что это она написала?"""
,,,,,,,,,,默认247,,,,为了将话题重新引导到欢欣之处，我重提了方才未聊完之事。,為了將話題重新引導到歡欣之處，，我重提了方才未聊完之事。,"To steer the conversation back to lighter matters, I revisited the unfinished topic from earlier.",何か楽しい話題に変えようと、私は先ほど尻切れになっていた話題を持ち出した。,"Чтобы перевести разговор в более непринуждённое русло, я вернулся к неоконченному ранее вопросу."
,,苏怜烟,说话,,,,,,,默认248,,苏怜烟/22_苏怜烟_37,,[嗯，虽词内容未必全然准确，但她对陆游之情必定是真，我信她必曾回词……也只有这样，这段感情才算有始有终。],[嗯，雖詞內容未必全然準確，但她對陸游之情必定是真，我信她必曾回詞……也只有這樣，這段感情才算有始有終。],"""Though the verses may not be entirely accurate, her devotion to Lu You was undoubtedly real. I believe she must have replied with <ruby=词>ci</ruby> poem... Only then would this love story feel complete.""",「そうね。歌の内容が必ずしも正しいものとは限らないけど、彼女の陸游への愛はきっと本物だった。返し歌を送ったと信じるわ……そうでなければ、この感情に区切りがつかないから」,"""То ответное цы, возможно, и не полностью достоверное, но её чувства к Лу Ю точно были искренними. Так что я верю, что какое-то ответное цы она точно писала... И только тогда их история любви может считаться завершённой."""
,,,,,,,,,,默认249,,,,雁儿姐抿唇思索，我在她推断之际缓缓点头，以示应和。,雁兒姐抿唇思索，我在她推斷之際緩緩點頭，以示應和。,"<ruby=Swan Goose>Sister Yan</ruby> pressed her lips together in contemplation. As she reasoned aloud, I nodded slowly in assent.",雁姉が唇を噛んで考え込む。私は彼女が色々と考える間にうんうんと頷き、同調する。,"Поджав губы, задумалась она. Пока она рассуждала вслух, я медленно кивал в знак согласия."
,,苏怜烟,开心,,,,,,,默认250,,苏怜烟/22_苏怜烟_38,,[诗词真乃妙物，如桥跨时空，连古通今，使那古人的情思都能传递至我们这里来……],[詩詞真乃妙物，如橋跨時空，連古通今，使那古人的情思都能傳遞至我們這裡來……],"""Poetry is truly miraculous—a bridge across time, linking past and present, carrying the emotions of ancients to us here...""",「詩や歌というのは不思議なもので、時を越えた架け橋になるの。過去から今へ、昔の人々の思い描いたものが私たちのところまで……」,"""Поэзия и впрямь чудесна - она словно мост сквозь время, соединяющий прошлое и настоящее, донося до нас чувства людей из прошлого..."""
,,苏怜烟,高兴,,,,,,,默认251,,苏怜烟/22_苏怜烟_39,,[说来也有趣……当年是知宥教我读书，这么多年过去，我原以为自己读了许多书，见识已广于你，到头来……却还要从你这学习。],[說來也有趣……當年是知宥教我讀書，這麼多年過去，我原以為自己讀了許多書，見識已廣於你，到頭來……卻還要從你這學習。],"""It’s rather amusing... Back then, Zhiyou were the one who taught me to read. After all these years, I thought I’d read enough to surpass your knowledge. Yet in the end... here I am, still learning from you.""",「そう考えると面白いわね……あの頃は知宥が私に本を読んでくれた。あれから何年も経って、自分でも色々読んであなたよりも知見をつけたと思ったのに……また知宥から学ぶことになるなんて」,"""Даже забавно... Ты, Чжию, научил меня читать. Спустя столько лет я думала, что прочла достаточно, чтобы быть начитаннее тебя - но ты всё так же чему-то учишь меня."""
,,苏怜烟,通常,,,,,,,,,,,
,,,,,,,,,,默认252,,,,雁儿姐抬眸看我，嫣然一笑。,雁兒姐抬眸看我，嫣然一笑。,<ruby=Swan Goose>Sister Yan</ruby> lifted her gaze to meet mine and smiled radiantly.,雁姉が私の目を見て、ふふっと笑った。,"Встретившись со мной глазами, она лучезарно улыбнулась."
,,方知宥,,,,,,,,默认253,,方知宥/22_方知宥_41,,[哈哈，雁儿姐过谦了，我只是杂书读得多些……雁儿姐学音律、学书画、学礼仪……你所学颇多，自然无暇读那么多杂书了。],[哈哈，雁兒姐過謙了，我只是雜書讀得多些……雁兒姐學音律、學書畫、學禮儀……你所學頗多，自然無暇讀那麼多雜書了。],"""Haha, <ruby=Swan Goose>Sister Yan</ruby>, you’re too modest. I’ve merely read more trivial books... You’ve studied music, calligraphy, painting, etiquette—with such breadth of learning, it’s no wonder you’ve had little time for frivolous reads.""",「ははは、雁姉は謙遜しすぎだ。私はちょっと雑書を人並み以上に嗜んでいただけで……雁姉は音楽も、書画も、礼儀も学んできた……学ぶことが多すぎて、雑書に手を出す暇がなかっただけさ」,"""Ха-ха, не скромничай, сестричка Лебёдушка. Я просто читал много всяких случайных книг... А вот тебе нужно было заниматься музыкой, каллиграфией, живописью и этикетом - столько всего нужно было изучить, что на случайные книги у тебя, понятное дело, просто не оставалось времени!"""
,,,,,,,,,,默认254,,,,我谦虚说道。,我謙虛說道。,I replied humbly.,私は謙虚にそう言った。,Скромно ответил я.
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认255,,,,……,……,...,……,...
,Bg,花魁房间开夜,,,,,2,,,,,,,
,,,,,,,,,,默认256,,,,之后，雁儿姐递给我一双筷子，我们在桌案前落座，开始品尝备好的酒肴。,之後，雁兒姐遞給我一雙筷子，我們在桌案前落座，開始品嘗備好的酒餚。,"Then, <ruby=Swan Goose>Sister Yan</ruby> handed me a pair of chopsticks. We settled at the table and began savoring the prepared wine and dishes.",その後、雁姉が私に箸を私、二人で卓の前に座り、用意してあった肴に手を付けた。,"Затем сестричка Лебёдушка передала мне палочки для еды. Усевшись за стол, мы начали вкушать вино и блюда."
,,,,,,,,,,默认257,,,,位于中央的蟹粉狮子头大概是这些酒肴中的“菜魁”。,位於中央的蟹粉獅子頭大概是這些酒餚中的“菜魁”。,"The crab roe lion's head at the center is undoubtedly the ""star dish"" among these delicacies.",中央の蟹粉獅子頭がいわば肴のうちの「<ruby=・>肴</ruby>魁」だろう。,"Паровые тефтели со свининой и крабовым мясом стояли в центре стола, они были главным блюдом."
,,,,,,,,,,默认258,,,,它色泽金黄，香气扑鼻，蟹粉的鲜香与猪肉的醇厚交织在一起，一筷夹起后塞入嘴中，入口即化于舌尖。,它色澤金黃，香氣撲鼻，蟹粉的鮮香與豬肉的醇厚交織在一起，一筷夾起後塞入嘴中，入口即化於舌尖。,"With its golden hue and intoxicating aroma, the dish harmonizes the umami of crab roe with the richness of pork. A single bite melts instantly on the tongue.",金色の光沢に、蟹のすり身と豚肉の濃厚な調和が鼻をくすぐり、ひとたび口に運べば、たちまち舌でとろける。,"Они отличались золотисто-жёлтым цветом и пьянящим ароматом, свежий вкус крабового мяса отлично сочетался с насыщенным вкусом свинины. Каждый кусочек таял на языке."
,,,,,,,,,,默认259,,,,琵琶对虾紧实弹牙，九丝汤清爽甜美，除此之外，还有雁儿姐先前没提到的炒莲藕片也很美味。,琵琶對蝦緊實彈牙，九絲湯清爽甜美，除此之外，還有雁兒姐先前沒提到的炒蓮藕片也很美味。,"The pipa prawns are firm yet tender, the nine-shreds soup refreshingly sweet. Even the stir-fried lotus root slices—unmentioned earlier by <ruby=Swan Goose>Sister Yan</ruby>—proved delightful.",琵琶対蝦はぷりぷりとした歯ごたえで、九絲湯はすっきりとした甘みが後を引く。他にも、雁姉が先ほど話していた<ruby=蓮根の炒め>炒蓮藕片</ruby>もまた、たまらなく美味だった。,"Креветки в форме пипы был плотными и в меру упругими. Суп же был освежающе сладким. Даже жареные ломтики корня лотоса, о которых сестричка Лебёдушка ранее не упоминала, оказались восхитительными."
,,,,,,,,,,默认260,,,,我一时没有与雁儿姐说话，专心把每样菜都尝了些许，偶尔会赞叹各个餐食的美味，说不愧是泠音阁的厨艺。,我一時沒有與雁兒姐說話，專心把每樣菜都嘗了些許，偶爾會讚嘆各個餐食的美味，說不愧是泠音閣的廚藝。,"I remained silent for a while, savoring each dish without conversation. Occasionally, I'd murmur praises for the exquisite flavors—true testament to <ruby=泠音>Lingyin</ruby> Pavilion's culinary mastery.",しばらく雁姉と口もきかず、ひたすらそれぞれの料理を楽しんでは、時々その美味さに感嘆する。いやはや、さすがは天下の泠音閣の美食の術だ。,"Какое-то время я молчал, смакуя каждое блюдо в тишине. Иногда я нахваливал еду, говоря, что каждое блюдо - подлинное свидетельство кулинарного мастерства ""Мелодичного павильона""."
,,,,,,,,,,默认261,,,,雁儿姐大概常食这些，并未显露出我这般胃口。,雁兒姐大概常食這些，並未顯露出我這般胃口。,<ruby=Swan Goose>Sister Yan</ruby> likely ate these often and didn't display the same appetite as I did.,雁姉はいつもこのような物を食べているせいか、私ほどの食いつきようではなかった。,"Сестричка Лебёдушка, похоже, часто ела подобное, поэтому аппетита, подобного мне, у неё не было."
,,,,,,,,,,默认262,,,,她多半时候注意力不在菜肴上，只是含笑看着我吃。,她多半時候注意力不在菜餚上，只是含笑看著我吃。,Her attention was rarely on the food; she merely smiled while watching me eat.,彼女のほとんどの注意は料理になく、ただにこにこと私が食べている様子を見ていた。,"Она почти не обращала внимания на еду, она лишь глядела с улыбкой на то, как ем я."
,,,,,,,,,,默认263,,,,她时而执壶，为我杯中斟酒，时而举杯，与我碰杯后轻抿一口。,她時而執壺，為我杯中斟酒，時而舉杯，與我碰杯後輕抿一口。,She occasionally lifted the wine pot to refill my cup or raised her glass to toast with me before taking a delicate sip.,時には瓶を手に私の杯に酒を注いだり、時には杯を上げ、乾杯してつるりと一口飲む、そんな具合だ。,"Иногда она поднимала кувшин, чтобы подлить мне вина в чарку, либо чокнуться со мной и выпить вина самой."
,,,,,,,,,,默认264,,,,我们用了一会儿餐，便有些饱足，于是放下筷子。,我們用了一會餐，便有些飽足，於是放下筷子。,"We ate for a while until we were somewhat full, then set down our chopsticks.",ひとしきり食事を終えると、ちょうど腹の満たされ、箸を置いた。,"Наевшись, мы отложили палочки для еды."
,,,,,,,,,,默认265,,,,几杯酒下肚，令我生了些醉意，使我终于敢问出心中憋了许久的一些事。,幾杯酒下肚，令我生了些醉意，使我終於敢問出心中憋了許久的一些事。,"After a few drinks, the wine emboldened me, finally giving me the courage to voice the questions I'd long suppressed.",数杯飲んだところで酔いが回り、ようやく長年胸に秘めていたことを口にすることができた。,"Несколько чарок вина придали мне смелости, и я наконец решился задать вопросы, которые давно держал при себе."
,,方知宥,,,,,,,,默认266,,方知宥/22_方知宥_42,,[其实……我有些事想问雁儿姐。],[其實……我有些事想問雁兒姐。],"""Actually... there are some things I'd like to ask <ruby=Swan Goose>Sister Yan</ruby>.""",「実は……雁姉に訊きたいことがあったんだ」,"""Знаешь... я хотел спросить."""
,,苏怜烟,好奇,,,,,,,默认267,,苏怜烟/22_苏怜烟_40,,[哦？何事呀？],[哦？何事呀？],"""Oh? What's the matter?""",「ん？何？」,"""А? Что именно?"""
,,,,,,,,,,默认268,,,,我看向雁儿姐说道，雁儿姐抬眸，有些好奇地望向我。,我看向雁兒姐說道，雁兒姐抬眸，有些好奇地望向我。,"I turned to <ruby=Swan Goose>Sister Yan</ruby> and spoke. She lifted her gaze, studying me with quiet curiosity.",雁姉に向かって話しかけると、彼女は視線を上げ、興味深そうに私のことを見た。,"Повернувшись к сестричке Лебёдушке, сказал я ей. Та подняла глаза и вопросительно посмотрела на меня."
,,方知宥,,,,,,,,默认269,,方知宥/22_方知宥_43,,[方才未细问，其实我一直好奇，雁儿姐七年前离开方家后如何了？究竟是如何到此的？],[方才未細問，其實我一直好奇，雁兒姐七年前離開方家後如何了？究竟是如何到此的？],"""I didn't press for details earlier, but I've always wondered—how have <ruby=Swan Goose>Sister Yan</ruby> fared since leaving the Fang Family seven years ago? How did you end up here, exactly?""",「先ほどは詳しく聞けなかったが、ずっと気になっていたんだ。七年前、方家を出てから何があった？一体どうしてここに行きついた？」,"""Раньше я не спрашивал, но мне всегда было интересно... Что ты делала после того, как покинула двор семьи Фан семь лет назад? Как ты сюда попала?"""
,,,,,,,,,,默认270,,,,我的手指摩挲着桌上的筷子，对雁儿姐问道。,我的手指摩挲著桌上的筷子，對雁兒姐問道。,My fingers traced the chopsticks on the table as I posed the question to <ruby=Swan Goose>Sister Yan</ruby>.,卓に置かれた箸を撫でながら、私は彼女に問う。,"Водя пальцами по палочкам для еды, лежавшим на столе, спросил я её."
,,苏怜烟,疑惑,,,,,,,默认271,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认272,,,,她听到我问了这个问题，沉默了半晌。,她聽到我問了這個問題，沉默了半晌。,"At my words, she lapsed into a prolonged silence.",雁姉は私の問いかけに、しばらく沈黙した。,После моего вопроса она на какое-то время замолчала.
,,方知宥,,,,,,,,默认273,,方知宥/22_方知宥_44,,[不便讲么？那抱歉……我……],[不便講嗎？那抱歉……我……],"""Is it too difficult to discuss? My apologies, then... I...""",「話せない事情か？だとしたら……すまない……」,"""Ты не хочешь об этом говорить? Извини... я..."""
,,苏怜烟,微笑,,,,,,,默认274,,苏怜烟/22_苏怜烟_41,,[不，哪怕常人不便讲，与你也会讲的。],[不，哪怕常人不便講，與你也會講的。],"""No. Even if it's unfit for others, I'd share it with you.""",「いえ、他の人には言えなくても、知宥になら……」,"""Нет-нет, всё нормально. Другим бы я рассказывать не стала, но тебе расскажу."""
,,,,,,,,,,默认275,,,,雁儿姐摇了摇头，微微一笑。,雁兒姐搖了搖頭，微微一笑。,<ruby=Swan Goose>Sister Yan</ruby> gave a slight shake of her head and smiled.,彼女は首を振ると、ふふっと微笑んだ。,"Покачав головой, сестричка Лебёдушка улыбнулась."
,,苏怜烟,说话,,,,,,,默认276,,苏怜烟/22_苏怜烟_42,,[只是说来话长，不如我们去屋右那边说？],[只是說來話長，不如我們去屋右那邊說？],"""It's a long story. Why don't we talk on the right side of the chamber?""",「でも長い話になるわ。右の方で話さない？」,"""Это долгая история. Может, перейдём на правую сторону и поговорим там?"""
,,,,,,,,,,默认277,,,,雁儿姐从座椅上起身，用下巴指了指屋右。,雁兒姐從座椅上起身，用下巴指了指屋右。,<ruby=Swan Goose>Sister Yan</ruby> rose from her seat and motioned toward the right side of the chamber with her chin.,席を立つと、部屋の右側を顎でしゃくった。,"Встав, сестричка Лебёдушка пошла в правую сторону комнаты."
,,方知宥,,,,,,,,默认278,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认279,,,,我看向屋右，那里由一面十二尺的屏风遮挡。,我看向屋右，那裡由一面十二尺的屏風遮擋。,"I glanced to the right side of the chamber, where a twelve-foot folding screen obscured the view.",部屋の右を見る。そちら側は十二尺の屏風で遮られている。,Я взглянул в ту сторону - там комнату перекрывала ширма в двенадцать чи.
,,,,,,,,,,默认280,,,,依我经验及对房间陈设推断，那里大概是雁儿姐沐浴更衣、每日休憩之处。,依我經驗及對房間陳設推斷，那裡大概是雁兒姐沐浴更衣、每日休憩之處。,"From my experience and the room's arrangement, I inferred it was likely where <ruby=Swan Goose>Sister Yan</ruby> bathed, dressed, and rested daily.",これまでの経験や部屋の設えから推察するに、おそらく雁姉が水浴びや着替え、普段の休息に使う場所だ。,"По опыту я мог предположить, что именно за этой ширмой сестричка Лебёдушка купалась, переодевалась и спала."
,,,,,,,,,,默认281,,,,与这屋里其他的会客之处不同，也许，那里才是真正的“女子闺房”。,與這屋裡其他的會客之處不同，也許，那裡才是真正的“女子閨房”。,"Unlike the other sitting areas in the house, perhaps that was the true ""boudoir"".",つまり、この部屋にある客をもてなす空間とは異なり、ある意味で本物の「女の閨房」である。,"В отличие от всего остального в комнате, это действительно была её спальня."
